mlat_n,tec_n,tec_min_n,tec_max_n,tec_q25_n,tec_q75_n,tec_std_n,mlat_s,tec_s,tec_min_s,tec_max_s,tec_q25_s,tec_q75_s,tec_std_s,mlt,asy
9.5,24.94586900101041,13.3,34.1,23.0,28.980874999999997,4.498112800053532,-12.5,23.038403116117074,5.0,39.7,19.1,28.0,4.498112800053532,13.125,7.950379575362934
10.5,25.380782796924496,13.3,36.4,21.448075,30.025,5.830322024584381,-12.5,23.82449717212593,7.4,41.4,21.376875,30.225,5.830322024584381,13.375,6.325685478377329
11.5,26.456119274276368,15.0,39.1,20.425,34.35,7.161319015258553,-13.5,23.957711199003306,6.4,43.6,17.4,28.8,7.161319015258553,13.625,9.911597876290188
12.5,26.686998304842923,3.6,42.1,22.275,32.925,7.354751648007376,-12.5,23.75643857683752,7.5,42.5,18.7,30.075000000000003,7.354751648007376,13.875,11.619191352402456
12.5,27.31512182636173,0.1,42.6,20.35,33.675000000000004,8.934713865322301,-12.5,23.795131785416025,6.8,41.4,19.6983,30.0,8.934713865322301,14.125,13.774105163643968
12.5,27.322434507581892,4.3,41.9,22.0,34.65,7.652745043931086,-12.5,23.79270176571109,6.7,42.0,19.9,31.7,7.652745043931086,14.375,13.81091003259261
12.5,28.011438494989406,13.6,43.3,22.55,33.7,6.896106589125123,-12.5,23.445846215633352,1.5,43.7,18.65,29.2,6.896106589125123,14.625,17.745173710705103
12.5,28.847648807923537,16.9,46.0,22.6,32.95,6.894492818156969,-12.5,23.254737705901377,8.0,41.3,17.9,29.75,6.894492818156969,14.875,21.468924846803823
12.5,28.397040544296182,17.4,41.1,21.1,32.1,6.664143742052165,-13.5,23.085770783789854,6.6,41.6,18.35,29.45,6.664143742052165,15.125,20.633176873963006
11.5,28.08160625955795,16.4,46.8,24.25,33.65945,6.207468580789279,-12.5,23.121724093190416,7.6,40.0,18.55,30.0,6.207468580789279,15.375,19.373279558958654
11.5,27.049493416391392,15.4,38.0,20.6,28.9,5.22278838188497,-13.5,23.613753487305587,6.6,39.5,18.3,29.22925,5.22278838188497,15.625,13.563046741226898
12.5,26.360847612021907,14.9,42.4,21.7,28.8,6.14918429051175,-13.5,23.61137687615356,5.7,39.7,18.35,30.50055,6.14918429051175,15.875,11.003995775769123
12.5,25.38287730605115,6.0,38.6,20.1,26.7,5.556008683345943,-12.5,23.193631597786805,7.4,40.2,19.424999999999997,28.6,5.556008683345943,16.125,9.013598373642598
11.5,24.945499288980013,14.4,35.4,20.45,26.880499999999998,4.141010242436871,-13.5,23.009403561510613,6.9,40.0,17.0,29.15,4.141010242436871,16.375,8.07465185991756
10.5,24.47478218023186,15.0,33.6,19.8,26.825,4.6226032161680095,-13.5,22.544617817525854,4.1,42.3,15.7,28.425,4.6226032161680095,16.625,8.210076533507667
