mlat_n,tec_n,tec_min_n,tec_max_n,tec_q25_n,tec_q75_n,tec_std_n,mlat_s,tec_s,tec_min_s,tec_max_s,tec_q25_s,tec_q75_s,tec_std_s,mlt,asy
4.5,,61.7265,111.69,82.4,95.132825,10.001028595579475,-0.5,,62.2431,109.962,81.568,93.59649999999999,10.001028595579475,13.125,
4.5,,58.3357,112.127,82.0299,95.4444,10.217318256522471,-0.5,,66.5367,109.541,82.678775,94.195875,10.217318256522471,13.375,
4.5,,52.2772,112.475,82.46915,95.070125,10.014359050492212,-0.5,,65.7244,110.89,82.9901,95.1935,10.014359050492212,13.625,
3.5,,62.715,116.94,82.86019999999999,97.6209,9.43444952830245,-0.5,,61.4031,111.007,82.13645,95.021,9.43444952830245,13.875,
3.5,,67.0762,115.252,83.476975,95.496775,8.953006849645417,-0.5,,62.5074,109.572,82.105125,93.18655000000001,8.953006849645417,14.125,
2.5,,68.0156,111.14,82.6702,92.32745,7.6927281831090015,-0.5,,64.1044,109.426,81.5945,91.1784,7.6927281831090015,14.375,
2.5,,65.1117,110.685,82.16635000000001,92.20139999999999,7.699343623316827,-0.5,,62.2937,107.925,80.9148,91.1109,7.699343623316827,14.625,
3.5,,67.1383,108.771,82.3528,91.7998,7.220406318342959,-0.5,,60.7652,108.888,80.5654,89.9651,7.220406318342959,14.875,
2.5,,56.1893,106.916,80.05475,91.16585,7.994865522785129,-0.5,,61.0338,109.164,80.481975,89.62049999999999,7.994865522785129,15.125,
3.5,,60.3026,107.811,81.3289,91.0865,8.054840857471689,-0.5,,61.3711,106.738,79.1878,88.439175,8.054840857471689,15.375,
2.5,,60.0564,106.917,77.9509,87.8833,7.945433873743948,-0.5,,60.3873,107.6,78.0826,88.11185,7.945433873743948,15.625,
12.5,86.24295285176672,54.9979,130.047,70.8004,100.485,18.065654859233263,-0.5,,51.8001,106.93,77.2171,86.3767,18.065654859233263,15.875,
12.5,86.13605724502094,54.0846,139.299,72.6722,95.745775,16.98534646179972,-0.5,,57.1598,104.003,75.9959,85.295225,16.98534646179972,16.125,
12.5,84.7500981308506,60.4303,137.655,74.034875,99.22002499999999,16.548835421530026,-0.5,,56.2778,103.973,74.5131,84.3995,16.548835421530026,16.375,
12.5,83.49311801273595,52.0627,116.791,72.28665000000001,93.481775,14.128749957518819,-0.5,,56.7071,101.361,72.63075,83.71504999999999,14.128749957518819,16.625,
11.5,82.0790187188996,53.4165,115.317,71.164,95.89595,15.474979361156574,-0.5,,54.0017,101.57,72.23755,82.556975,15.474979361156574,16.875,
11.5,79.37962451729592,53.9714,111.882,69.8755,92.001,14.515876894338078,-0.5,,53.0785,99.8861,71.321575,81.0707,14.515876894338078,17.125,
11.5,76.90546205609132,45.4039,110.525,66.832075,92.88495,15.544125172932675,-0.5,,50.8658,96.3616,69.322125,79.74244999999999,15.544125172932675,17.375,
13.5,77.31908858291973,45.8529,128.238,66.09035,93.36815,17.67955607778064,-12.5,72.3011128855175,45.969,111.065,63.8246,81.4679,17.67955607778064,17.625,6.707617886025624
13.5,76.41508762790261,47.9684,135.648,62.1797,91.3275,21.03169029711351,-12.5,71.92984925439347,45.0563,103.601,63.256675,79.40062499999999,21.03169029711351,17.875,6.047039376973054
13.5,77.40829691300736,46.1509,135.499,62.1822,92.4423,21.32810225862635,-12.5,70.7222231554239,43.6522,104.119,63.3001,78.60085000000001,21.32810225862635,18.125,9.027273723868273
13.5,77.34064740754526,35.7224,125.306,58.575100000000006,92.54385,20.462747537072683,-13.5,68.16370574061625,40.0916,111.735,57.9266,77.779,20.462747537072683,18.375,12.61397541499598
14.5,77.87652173376945,38.1589,139.415,67.7933,101.565,22.065534333921008,-13.5,65.55366053955912,34.7692,106.013,58.954899999999995,75.09075,22.065534333921008,18.625,17.183079598584346
15.5,74.8197906242669,27.8758,121.293,64.229,92.2754,22.219253414601184,-14.5,64.73417411689081,33.4285,119.091,56.495025,76.5547,22.219253414601184,18.875,14.4540737715087
15.5,70.26440975662229,27.7548,121.872,53.060325,88.25027499999999,24.38075510839608,-15.5,66.56316450723892,31.8867,119.132,54.6528,80.178,24.38075510839608,19.125,5.4100867742430365
16.5,67.31691202921424,24.8166,140.765,42.776225,81.049875,24.83454762258849,-16.5,69.04291829339992,25.8213,125.89,51.29035,83.17365000000001,24.83454762258849,19.375,-2.5315465120514173
16.5,66.90180262653706,25.5755,134.858,43.2162,84.3987,26.359694555305552,-16.5,71.44831927304288,1.16824,142.703,52.3006,87.9204,26.359694555305552,19.625,-6.572479422614264
16.5,67.20041438887239,29.9272,136.958,46.5399,78.2034,23.383639662677613,-16.5,72.56233711713,9.27512,141.83,54.24665,90.4294,23.383639662677613,19.875,-7.672892341458135
16.5,69.05888752929259,30.6256,141.134,47.0816,79.0096,24.28753265272981,-17.5,74.36675586275437,5.69987,156.473,51.6037,94.0807,24.28753265272981,20.125,-7.401561126629198
16.5,69.74645005806902,28.9354,150.789,47.94145,86.26150000000001,25.941663903521423,-17.5,75.01254424765355,11.5494,153.023,55.153025,94.97705,25.941663903521423,20.375,-7.275671145466582
16.5,69.51591430729911,31.9078,175.628,51.6248,80.0086,24.306794958644584,-17.5,76.06419896853312,11.8908,162.522,58.89435,94.8067,24.306794958644584,20.625,-8.996125245248162
16.5,69.99691372855978,27.9399,172.912,52.2836,81.75305,25.11355972281986,-17.5,76.76195197946879,8.7835,157.45,58.430975,95.419075,25.11355972281986,20.875,-9.21925666060654
16.5,71.32903117981304,28.8198,159.514,51.6464,85.64615,26.043189422500912,-17.5,75.27060346666231,7.1784,153.781,59.0809,94.225825,26.043189422500912,21.125,-5.377328935852203
16.5,70.57082583122066,31.1767,157.325,51.860025,82.32245,25.715931284597723,-17.5,73.89656018543006,7.80386,143.457,56.186350000000004,92.242425,25.715931284597723,21.375,-4.604131694922605
15.5,70.93445594513862,34.1247,126.102,57.717150000000004,87.68164999999999,19.99349180002638,-17.5,71.04407604339097,7.00863,146.426,52.8994,89.6349,19.99349180002638,21.625,-0.15441784996228308
15.5,70.64235311718232,40.4348,120.48,59.745225000000005,86.7053,18.17318431153854,-17.5,67.72019929693269,14.0933,133.607,50.768225,85.4324,18.17318431153854,21.875,4.223908520426414
15.5,67.87963141788323,29.9157,126.413,57.8626,82.4045,19.686515026388825,-16.5,65.3607695931334,0.766774,123.811,51.7401,80.48625,19.686515026388825,22.125,3.780928015282045
