mlat_n,tec_n,tec_min_n,tec_max_n,tec_q25_n,tec_q75_n,tec_std_n,mlat_s,tec_s,tec_min_s,tec_max_s,tec_q25_s,tec_q75_s,tec_std_s,mlt,asy
8.5,52.11323405814375,27.9,85.6,43.3,58.7,12.238408749251949,-0.5,,36.1,67.3,45.75,53.150000000000006,12.238408749251949,13.125,
9.5,54.01680259148418,27.7,87.0,39.8,61.8,13.887248914966092,-0.5,,37.7,67.3,45.8,52.8,13.887248914966092,13.375,
12.5,56.014699371534064,25.8,96.9,49.75,69.6,15.956692613198538,-0.5,,37.6,68.9,45.8,53.55,15.956692613198538,13.625,
13.5,57.195297580354406,30.1,97.8,47.9,67.8,15.859874256060413,-13.5,50.73605727770875,29.9,73.9,40.925,58.9,15.859874256060413,13.875,11.96916375438811
14.5,56.35064565459745,24.9,97.9,38.0,63.225,17.393699865501542,-0.5,,37.8,67.5,46.4,53.5,17.393699865501542,14.125,
11.5,55.419450009966894,30.1,83.5,43.25,61.9,11.839271831388846,-12.5,51.147074389439275,30.1,74.1,41.275,58.7,11.839271831388846,14.375,8.018232075421661
6.5,55.26353095784826,41.9,75.4,50.9,57.0,6.429706872165329,-12.5,51.620963222857334,30.6,80.1,41.3,59.5,6.429706872165329,14.625,6.815895538285609
14.5,55.11418054947477,31.2,89.6,43.7,67.4,14.740643963822045,-12.5,51.91854441410944,30.2,79.5,41.525,59.7,14.740643963822045,14.875,5.971325380069656
6.5,54.066893292630276,41.7,72.2,49.475,57.324999999999996,5.282836737848097,-12.5,51.93481873323717,31.9,80.5,41.55,60.6,5.282836737848097,15.125,4.022717215874431
7.5,53.300210891498615,40.5,69.3,47.6,57.1,6.204205225727041,-12.5,51.76206632918114,29.0,77.3,41.0,60.8,6.204205225727041,15.375,2.9280624844760528
9.5,53.241431139883154,33.4,79.3,48.25,58.95,7.722299524991418,-12.5,51.45300446764479,27.5,79.6,40.5,60.1,7.722299524991418,15.625,3.4164693889610516
8.5,52.68100292552864,33.2,71.9,46.3,56.1,7.3170333101096094,-11.5,50.78418954327957,27.4,75.4,41.849999999999994,58.05,7.3170333101096094,15.875,3.666572954611584
8.5,52.10649531776126,32.8,68.2,47.0,56.0,6.882891156632767,-11.5,50.07387573310176,26.5,78.6,41.0,56.9,6.882891156632767,16.125,3.9784932541450826
8.5,51.14945114448113,32.0,68.0,46.7,55.675000000000004,6.749605180155098,-10.5,49.35442096781291,28.0,77.6,41.8,56.0,6.749605180155098,16.375,3.572061730442797
7.5,50.62940295864116,31.8,84.0,45.9,54.3,6.6539370855743805,-10.5,48.76523487169395,25.8,78.0,41.475,55.1,6.6539370855743805,16.625,3.751043572650894
7.5,49.99271741586318,32.1,66.7,45.3,54.1,5.983156188177469,-10.5,48.021204782116925,24.9,73.9,41.5,54.7,5.983156188177469,16.875,4.022923661322243
8.5,49.108942666035034,28.8,66.9,43.925,52.8,6.584838227210112,-10.5,47.116999224575345,24.3,72.6,41.125,54.175000000000004,6.584838227210112,17.125,4.140138100646767
12.5,48.52398545822362,22.9,91.0,39.6,54.5,12.799987833398477,-9.5,45.981810045408174,22.7,68.8,40.6,52.0,12.799987833398477,17.375,5.379935482830262
8.5,47.00379416317238,23.5,63.9,41.5,50.45,7.076065452574294,-9.5,45.23134532589895,21.5,62.9,40.0,51.0,7.076065452574294,17.625,3.8433266260380994
12.5,45.8257271692938,19.6,67.7,37.4,53.75,10.808636834959565,-9.5,44.48066322799942,17.9,64.7,39.650000000000006,49.95,10.808636834959565,17.875,2.978889833547578
12.5,44.53818791402839,17.3,68.6,35.2,55.9,12.117127195808843,-10.5,43.24762519007881,17.3,67.9,37.875,49.9,12.117127195808843,18.125,2.9402535063816666
13.5,42.73626361657494,16.4,72.1,32.150000000000006,54.1,12.974908877271789,-11.5,41.80798370430695,11.9,68.6,35.45,48.4,12.974908877271789,18.375,2.1959623314044454
14.5,40.325471370397715,15.6,63.5,32.25,50.975,11.807286644046668,-11.5,40.50019018272262,13.0,68.6,35.6,47.4,11.807286644046668,18.625,-0.432335000957773
14.5,37.83451505490802,16.2,58.7,28.0,45.6,11.077570473509347,-12.5,40.071004057292825,9.2,72.9,31.75,48.6,11.077570473509347,18.875,-5.741541877575525
15.5,36.841232737710136,15.9,93.5,26.5,40.2,13.048957937970846,-13.5,40.137213281486716,8.5,75.8,28.8,50.2,13.048957937970846,19.125,-8.563385503923083
15.5,34.64349843076498,14.8,95.2,23.2,38.8,13.089005916553631,-13.5,40.39461255380955,3.0,86.2,29.1,51.875,13.089005916553631,19.375,-15.328515197369029
15.5,32.413897018302805,12.7,88.2,21.1,39.0,14.169462215558134,-13.5,40.63953136139163,7.8,91.1,29.75,52.2,14.169462215558134,19.625,-22.519502576487383
14.5,31.38261418621117,11.0,93.6,19.175,46.05,16.734991053367274,-13.5,40.196773753043644,5.0,90.4,29.3,52.6,16.734991053367274,19.875,-24.627647205680294
14.5,31.684073938717443,5.2,83.4,19.775,44.05,16.400386761277833,-13.5,39.11120449374556,1.1,89.5,28.4,52.4,16.400386761277833,20.125,-20.98199405236727
15.5,32.44272920686591,11.1,100.9,16.2,30.0,17.122130644759807,-13.5,37.37068091850935,1.7,89.2,25.8,49.3,17.122130644759807,20.375,-14.117493194483739
14.5,31.78617832513095,8.8,96.9,17.6,48.150000000000006,19.06800957757298,-13.5,35.80248828108048,5.5,95.7,23.6,47.75,19.06800957757298,20.625,-11.884566326332664
13.5,32.24368351716098,8.4,84.7,19.5,39.075,16.4929907454378,-13.5,34.319867693196606,3.5,79.2,23.1,44.9,16.4929907454378,20.875,-6.238201352792491
13.5,31.95759356773192,8.3,67.0,14.6,35.05,13.932609331413834,-13.5,33.525617328701934,3.4,75.1,22.4,43.3,13.932609331413834,21.125,-4.789086361235249
13.5,33.05058220203982,8.8,107.1,17.25,44.225,20.73714132475501,-13.5,32.607304380598535,4.4,74.0,21.9,43.6,20.73714132475501,21.375,1.350265275088824
13.5,33.52968482625729,8.3,106.9,17.25,46.099999999999994,19.352175208020707,-12.5,31.814733342593573,4.8,65.1,24.3,40.675000000000004,19.352175208020707,21.625,5.248960911189863
13.5,34.51121842062712,8.4,72.7,18.175,44.55,15.978925660906864,-12.5,30.983878987083564,2.1,62.5,23.2,40.3,15.978925660906864,21.875,10.771308305981025
14.5,34.662690043845586,11.1,68.8,21.925,47.2,14.939769077438378,-12.5,30.370946175265384,3.6,61.8,22.0,38.4,14.939769077438378,22.125,13.19853576730811
