mlat_n,tec_n,tec_min_n,tec_max_n,tec_q25_n,tec_q75_n,tec_std_n,mlat_s,tec_s,tec_min_s,tec_max_s,tec_q25_s,tec_q75_s,tec_std_s,mlt,asy
12.5,60.40135194446117,30.8,103.4,49.35,68.625,14.12750168719043,-0.5,,34.2,74.3,49.5,59.0,14.12750168719043,13.125,
10.5,62.14567724711918,33.5,91.8,51.375,68.8,11.998182126819131,-0.5,,34.9,78.1,48.349999999999994,60.150000000000006,11.998182126819131,13.375,
11.5,63.28237474701319,37.7,96.3,53.075,72.85,12.850534710269173,-0.5,,37.8,78.1,47.5,61.55,12.850534710269173,13.625,
11.5,63.76080788672826,38.1,95.8,52.6,72.35,13.098264044082624,-0.5,,37.9,80.6,48.175000000000004,63.225,13.098264044082624,13.875,
12.5,64.58998116461976,37.2,94.7,54.775,73.92500000000001,12.949582293813457,-0.5,,39.6,79.9,49.075,61.4,12.949582293813457,14.125,
12.5,65.44386773803757,42.0,99.3,57.225,77.425,13.313824784058262,-0.5,,39.8,78.1,48.7,61.2,13.313824784058262,14.375,
12.5,64.9626059349029,41.9,95.2,57.4,77.925,13.258186624686289,-0.5,,39.5,71.5,50.75,61.6,13.258186624686289,14.625,
11.5,63.9037983255299,37.9,91.1,56.150000000000006,73.44999999999999,11.797771875285443,-0.5,,37.5,73.7,51.75,61.2,11.797771875285443,14.875,
12.5,63.21408370448813,33.8,100.0,54.175000000000004,72.64999999999999,12.724762032581427,-9.5,55.624303101884834,24.6,75.0,48.6,64.9,12.724762032581427,15.125,12.77328110313305
12.5,64.05432219832724,33.3,90.8,52.0,74.95,13.823214659421398,-9.5,55.36498628906566,25.5,77.0,47.9,64.6,13.823214659421398,15.375,14.552648176117874
12.5,65.63953529379187,36.2,97.4,51.95,78.4,14.50253518989109,-8.5,55.87255357716147,3.5,80.6,48.7,64.475,14.50253518989109,15.625,16.075736673415264
12.5,66.45823786736007,36.6,96.7,54.0,77.725,14.594089786347727,-8.5,55.94316167659231,3.3,80.0,49.3,64.1,14.594089786347727,15.875,17.18130058960962
12.5,66.37893187182053,35.4,92.7,55.1,81.5,14.864436587973378,-10.5,55.81086158305471,18.8,78.9,47.7,65.8,14.864436587973378,16.125,17.297795486770525
12.5,65.20805841734739,35.8,92.9,53.2,77.35000000000001,14.614094833862826,-10.5,55.82351060584284,18.0,77.2,47.625,66.0,14.614094833862826,16.375,15.50760332571814
13.5,64.3772439393735,32.1,100.0,51.1,80.44999999999999,17.497560315414457,-10.5,55.84133703594397,18.5,76.0,46.7,65.7,17.497560315414457,16.625,14.200644915584332
13.5,63.23399385130717,31.6,100.9,49.224999999999994,76.97500000000001,16.375420530582232,-11.5,55.2413155477131,16.8,84.0,45.375,66.8,16.375420530582232,16.875,13.49256371498476
13.5,62.90263763399229,34.9,98.5,47.824999999999996,78.65,16.342395432355854,-9.5,54.63777220846398,2.9,77.0,45.4,62.9,16.342395432355854,17.125,14.063019580425177
13.5,62.51664679708346,35.2,102.3,49.9,79.4,16.395853723443533,-10.5,53.93351425426358,22.4,74.9,45.175000000000004,63.7,16.395853723443533,17.375,14.74129784850237
13.5,61.25612956148387,28.9,94.4,50.1,75.3,15.493714003753421,-10.5,53.22711180239473,22.5,76.0,43.0,62.3,15.493714003753421,17.625,14.026538143813296
13.5,59.484580066232255,30.3,91.8,46.5,73.3,15.52221435669942,-11.5,51.97342083568239,19.5,84.0,41.9,63.3,15.52221435669942,17.875,13.478008164097329
12.5,56.85153333224092,30.3,83.1,47.9,67.9,12.829753864899146,-11.5,50.21905254092289,20.0,78.8,40.1,60.8,12.829753864899146,18.125,12.38898757717622
12.5,54.81168200072816,25.4,83.4,46.425,64.875,12.490272779322598,-12.5,48.36056900732725,17.4,82.1,37.2,57.25,12.490272779322598,18.375,12.505519517834744
13.5,54.7826964315165,27.3,93.2,44.55,68.0,15.123419431204145,-12.5,47.07169376031281,16.5,86.5,36.475,55.6,15.123419431204145,18.625,15.141227897356275
13.5,55.26738014759147,24.2,95.7,44.725,67.7,15.0393924026989,-13.5,46.09854501492865,12.1,95.8,35.95,57.3,15.0393924026989,18.875,18.090566663230092
14.5,56.127699069356396,17.1,99.6,43.2,72.85000000000001,17.621579703616522,-13.5,45.82624637708809,12.7,93.2,35.75,57.95,17.621579703616522,19.125,20.20805109043979
14.5,55.72416354942713,16.8,100.3,42.7,71.5,17.7975243937785,-13.5,46.08414517932433,12.3,90.2,35.6,56.675000000000004,17.7975243937785,19.375,18.937586706772166
14.5,54.39741885922361,10.0,99.9,41.45,67.80000000000001,17.733641535555396,-14.5,46.29378978022127,11.8,108.9,33.4,60.4,17.733641535555396,19.625,16.096001207056368
14.5,51.92315884858579,8.3,87.6,37.3,64.7,16.996801961636105,-14.5,46.22068505218834,10.3,108.3,34.075,59.4,16.996801961636105,19.875,11.620644901911113
