Year  DOY  Hour  Kp  F10.7
2000 150  0 20 153.1
2000 150  1 20 153.1
2000 150  2 20 153.1
2000 150  3 30 153.1
2000 150  4 30 153.1
2000 150  5 30 153.1
2000 150  6 23 153.1
2000 150  7 23 153.1
2000 150  8 23 153.1
2000 150  9 23 153.1
2000 150 10 23 153.1
2000 150 11 23 153.1
2000 150 12 37 153.1
2000 150 13 37 153.1
2000 150 14 37 153.1
2000 150 15 47 153.1
2000 150 16 47 153.1
2000 150 17 47 153.1
2000 150 18 50 153.1
2000 150 19 50 153.1
2000 150 20 50 153.1
2000 150 21 47 153.1
2000 150 22 47 153.1
2000 150 23 47 153.1
2000 151  0 43 150.5
2000 151  1 43 150.5
2000 151  2 43 150.5
2000 151  3 27 150.5
2000 151  4 27 150.5
2000 151  5 27 150.5
2000 151  6 43 150.5
2000 151  7 43 150.5
2000 151  8 43 150.5
2000 151  9 33 150.5
2000 151 10 33 150.5
2000 151 11 33 150.5
2000 151 12 37 150.5
2000 151 13 37 150.5
2000 151 14 37 150.5
2000 151 15 37 150.5
2000 151 16 37 150.5
2000 151 17 37 150.5
2000 151 18 30 150.5
2000 151 19 30 150.5
2000 151 20 30 150.5
2000 151 21 37 150.5
2000 151 22 37 150.5
2000 151 23 37 150.5
2000 152  0 27 158.7
2000 152  1 27 158.7
2000 152  2 27 158.7
2000 152  3 40 158.7
2000 152  4 40 158.7
2000 152  5 40 158.7
2000 152  6 23 158.7
2000 152  7 23 158.7
2000 152  8 23 158.7
2000 152  9 10 158.7
2000 152 10 10 158.7
2000 152 11 10 158.7
2000 152 12 10 158.7
2000 152 13 10 158.7
2000 152 14 10 158.7
2000 152 15 10 158.7
2000 152 16 10 158.7
2000 152 17 10 158.7
2000 152 18 17 158.7
2000 152 19 17 158.7
2000 152 20 17 158.7
2000 152 21 27 158.7
2000 152 22 27 158.7
2000 152 23 27 158.7
2000 153  0 30 152.3
2000 153  1 30 152.3
2000 153  2 30 152.3
2000 153  3 30 152.3
2000 153  4 30 152.3
