Year  DOY  Hour  Kp  F10.7
2010  59  0  0  76.6
2010  59  1  0  76.6
2010  59  2  0  76.6
2010  59  3  0  76.6
2010  59  4  0  76.6
2010  59  5  0  76.6
2010  59  6 10  76.6
2010  59  7 10  76.6
2010  59  8 10  76.6
2010  59  9  3  76.6
2010  59 10  3  76.6
2010  59 11  3  76.6
2010  59 12 10  76.6
2010  59 13 10  76.6
2010  59 14 10  76.6
2010  59 15  7  76.6
2010  59 16  7  76.6
2010  59 17  7  76.6
2010  59 18  3  76.6
2010  59 19  3  76.6
2010  59 20  3  76.6
2010  59 21  7  76.6
2010  59 22  7  76.6
2010  59 23  7  76.6
2010  60  0 13  76.5
2010  60  1 13  76.5
2010  60  2 13  76.5
2010  60  3 10  76.5
2010  60  4 10  76.5
2010  60  5 10  76.5
2010  60  6 10  76.5
2010  60  7 10  76.5
2010  60  8 10  76.5
2010  60  9  7  76.5
2010  60 10  7  76.5
2010  60 11  7  76.5
2010  60 12 20  76.5
2010  60 13 20  76.5
2010  60 14 20  76.5
2010  60 15 13  76.5
2010  60 16 13  76.5
2010  60 17 13  76.5
2010  60 18 17  76.5
2010  60 19 17  76.5
2010  60 20 17  76.5
2010  60 21 13  76.5
2010  60 22 13  76.5
2010  60 23 13  76.5
2010  61  0  3  78.0
2010  61  1  3  78.0
2010  61  2  3  78.0
2010  61  3  3  78.0
2010  61  4  3  78.0
2010  61  5  3  78.0
2010  61  6  0  78.0
2010  61  7  0  78.0
2010  61  8  0  78.0
2010  61  9 13  78.0
2010  61 10 13  78.0
2010  61 11 13  78.0
2010  61 12 20  78.0
2010  61 13 20  78.0
2010  61 14 20  78.0
2010  61 15 10  78.0
2010  61 16 10  78.0
2010  61 17 10  78.0
2010  61 18  7  78.0
2010  61 19  7  78.0
2010  61 20  7  78.0
2010  61 21 23  78.0
2010  61 22 23  78.0
2010  61 23 23  78.0
2010  62  0 13  79.0
2010  62  1 13  79.0
2010  62  2 13  79.0
2010  62  3 20  79.0
2010  62  4 20  79.0
2010  62  5 20  79.0
2010  62  6  7  79.0
2010  62  7  7  79.0
2010  62  8  7  79.0
2010  62  9 20  79.0
2010  62 10 20  79.0
2010  62 11 20  79.0
2010  62 12 23  79.0
2010  62 13 23  79.0
2010  62 14 23  79.0
2010  62 15 27  79.0
2010  62 16 27  79.0
2010  62 17 27  79.0
2010  62 18 23  79.0
2010  62 19 23  79.0
2010  62 20 23  79.0
2010  62 21 23  79.0
2010  62 22 23  79.0
2010  62 23 23  79.0
2010  63  0 20  80.0
2010  63  1 20  80.0
2010  63  2 20  80.0
2010  63  3 30  80.0
2010  63  4 30  80.0
2010  63  5 30  80.0
2010  63  6 20  80.0
2010  63  7 20  80.0
2010  63  8 20  80.0
2010  63  9  7  80.0
2010  63 10  7  80.0
2010  63 11  7  80.0
2010  63 12 20  80.0
2010  63 13 20  80.0
2010  63 14 20  80.0
2010  63 15 17  80.0
2010  63 16 17  80.0
2010  63 17 17  80.0
2010  63 18 10  80.0
2010  63 19 10  80.0
2010  63 20 10  80.0
2010  63 21 10  80.0
2010  63 22 10  80.0
2010  63 23 10  80.0
2010  64  0  3  78.2
2010  64  1  3  78.2
2010  64  2  3  78.2
2010  64  3  0  78.2
2010  64  4  0  78.2
2010  64  5  0  78.2
2010  64  6 10  78.2
2010  64  7 10  78.2
2010  64  8 10  78.2
2010  64  9 13  78.2
2010  64 10 13  78.2
2010  64 11 13  78.2
2010  64 12 17  78.2
2010  64 13 17  78.2
2010  64 14 17  78.2
2010  64 15  7  78.2
2010  64 16  7  78.2
