Year  DOY  Hour  Kp  F10.7
2005 149  0 30  95.3
2005 149  1 30  95.3
2005 149  2 30  95.3
2005 149  3 30  95.3
2005 149  4 30  95.3
2005 149  5 30  95.3
2005 149  6 30  95.3
2005 149  7 30  95.3
2005 149  8 30  95.3
2005 149  9 30  95.3
2005 149 10 30  95.3
2005 149 11 30  95.3
2005 149 12 13  95.3
2005 149 13 13  95.3
2005 149 14 13  95.3
2005 149 15 30  95.3
2005 149 16 30  95.3
2005 149 17 30  95.3
2005 149 18 30  95.3
2005 149 19 30  95.3
2005 149 20 30  95.3
2005 149 21 57  95.3
2005 149 22 57  95.3
2005 149 23 57  95.3
2005 150  0 40  97.5
2005 150  1 40  97.5
2005 150  2 40  97.5
2005 150  3 33  97.5
2005 150  4 33  97.5
2005 150  5 33  97.5
2005 150  6 63  97.5
2005 150  7 63  97.5
2005 150  8 63  97.5
2005 150  9 63  97.5
2005 150 10 63  97.5
2005 150 11 63  97.5
2005 150 12 73  97.5
2005 150 13 73  97.5
2005 150 14 73  97.5
2005 150 15 77  97.5
2005 150 16 77  97.5
2005 150 17 77  97.5
2005 150 18 67  97.5
2005 150 19 67  97.5
2005 150 20 67  97.5
2005 150 21 47  97.5
2005 150 22 47  97.5
2005 150 23 47  97.5
2005 151  0 33  99.0
2005 151  1 33  99.0
2005 151  2 33  99.0
2005 151  3 37  99.0
2005 151  4 37  99.0
2005 151  5 37  99.0
2005 151  6 27  99.0
2005 151  7 27  99.0
2005 151  8 27  99.0
2005 151  9 27  99.0
2005 151 10 27  99.0
2005 151 11 27  99.0
2005 151 12 33  99.0
2005 151 13 33  99.0
2005 151 14 33  99.0
2005 151 15 20  99.0
2005 151 16 20  99.0
2005 151 17 20  99.0
2005 151 18 20  99.0
2005 151 19 20  99.0
2005 151 20 20  99.0
2005 151 21 27  99.0
2005 151 22 27  99.0
2005 151 23 27  99.0
2005 152  0 30  96.9
2005 152  1 30  96.9
2005 152  2 30  96.9
2005 152  3 20  96.9
2005 152  4 20  96.9
2005 152  5 20  96.9
2005 152  6 17  96.9
2005 152  7 17  96.9
2005 152  8 17  96.9
2005 152  9 17  96.9
2005 152 10 17  96.9
2005 152 11 17  96.9
2005 152 12 10  96.9
2005 152 13 10  96.9
2005 152 14 10  96.9
2005 152 15 13  96.9
2005 152 16 13  96.9
2005 152 17 13  96.9
2005 152 18 10  96.9
2005 152 19 10  96.9
2005 152 20 10  96.9
2005 152 21  7  96.9
2005 152 22  7  96.9
2005 152 23  7  96.9
2005 153  0 10  96.0
2005 153  1 10  96.0
2005 153  2 10  96.0
2005 153  3 17  96.0
2005 153  4 17  96.0
2005 153  5 17  96.0
2005 153  6 10  96.0
2005 153  7 10  96.0
2005 153  8 10  96.0
2005 153  9 13  96.0
2005 153 10 13  96.0
2005 153 11 13  96.0
2005 153 12 13  96.0
2005 153 13 13  96.0
2005 153 14 13  96.0
2005 153 15 13  96.0
2005 153 16 13  96.0
2005 153 17 13  96.0
2005 153 18 17  96.0
2005 153 19 17  96.0
2005 153 20 17  96.0
2005 153 21 27  96.0
2005 153 22 27  96.0
2005 153 23 27  96.0
2005 154  0 17  98.0
2005 154  1 17  98.0
2005 154  2 17  98.0
2005 154  3 20  98.0
2005 154  4 20  98.0
2005 154  5 20  98.0
2005 154  6 20  98.0
2005 154  7 20  98.0
2005 154  8 20  98.0
2005 154  9 17  98.0
2005 154 10 17  98.0
2005 154 11 17  98.0
2005 154 12 23  98.0
2005 154 13 23  98.0
2005 154 14 23  98.0
2005 154 15 17  98.0
2005 154 16 17  98.0
2005 154 17 17  98.0
2005 154 18 10  98.0
2005 154 19 10  98.0
2005 154 20 10  98.0
2005 154 21  7  98.0
2005 154 22  7  98.0
2005 154 23  7  98.0
2005 155  0 17  99.8
2005 155  1 17  99.8
2005 155  2 17  99.8
2005 155  3 13  99.8
2005 155  4 13  99.8
2005 155  5 13  99.8
2005 155  6 23  99.8
2005 155  7 23  99.8
2005 155  8 23  99.8
2005 155  9 20  99.8
2005 155 10 20  99.8
2005 155 11 20  99.8
2005 155 12 33  99.8
2005 155 13 33  99.8
2005 155 14 33  99.8
2005 155 15 43  99.8
2005 155 16 43  99.8
2005 155 17 43  99.8
2005 155 18 57  99.8
2005 155 19 57  99.8
2005 155 20 57  99.8
2005 155 21 43  99.8
2005 155 22 43  99.8
2005 155 23 43  99.8
2005 156  0 33 108.6
2005 156  1 33 108.6
2005 156  2 33 108.6
2005 156  3 30 108.6
2005 156  4 30 108.6
2005 156  5 30 108.6
2005 156  6 37 108.6
2005 156  7 37 108.6
2005 156  8 37 108.6
2005 156  9 30 108.6
2005 156 10 30 108.6
2005 156 11 30 108.6
2005 156 12 23 108.6
2005 156 13 23 108.6
2005 156 14 23 108.6
2005 156 15 30 108.6
2005 156 16 30 108.6
2005 156 17 30 108.6
2005 156 18 40 108.6
2005 156 19 40 108.6
2005 156 20 40 108.6
2005 156 21 30 108.6
2005 156 22 30 108.6
2005 156 23 30 108.6
2005 157  0 37 109.2
2005 157  1 37 109.2
2005 157  2 37 109.2
2005 157  3 27 109.2
2005 157  4 27 109.2
2005 157  5 27 109.2
2005 157  6 23 109.2
2005 157  7 23 109.2
2005 157  8 23 109.2
2005 157  9  7 109.2
2005 157 10  7 109.2
2005 157 11  7 109.2
2005 157 12  7 109.2
2005 157 13  7 109.2
2005 157 14  7 109.2
2005 157 15 10 109.2
2005 157 16 10 109.2
2005 157 17 10 109.2
2005 157 18 20 109.2
2005 157 19 20 109.2
2005 157 20 20 109.2
2005 157 21 37 109.2
2005 157 22 37 109.2
2005 157 23 37 109.2
2005 158  0 30 112.4
2005 158  1 30 112.4
2005 158  2 30 112.4
2005 158  3 37 112.4
2005 158  4 37 112.4
2005 158  5 37 112.4
2005 158  6 30 112.4
2005 158  7 30 112.4
2005 158  8 30 112.4
2005 158  9 30 112.4
2005 158 10 30 112.4
2005 158 11 30 112.4
2005 158 12 30 112.4
2005 158 13 30 112.4
2005 158 14 30 112.4
2005 158 15 23 112.4
2005 158 16 23 112.4
2005 158 17 23 112.4
2005 158 18 20 112.4
2005 158 19 20 112.4
2005 158 20 20 112.4
2005 158 21 20 112.4
2005 158 22 20 112.4
2005 158 23 20 112.4
2005 159  0 23 119.3
2005 159  1 23 119.3
2005 159  2 23 119.3
2005 159  3 13 119.3
2005 159  4 13 119.3
2005 159  5 13 119.3
2005 159  6 13 119.3
2005 159  7 13 119.3
2005 159  8 13 119.3
2005 159  9 10 119.3
2005 159 10 10 119.3
2005 159 11 10 119.3
2005 159 12  7 119.3
2005 159 13  7 119.3
2005 159 14  7 119.3
2005 159 15  3 119.3
2005 159 16  3 119.3
2005 159 17  3 119.3
2005 159 18  7 119.3
2005 159 19  7 119.3
2005 159 20  7 119.3
2005 159 21  7 119.3
2005 159 22  7 119.3
2005 159 23  7 119.3
2005 160  0  7 119.7
2005 160  1  7 119.7
2005 160  2  7 119.7
2005 160  3  7 119.7
2005 160  4  7 119.7
2005 160  5  7 119.7
2005 160  6  7 119.7
2005 160  7  7 119.7
2005 160  8  7 119.7
2005 160  9 17 119.7
2005 160 10 17 119.7
2005 160 11 17 119.7
2005 160 12 20 119.7
2005 160 13 20 119.7
2005 160 14 20 119.7
2005 160 15 10 119.7
2005 160 16 10 119.7
2005 160 17 10 119.7
2005 160 18 10 119.7
2005 160 19 10 119.7
2005 160 20 10 119.7
2005 160 21 13 119.7
2005 160 22 13 119.7
2005 160 23 13 119.7
2005 161  0  7 117.9
2005 161  1  7 117.9
2005 161  2  7 117.9
2005 161  3  7 117.9
2005 161  4  7 117.9
2005 161  5  7 117.9
2005 161  6  0 117.9
2005 161  7  0 117.9
2005 161  8  0 117.9
2005 161  9  7 117.9
2005 161 10  7 117.9
2005 161 11  7 117.9
2005 161 12  7 117.9
2005 161 13  7 117.9
2005 161 14  7 117.9
2005 161 15  7 117.9
2005 161 16  7 117.9
2005 161 17  7 117.9
2005 161 18  7 117.9
2005 161 19  7 117.9
2005 161 20  7 117.9
2005 161 21  7 117.9
2005 161 22  7 117.9
2005 161 23  7 117.9
2005 162  0 13 111.4
2005 162  1 13 111.4
2005 162  2 13 111.4
2005 162  3  7 111.4
2005 162  4  7 111.4
2005 162  5  7 111.4
2005 162  6  7 111.4
2005 162  7  7 111.4
2005 162  8  7 111.4
2005 162  9  7 111.4
2005 162 10  7 111.4
2005 162 11  7 111.4
2005 162 12  7 111.4
2005 162 13  7 111.4
2005 162 14  7 111.4
2005 162 15 13 111.4
2005 162 16 13 111.4
2005 162 17 13 111.4
2005 162 18 17 111.4
2005 162 19 17 111.4
2005 162 20 17 111.4
2005 162 21 20 111.4
2005 162 22 20 111.4
2005 162 23 20 111.4
2005 163  0 17 106.3
2005 163  1 17 106.3
2005 163  2 17 106.3
2005 163  3 17 106.3
2005 163  4 17 106.3
2005 163  5 17 106.3
2005 163  6 37 106.3
2005 163  7 37 106.3
2005 163  8 37 106.3
2005 163  9 40 106.3
2005 163 10 40 106.3
2005 163 11 40 106.3
2005 163 12 53 106.3
2005 163 13 53 106.3
2005 163 14 53 106.3
2005 163 15 60 106.3
2005 163 16 60 106.3
2005 163 17 60 106.3
2005 163 18 73 106.3
2005 163 19 73 106.3
2005 163 20 73 106.3
2005 163 21 60 106.3
2005 163 22 60 106.3
2005 163 23 60 106.3
2005 164  0 60  94.7
2005 164  1 60  94.7
2005 164  2 60  94.7
2005 164  3 57  94.7
2005 164  4 57  94.7
2005 164  5 57  94.7
2005 164  6 43  94.7
2005 164  7 43  94.7
2005 164  8 43  94.7
2005 164  9 30  94.7
2005 164 10 30  94.7
2005 164 11 30  94.7
2005 164 12 40  94.7
2005 164 13 40  94.7
2005 164 14 40  94.7
2005 164 15 27  94.7
2005 164 16 27  94.7
2005 164 17 27  94.7
2005 164 18 33  94.7
2005 164 19 33  94.7
2005 164 20 33  94.7
2005 164 21 17  94.7
2005 164 22 17  94.7
2005 164 23 17  94.7
2005 165  0 17  96.8
2005 165  1 17  96.8
2005 165  2 17  96.8
2005 165  3 17  96.8
2005 165  4 17  96.8
2005 165  5 17  96.8
2005 165  6 20  96.8
2005 165  7 20  96.8
2005 165  8 20  96.8
2005 165  9 17  96.8
2005 165 10 17  96.8
2005 165 11 17  96.8
2005 165 12 20  96.8
2005 165 13 20  96.8
2005 165 14 20  96.8
2005 165 15 10  96.8
2005 165 16 10  96.8
2005 165 17 10  96.8
2005 165 18 47  96.8
2005 165 19 47  96.8
2005 165 20 47  96.8
2005 165 21 30  96.8
2005 165 22 30  96.8
2005 165 23 30  96.8
2005 166  0 30  97.5
2005 166  1 30  97.5
2005 166  2 30  97.5
2005 166  3 37  97.5
2005 166  4 37  97.5
2005 166  5 37  97.5
2005 166  6 43  97.5
2005 166  7 43  97.5
2005 166  8 43  97.5
2005 166  9 20  97.5
2005 166 10 20  97.5
2005 166 11 20  97.5
2005 166 12 43  97.5
2005 166 13 43  97.5
2005 166 14 43  97.5
2005 166 15 23  97.5
2005 166 16 23  97.5
2005 166 17 23  97.5
2005 166 18 20  97.5
2005 166 19 20  97.5
2005 166 20 20  97.5
2005 166 21 10  97.5
2005 166 22 10  97.5
2005 166 23 10  97.5
2005 167  0  7 101.3
2005 167  1  7 101.3
2005 167  2  7 101.3
2005 167  3 17 101.3
2005 167  4 17 101.3
2005 167  5 17 101.3
2005 167  6 30 101.3
2005 167  7 30 101.3
2005 167  8 30 101.3
2005 167  9 47 101.3
2005 167 10 47 101.3
2005 167 11 47 101.3
2005 167 12 50 101.3
2005 167 13 50 101.3
2005 167 14 50 101.3
2005 167 15 50 101.3
