Year  DOY  Hour  Kp  F10.7
2014 150  0  0 104.4
2014 150  1  0 104.4
2014 150  2  0 104.4
2014 150  3 13 104.4
2014 150  4 13 104.4
2014 150  5 13 104.4
2014 150  6 13 104.4
2014 150  7 13 104.4
2014 150  8 13 104.4
2014 150  9 23 104.4
2014 150 10 23 104.4
2014 150 11 23 104.4
2014 150 12 23 104.4
2014 150 13 23 104.4
2014 150 14 23 104.4
2014 150 15 27 104.4
2014 150 16 27 104.4
2014 150 17 27 104.4
2014 150 18 43 104.4
2014 150 19 43 104.4
2014 150 20 43 104.4
2014 150 21 13 104.4
2014 150 22 13 104.4
2014 150 23 13 104.4
2014 151  0 10 106.6
2014 151  1 10 106.6
2014 151  2 10 106.6
2014 151  3 10 106.6
2014 151  4 10 106.6
2014 151  5 10 106.6
2014 151  6  3 106.6
2014 151  7  3 106.6
2014 151  8  3 106.6
2014 151  9  3 106.6
2014 151 10  3 106.6
2014 151 11  3 106.6
2014 151 12  3 106.6
2014 151 13  3 106.6
2014 151 14  3 106.6
2014 151 15  3 106.6
2014 151 16  3 106.6
2014 151 17  3 106.6
2014 151 18  7 106.6
2014 151 19  7 106.6
2014 151 20  7 106.6
2014 151 21  0 106.6
2014 151 22  0 106.6
2014 151 23  0 106.6
2014 152  0  7 106.2
2014 152  1  7 106.2
2014 152  2  7 106.2
2014 152  3  0 106.2
2014 152  4  0 106.2
2014 152  5  0 106.2
2014 152  6  7 106.2
2014 152  7  7 106.2
2014 152  8  7 106.2
2014 152  9 10 106.2
2014 152 10 10 106.2
2014 152 11 10 106.2
2014 152 12  3 106.2
2014 152 13  3 106.2
2014 152 14  3 106.2
2014 152 15  7 106.2
2014 152 16  7 106.2
2014 152 17  7 106.2
2014 152 18  3 106.2
2014 152 19  3 106.2
2014 152 20  3 106.2
2014 152 21  7 106.2
2014 152 22  7 106.2
2014 152 23  7 106.2
2014 153  0  3 108.3
2014 153  1  3 108.3
2014 153  2  3 108.3
2014 153  3  7 108.3
2014 153  4  7 108.3
2014 153  5  7 108.3
2014 153  6  3 108.3
2014 153  7  3 108.3
2014 153  8  3 108.3
2014 153  9  3 108.3
2014 153 10  3 108.3
2014 153 11  3 108.3
2014 153 12  3 108.3
2014 153 13  3 108.3
2014 153 14  3 108.3
2014 153 15  7 108.3
2014 153 16  7 108.3
2014 153 17  7 108.3
2014 153 18 13 108.3
2014 153 19 13 108.3
2014 153 20 13 108.3
2014 153 21 23 108.3
2014 153 22 23 108.3
2014 153 23 23 108.3
2014 154  0 33 110.1
2014 154  1 33 110.1
2014 154  2 33 110.1
2014 154  3 20 110.1
2014 154  4 20 110.1
2014 154  5 20 110.1
2014 154  6  7 110.1
2014 154  7  7 110.1
2014 154  8  7 110.1
2014 154  9 10 110.1
2014 154 10 10 110.1
2014 154 11 10 110.1
2014 154 12  7 110.1
2014 154 13  7 110.1
2014 154 14  7 110.1
2014 154 15 13 110.1
2014 154 16 13 110.1
2014 154 17 13 110.1
2014 154 18 13 110.1
2014 154 19 13 110.1
2014 154 20 13 110.1
2014 154 21  7 110.1
2014 154 22  7 110.1
2014 154 23  7 110.1
2014 155  0 13 108.5
2014 155  1 13 108.5
2014 155  2 13 108.5
2014 155  3 13 108.5
2014 155  4 13 108.5
2014 155  5 13 108.5
2014 155  6 13 108.5
2014 155  7 13 108.5
2014 155  8 13 108.5
2014 155  9 10 108.5
2014 155 10 10 108.5
2014 155 11 10 108.5
2014 155 12 10 108.5
2014 155 13 10 108.5
2014 155 14 10 108.5
2014 155 15 13 108.5
2014 155 16 13 108.5
2014 155 17 13 108.5
2014 155 18 10 108.5
2014 155 19 10 108.5
2014 155 20 10 108.5
2014 155 21 20 108.5
2014 155 22 20 108.5
2014 155 23 20 108.5
2014 156  0 17 113.8
2014 156  1 17 113.8
2014 156  2 17 113.8
2014 156  3 10 113.8
2014 156  4 10 113.8
2014 156  5 10 113.8
2014 156  6 13 113.8
2014 156  7 13 113.8
2014 156  8 13 113.8
2014 156  9 23 113.8
2014 156 10 23 113.8
2014 156 11 23 113.8
2014 156 12 13 113.8
2014 156 13 13 113.8
2014 156 14 13 113.8
2014 156 15 10 113.8
2014 156 16 10 113.8
2014 156 17 10 113.8
2014 156 18 23 113.8
2014 156 19 23 113.8
2014 156 20 23 113.8
2014 156 21 27 113.8
2014 156 22 27 113.8
2014 156 23 27 113.8
2014 157  0 20 136.9
2014 157  1 20 136.9
2014 157  2 20 136.9
2014 157  3 13 136.9
2014 157  4 13 136.9
2014 157  5 13 136.9
2014 157  6  3 136.9
2014 157  7  3 136.9
2014 157  8  3 136.9
2014 157  9  0 136.9
2014 157 10  0 136.9
2014 157 11  0 136.9
2014 157 12  3 136.9
2014 157 13  3 136.9
2014 157 14  3 136.9
2014 157 15 17 136.9
2014 157 16 17 136.9
2014 157 17 17 136.9
2014 157 18 17 136.9
2014 157 19 17 136.9
2014 157 20 17 136.9
2014 157 21 17 136.9
2014 157 22 17 136.9
2014 157 23 17 136.9
2014 158  0 13 140.8
2014 158  1 13 140.8
2014 158  2 13 140.8
2014 158  3 13 140.8
2014 158  4 13 140.8
2014 158  5 13 140.8
2014 158  6 20 140.8
2014 158  7 20 140.8
2014 158  8 20 140.8
2014 158  9 13 140.8
2014 158 10 13 140.8
2014 158 11 13 140.8
2014 158 12 17 140.8
2014 158 13 17 140.8
2014 158 14 17 140.8
2014 158 15 40 140.8
2014 158 16 40 140.8
2014 158 17 40 140.8
2014 158 18 37 140.8
2014 158 19 37 140.8
2014 158 20 37 140.8
2014 158 21 40 140.8
2014 158 22 40 140.8
