Year  DOY  Hour  Kp  F10.7
2024 245  0 37 229.5
2024 245  1 37 229.5
2024 245  2 37 229.5
2024 245  3 33 229.5
2024 245  4 33 229.5
2024 245  5 33 229.5
2024 245  6 20 229.5
2024 245  7 20 229.5
2024 245  8 20 229.5
2024 245  9 20 229.5
2024 245 10 20 229.5
2024 245 11 20 229.5
2024 245 12 33 229.5
2024 245 13 33 229.5
2024 245 14 33 229.5
2024 245 15 37 229.5
2024 245 16 37 229.5
2024 245 17 37 229.5
2024 245 18 30 229.5
2024 245 19 30 229.5
2024 245 20 30 229.5
2024 245 21 23 229.5
2024 245 22 23 229.5
2024 245 23 23 229.5
2024 246  0 20 241.8
2024 246  1 20 241.8
2024 246  2 20 241.8
2024 246  3 20 241.8
2024 246  4 20 241.8
2024 246  5 20 241.8
2024 246  6 13 241.8
2024 246  7 13 241.8
2024 246  8 13 241.8
2024 246  9 13 241.8
2024 246 10 13 241.8
2024 246 11 13 241.8
2024 246 12 20 241.8
2024 246 13 20 241.8
2024 246 14 20 241.8
2024 246 15 27 241.8
2024 246 16 27 241.8
2024 246 17 27 241.8
2024 246 18 23 241.8
2024 246 19 23 241.8
2024 246 20 23 241.8
2024 246 21 10 241.8
2024 246 22 10 241.8
2024 246 23 10 241.8
2024 247  0 10 246.3
2024 247  1 10 246.3
2024 247  2 10 246.3
2024 247  3 13 246.3
2024 247  4 13 246.3
2024 247  5 13 246.3
2024 247  6 20 246.3
2024 247  7 20 246.3
2024 247  8 20 246.3
2024 247  9 20 246.3
2024 247 10 20 246.3
2024 247 11 20 246.3
2024 247 12 10 246.3
2024 247 13 10 246.3
2024 247 14 10 246.3
2024 247 15 13 246.3
2024 247 16 13 246.3
2024 247 17 13 246.3
2024 247 18 13 246.3
2024 247 19 13 246.3
2024 247 20 13 246.3
2024 247 21 10 246.3
2024 247 22 10 246.3
2024 247 23 10 246.3
2024 248  0  3 266.2
2024 248  1  3 266.2
2024 248  2  3 266.2
2024 248  3  3 266.2
2024 248  4  3 266.2
2024 248  5  3 266.2
2024 248  6 17 266.2
2024 248  7 17 266.2
2024 248  8 17 266.2
