Year  DOY  Hour  Kp  F10.7
2015 150  0  7  97.7
2015 150  1  7  97.7
2015 150  2  7  97.7
2015 150  3 10  97.7
2015 150  4 10  97.7
2015 150  5 10  97.7
2015 150  6  7  97.7
2015 150  7  7  97.7
2015 150  8  7  97.7
2015 150  9 10  97.7
2015 150 10 10  97.7
2015 150 11 10  97.7
2015 150 12 20  97.7
2015 150 13 20  97.7
2015 150 14 20  97.7
2015 150 15 10  97.7
2015 150 16 10  97.7
2015 150 17 10  97.7
2015 150 18 10  97.7
2015 150 19 10  97.7
2015 150 20 10  97.7
2015 150 21 13  97.7
2015 150 22 13  97.7
2015 150 23 13  97.7
2015 151  0 13  97.0
2015 151  1 13  97.0
2015 151  2 13  97.0
2015 151  3 10  97.0
2015 151  4 10  97.0
2015 151  5 10  97.0
2015 151  6 13  97.0
2015 151  7 13  97.0
2015 151  8 13  97.0
2015 151  9  3  97.0
2015 151 10  3  97.0
2015 151 11  3  97.0
2015 151 12  7  97.0
2015 151 13  7  97.0
2015 151 14  7  97.0
2015 151 15 17  97.0
2015 151 16 17  97.0
2015 151 17 17  97.0
2015 151 18 10  97.0
2015 151 19 10  97.0
2015 151 20 10  97.0
2015 151 21 17  97.0
2015 151 22 17  97.0
2015 151 23 17  97.0
2015 152  0 30 103.2
2015 152  1 30 103.2
2015 152  2 30 103.2
2015 152  3 23 103.2
2015 152  4 23 103.2
2015 152  5 23 103.2
2015 152  6 10 103.2
2015 152  7 10 103.2
2015 152  8 10 103.2
2015 152  9 17 103.2
2015 152 10 17 103.2
2015 152 11 17 103.2
2015 152 12  3 103.2
2015 152 13  3 103.2
2015 152 14  3 103.2
2015 152 15 10 103.2
2015 152 16 10 103.2
2015 152 17 10 103.2
2015 152 18 23 103.2
2015 152 19 23 103.2
2015 152 20 23 103.2
2015 152 21  7 103.2
2015 152 22  7 103.2
2015 152 23  7 103.2
2015 153  0  3 103.9
2015 153  1  3 103.9
2015 153  2  3 103.9
2015 153  3  3 103.9
2015 153  4  3 103.9
2015 153  5  3 103.9
2015 153  6  0 103.9
2015 153  7  0 103.9
2015 153  8  0 103.9
2015 153  9  3 103.9
2015 153 10  3 103.9
2015 153 11  3 103.9
2015 153 12  3 103.9
2015 153 13  3 103.9
2015 153 14  3 103.9
2015 153 15  3 103.9
2015 153 16  3 103.9
2015 153 17  3 103.9
2015 153 18  3 103.9
2015 153 19  3 103.9
2015 153 20  3 103.9
2015 153 21  3 103.9
2015 153 22  3 103.9
2015 153 23  3 103.9
2015 154  0  3 111.6
2015 154  1  3 111.6
2015 154  2  3 111.6
2015 154  3  7 111.6
2015 154  4  7 111.6
2015 154  5  7 111.6
2015 154  6  7 111.6
2015 154  7  7 111.6
2015 154  8  7 111.6
2015 154  9 13 111.6
2015 154 10 13 111.6
2015 154 11 13 111.6
2015 154 12 13 111.6
2015 154 13 13 111.6
2015 154 14 13 111.6
2015 154 15  7 111.6
2015 154 16  7 111.6
2015 154 17  7 111.6
2015 154 18  7 111.6
2015 154 19  7 111.6
2015 154 20  7 111.6
2015 154 21  3 111.6
2015 154 22  3 111.6
2015 154 23  3 111.6
2015 155  0  3 121.4
2015 155  1  3 121.4
2015 155  2  3 121.4
2015 155  3  3 121.4
2015 155  4  3 121.4
2015 155  5  3 121.4
2015 155  6  0 121.4
