Year  DOY  Hour  Kp  F10.7
1999 149  0 13 152.7
1999 149  1 13 152.7
1999 149  2 13 152.7
1999 149  3  7 152.7
1999 149  4  7 152.7
1999 149  5  7 152.7
1999 149  6  0 152.7
1999 149  7  0 152.7
1999 149  8  0 152.7
1999 149  9  3 152.7
1999 149 10  3 152.7
1999 149 11  3 152.7
1999 149 12 13 152.7
1999 149 13 13 152.7
1999 149 14 13 152.7
1999 149 15 17 152.7
1999 149 16 17 152.7
1999 149 17 17 152.7
1999 149 18 10 152.7
1999 149 19 10 152.7
1999 149 20 10 152.7
1999 149 21  3 152.7
1999 149 22  3 152.7
1999 149 23  3 152.7
1999 150  0  0 161.1
1999 150  1  0 161.1
1999 150  2  0 161.1
1999 150  3  0 161.1
1999 150  4  0 161.1
1999 150  5  0 161.1
1999 150  6  3 161.1
1999 150  7  3 161.1
1999 150  8  3 161.1
1999 150  9 10 161.1
1999 150 10 10 161.1
1999 150 11 10 161.1
1999 150 12 20 161.1
1999 150 13 20 161.1
1999 150 14 20 161.1
1999 150 15 23 161.1
1999 150 16 23 161.1
1999 150 17 23 161.1
1999 150 18 20 161.1
1999 150 19 20 161.1
1999 150 20 20 161.1
1999 150 21 10 161.1
1999 150 22 10 161.1
1999 150 23 10 161.1
1999 151  0  7 170.1
1999 151  1  7 170.1
1999 151  2  7 170.1
1999 151  3  7 170.1
1999 151  4  7 170.1
1999 151  5  7 170.1
1999 151  6  3 170.1
1999 151  7  3 170.1
1999 151  8  3 170.1
1999 151  9  7 170.1
1999 151 10  7 170.1
1999 151 11  7 170.1
1999 151 12  3 170.1
1999 151 13  3 170.1
1999 151 14  3 170.1
1999 151 15  0 170.1
1999 151 16  0 170.1
1999 151 17  0 170.1
1999 151 18  3 170.1
1999 151 19  3 170.1
1999 151 20  3 170.1
1999 151 21 13 170.1
1999 151 22 13 170.1
1999 151 23 13 170.1
1999 152  0  3 181.2
1999 152  1  3 181.2
1999 152  2  3 181.2
1999 152  3 10 181.2
1999 152  4 10 181.2
1999 152  5 10 181.2
1999 152  6 13 181.2
1999 152  7 13 181.2
1999 152  8 13 181.2
1999 152  9  7 181.2
1999 152 10  7 181.2
1999 152 11  7 181.2
1999 152 12 20 181.2
1999 152 13 20 181.2
1999 152 14 20 181.2
1999 152 15 23 181.2
1999 152 16 23 181.2
1999 152 17 23 181.2
1999 152 18 23 181.2
1999 152 19 23 181.2
1999 152 20 23 181.2
1999 152 21 23 181.2
1999 152 22 23 181.2
1999 152 23 23 181.2
