Year  DOY  Hour  Kp  F10.7
2005 244  0 43  80.6
2005 244  1 43  80.6
2005 244  2 43  80.6
2005 244  3 40  80.6
2005 244  4 40  80.6
2005 244  5 40  80.6
2005 244  6 20  80.6
2005 244  7 20  80.6
2005 244  8 20  80.6
2005 244  9 20  80.6
2005 244 10 20  80.6
2005 244 11 20  80.6
2005 244 12 33  80.6
2005 244 13 33  80.6
2005 244 14 33  80.6
2005 244 15 10  80.6
2005 244 16 10  80.6
2005 244 17 10  80.6
2005 244 18 10  80.6
2005 244 19 10  80.6
2005 244 20 10  80.6
2005 244 21 27  80.6
2005 244 22 27  80.6
2005 244 23 27  80.6
2005 245  0 27  78.5
2005 245  1 27  78.5
2005 245  2 27  78.5
2005 245  3 33  78.5
2005 245  4 33  78.5
2005 245  5 33  78.5
2005 245  6 40  78.5
2005 245  7 40  78.5
2005 245  8 40  78.5
2005 245  9 33  78.5
2005 245 10 33  78.5
2005 245 11 33  78.5
2005 245 12 43  78.5
2005 245 13 43  78.5
2005 245 14 43  78.5
2005 245 15 57  78.5
2005 245 16 57  78.5
2005 245 17 57  78.5
2005 245 18 67  78.5
2005 245 19 67  78.5
2005 245 20 67  78.5
2005 245 21 40  78.5
2005 245 22 40  78.5
2005 245 23 40  78.5
2005 246  0 53  75.4
2005 246  1 53  75.4
2005 246  2 53  75.4
2005 246  3 50  75.4
2005 246  4 50  75.4
2005 246  5 50  75.4
2005 246  6 43  75.4
2005 246  7 43  75.4
2005 246  8 43  75.4
2005 246  9 43  75.4
2005 246 10 43  75.4
2005 246 11 43  75.4
2005 246 12 37  75.4
2005 246 13 37  75.4
2005 246 14 37  75.4
2005 246 15 17  75.4
2005 246 16 17  75.4
2005 246 17 17  75.4
2005 246 18 17  75.4
2005 246 19 17  75.4
2005 246 20 17  75.4
2005 246 21 30  75.4
2005 246 22 30  75.4
2005 246 23 30  75.4
2005 247  0 37  75.8
2005 247  1 37  75.8
2005 247  2 37  75.8
2005 247  3 40  75.8
2005 247  4 40  75.8
2005 247  5 40  75.8
2005 247  6 47  75.8
2005 247  7 47  75.8
2005 247  8 47  75.8
2005 247  9 47  75.8
2005 247 10 47  75.8
2005 247 11 47  75.8
2005 247 12 37  75.8
2005 247 13 37  75.8
2005 247 14 37  75.8
2005 247 15 30  75.8
2005 247 16 30  75.8
2005 247 17 30  75.8
2005 247 18 27  75.8
2005 247 19 27  75.8
2005 247 20 27  75.8
2005 247 21 27  75.8
2005 247 22 27  75.8
2005 247 23 27  75.8
2005 248  0 33  76.2
2005 248  1 33  76.2
2005 248  2 33  76.2
2005 248  3 23  76.2
2005 248  4 23  76.2
2005 248  5 23  76.2
2005 248  6 23  76.2
2005 248  7 23  76.2
2005 248  8 23  76.2
2005 248  9 30  76.2
2005 248 10 30  76.2
2005 248 11 30  76.2
2005 248 12 20  76.2
2005 248 13 20  76.2
2005 248 14 20  76.2
2005 248 15 23  76.2
2005 248 16 23  76.2
2005 248 17 23  76.2
2005 248 18 30  76.2
2005 248 19 30  76.2
2005 248 20 30  76.2
2005 248 21 20  76.2
2005 248 22 20  76.2
2005 248 23 20  76.2
2005 249  0 30  84.7
2005 249  1 30  84.7
2005 249  2 30  84.7
2005 249  3 20  84.7
2005 249  4 20  84.7
2005 249  5 20  84.7
2005 249  6  7  84.7
2005 249  7  7  84.7
2005 249  8  7  84.7
2005 249  9 23  84.7
2005 249 10 23  84.7
2005 249 11 23  84.7
2005 249 12 20  84.7
2005 249 13 20  84.7
2005 249 14 20  84.7
2005 249 15 23  84.7
2005 249 16 23  84.7
2005 249 17 23  84.7
2005 249 18 10  84.7
2005 249 19 10  84.7
2005 249 20 10  84.7
2005 249 21 17  84.7
2005 249 22 17  84.7
2005 249 23 17  84.7
2005 250  0 33  93.6
2005 250  1 33  93.6
2005 250  2 33  93.6
2005 250  3 33  93.6
2005 250  4 33  93.6
2005 250  5 33  93.6
2005 250  6 10  93.6
2005 250  7 10  93.6
2005 250  8 10  93.6
2005 250  9 17  93.6
2005 250 10 17  93.6
2005 250 11 17  93.6
2005 250 12 13  93.6
2005 250 13 13  93.6
2005 250 14 13  93.6
2005 250 15 27  93.6
2005 250 16 27  93.6
2005 250 17 27  93.6
2005 250 18 30  93.6
2005 250 19 30  93.6
2005 250 20 30  93.6
2005 250 21  3  93.6
2005 250 22  3  93.6
2005 250 23  3  93.6
2005 251  0 23  95.5
2005 251  1 23  95.5
2005 251  2 23  95.5
2005 251  3 20  95.5
2005 251  4 20  95.5
2005 251  5 20  95.5
2005 251  6 10  95.5
2005 251  7 10  95.5
2005 251  8 10  95.5
2005 251  9 10  95.5
2005 251 10 10  95.5
2005 251 11 10  95.5
2005 251 12 13  95.5
2005 251 13 13  95.5
2005 251 14 13  95.5
2005 251 15 13  95.5
2005 251 16 13  95.5
2005 251 17 13  95.5
2005 251 18 17  95.5
2005 251 19 17  95.5
2005 251 20 17  95.5
2005 251 21 20  95.5
2005 251 22 20  95.5
2005 251 23 20  95.5
2005 252  0 13 100.6
2005 252  1 13 100.6
2005 252  2 13 100.6
2005 252  3 20 100.6
2005 252  4 20 100.6
2005 252  5 20 100.6
2005 252  6  7 100.6
2005 252  7  7 100.6
2005 252  8  7 100.6
2005 252  9 17 100.6
2005 252 10 17 100.6
2005 252 11 17 100.6
2005 252 12 43 100.6
2005 252 13 43 100.6
2005 252 14 43 100.6
2005 252 15 43 100.6
2005 252 16 43 100.6
2005 252 17 43 100.6
2005 252 18 43 100.6
2005 252 19 43 100.6
2005 252 20 43 100.6
2005 252 21 33 100.6
2005 252 22 33 100.6
2005 252 23 33 100.6
2005 253  0 23 117.6
2005 253  1 23 117.6
2005 253  2 23 117.6
2005 253  3 27 117.6
2005 253  4 27 117.6
2005 253  5 27 117.6
2005 253  6 40 117.6
2005 253  7 40 117.6
2005 253  8 40 117.6
2005 253  9 33 117.6
2005 253 10 33 117.6
2005 253 11 33 117.6
2005 253 12 40 117.6
2005 253 13 40 117.6
2005 253 14 40 117.6
2005 253 15 57 117.6
2005 253 16 57 117.6
2005 253 17 57 117.6
2005 253 18 53 117.6
2005 253 19 53 117.6
2005 253 20 53 117.6
2005 253 21 50 117.6
2005 253 22 50 117.6
2005 253 23 50 117.6
2005 254  0 63 111.1
2005 254  1 63 111.1
2005 254  2 63 111.1
2005 254  3 70 111.1
2005 254  4 70 111.1
2005 254  5 70 111.1
2005 254  6 77 111.1
2005 254  7 77 111.1
2005 254  8 77 111.1
2005 254  9 63 111.1
2005 254 10 63 111.1
2005 254 11 63 111.1
2005 254 12 70 111.1
2005 254 13 70 111.1
2005 254 14 70 111.1
2005 254 15 53 111.1
2005 254 16 53 111.1
2005 254 17 53 111.1
2005 254 18 60 111.1
2005 254 19 60 111.1
2005 254 20 60 111.1
2005 254 21 47 111.1
2005 254 22 47 111.1
2005 254 23 47 111.1
2005 255  0 47 119.5
2005 255  1 47 119.5
2005 255  2 47 119.5
2005 255  3 43 119.5
2005 255  4 43 119.5
2005 255  5 43 119.5
2005 255  6 70 119.5
2005 255  7 70 119.5
2005 255  8 70 119.5
2005 255  9 57 119.5
2005 255 10 57 119.5
2005 255 11 57 119.5
2005 255 12 47 119.5
2005 255 13 47 119.5
2005 255 14 47 119.5
2005 255 15 60 119.5
2005 255 16 60 119.5
2005 255 17 60 119.5
2005 255 18 60 119.5
2005 255 19 60 119.5
2005 255 20 60 119.5
2005 255 21 70 119.5
2005 255 22 70 119.5
2005 255 23 70 119.5
2005 256  0 57 115.0
2005 256  1 57 115.0
2005 256  2 57 115.0
2005 256  3 47 115.0
2005 256  4 47 115.0
2005 256  5 47 115.0
2005 256  6 40 115.0
2005 256  7 40 115.0
2005 256  8 40 115.0
2005 256  9 60 115.0
2005 256 10 60 115.0
2005 256 11 60 115.0
2005 256 12 57 115.0
2005 256 13 57 115.0
2005 256 14 57 115.0
2005 256 15 20 115.0
2005 256 16 20 115.0
2005 256 17 20 115.0
2005 256 18 47 115.0
2005 256 19 47 115.0
2005 256 20 47 115.0
2005 256 21 37 115.0
2005 256 22 37 115.0
2005 256 23 37 115.0
2005 257  0 33 117.9
2005 257  1 33 117.9
2005 257  2 33 117.9
2005 257  3 27 117.9
2005 257  4 27 117.9
2005 257  5 27 117.9
2005 257  6 40 117.9
2005 257  7 40 117.9
2005 257  8 40 117.9
2005 257  9 33 117.9
2005 257 10 33 117.9
2005 257 11 33 117.9
2005 257 12 40 117.9
2005 257 13 40 117.9
2005 257 14 40 117.9
2005 257 15 33 117.9
2005 257 16 33 117.9
2005 257 17 33 117.9
2005 257 18 33 117.9
2005 257 19 33 117.9
2005 257 20 33 117.9
2005 257 21 20 117.9
2005 257 22 20 117.9
2005 257 23 20 117.9
2005 258  0 30 120.6
2005 258  1 30 120.6
2005 258  2 30 120.6
2005 258  3 17 120.6
2005 258  4 17 120.6
2005 258  5 17 120.6
2005 258  6 33 120.6
2005 258  7 33 120.6
2005 258  8 33 120.6
2005 258  9 57 120.6
2005 258 10 57 120.6
2005 258 11 57 120.6
2005 258 12 63 120.6
2005 258 13 63 120.6
2005 258 14 63 120.6
2005 258 15 70 120.6
2005 258 16 70 120.6
2005 258 17 70 120.6
2005 258 18 50 120.6
2005 258 19 50 120.6
2005 258 20 50 120.6
2005 258 21 43 120.6
2005 258 22 43 120.6
2005 258 23 43 120.6
2005 259  0 37 112.9
2005 259  1 37 112.9
2005 259  2 37 112.9
2005 259  3 37 112.9
2005 259  4 37 112.9
2005 259  5 37 112.9
2005 259  6 37 112.9
2005 259  7 37 112.9
2005 259  8 37 112.9
2005 259  9 40 112.9
2005 259 10 40 112.9
2005 259 11 40 112.9
2005 259 12 33 112.9
2005 259 13 33 112.9
2005 259 14 33 112.9
2005 259 15 23 112.9
2005 259 16 23 112.9
2005 259 17 23 112.9
2005 259 18 33 112.9
2005 259 19 33 112.9
2005 259 20 33 112.9
2005 259 21 23 112.9
2005 259 22 23 112.9
2005 259 23 23 112.9
2005 260  0  7 104.9
2005 260  1  7 104.9
2005 260  2  7 104.9
2005 260  3 20 104.9
2005 260  4 20 104.9
2005 260  5 20 104.9
2005 260  6 13 104.9
2005 260  7 13 104.9
2005 260  8 13 104.9
2005 260  9 30 104.9
