Year  DOY  Hour  Kp  F10.7
2005 334  0 30  92.0
2005 334  1 30  92.0
2005 334  2 30  92.0
2005 334  3 27  92.0
2005 334  4 27  92.0
2005 334  5 27  92.0
2005 334  6 23  92.0
2005 334  7 23  92.0
2005 334  8 23  92.0
2005 334  9 43  92.0
2005 334 10 43  92.0
2005 334 11 43  92.0
2005 334 12 30  92.0
2005 334 13 30  92.0
2005 334 14 30  92.0
2005 334 15 17  92.0
2005 334 16 17  92.0
2005 334 17 17  92.0
2005 334 18 20  92.0
2005 334 19 20  92.0
2005 334 20 20  92.0
2005 334 21 33  92.0
2005 334 22 33  92.0
2005 334 23 33  92.0
2005 335  0 43  95.5
2005 335  1 43  95.5
2005 335  2 43  95.5
2005 335  3 27  95.5
2005 335  4 27  95.5
2005 335  5 27  95.5
2005 335  6 17  95.5
2005 335  7 17  95.5
2005 335  8 17  95.5
2005 335  9 27  95.5
2005 335 10 27  95.5
2005 335 11 27  95.5
2005 335 12 27  95.5
2005 335 13 27  95.5
2005 335 14 27  95.5
2005 335 15 23  95.5
2005 335 16 23  95.5
2005 335 17 23  95.5
2005 335 18 30  95.5
2005 335 19 30  95.5
2005 335 20 30  95.5
2005 335 21 47  95.5
2005 335 22 47  95.5
2005 335 23 47  95.5
2005 336  0 33 103.3
2005 336  1 33 103.3
2005 336  2 33 103.3
2005 336  3 33 103.3
2005 336  4 33 103.3
2005 336  5 33 103.3
2005 336  6 33 103.3
2005 336  7 33 103.3
2005 336  8 33 103.3
2005 336  9 30 103.3
2005 336 10 30 103.3
2005 336 11 30 103.3
2005 336 12 27 103.3
2005 336 13 27 103.3
2005 336 14 27 103.3
2005 336 15 20 103.3
2005 336 16 20 103.3
2005 336 17 20 103.3
2005 336 18 30 103.3
2005 336 19 30 103.3
2005 336 20 30 103.3
2005 336 21 33 103.3
2005 336 22 33 103.3
2005 336 23 33 103.3
2005 337  0 40  98.4
2005 337  1 40  98.4
2005 337  2 40  98.4
2005 337  3 30  98.4
2005 337  4 30  98.4
2005 337  5 30  98.4
2005 337  6 17  98.4
2005 337  7 17  98.4
2005 337  8 17  98.4
2005 337  9 23  98.4
2005 337 10 23  98.4
2005 337 11 23  98.4
2005 337 12 27  98.4
2005 337 13 27  98.4
2005 337 14 27  98.4
2005 337 15 33  98.4
2005 337 16 33  98.4
2005 337 17 33  98.4
2005 337 18 33  98.4
2005 337 19 33  98.4
2005 337 20 33  98.4
2005 337 21 27  98.4
2005 337 22 27  98.4
2005 337 23 27  98.4
2005 338  0 17  92.5
2005 338  1 17  92.5
2005 338  2 17  92.5
2005 338  3  7  92.5
2005 338  4  7  92.5
2005 338  5  7  92.5
2005 338  6 10  92.5
2005 338  7 10  92.5
2005 338  8 10  92.5
2005 338  9 13  92.5
2005 338 10 13  92.5
2005 338 11 13  92.5
2005 338 12 20  92.5
2005 338 13 20  92.5
2005 338 14 20  92.5
2005 338 15 17  92.5
2005 338 16 17  92.5
2005 338 17 17  92.5
2005 338 18 27  92.5
2005 338 19 27  92.5
2005 338 20 27  92.5
2005 338 21 13  92.5
2005 338 22 13  92.5
2005 338 23 13  92.5
2005 339  0 13  89.0
2005 339  1 13  89.0
2005 339  2 13  89.0
2005 339  3 13  89.0
2005 339  4 13  89.0
2005 339  5 13  89.0
2005 339  6  3  89.0
2005 339  7  3  89.0
2005 339  8  3  89.0
2005 339  9  7  89.0
2005 339 10  7  89.0
2005 339 11  7  89.0
2005 339 12  3  89.0
2005 339 13  3  89.0
2005 339 14  3  89.0
2005 339 15  3  89.0
2005 339 16  3  89.0
2005 339 17  3  89.0
2005 339 18  7  89.0
2005 339 19  7  89.0
2005 339 20  7  89.0
2005 339 21  0  89.0
2005 339 22  0  89.0
2005 339 23  0  89.0
2005 340  0  0  86.5
2005 340  1  0  86.5
2005 340  2  0  86.5
