Year  DOY  Hour  Kp  F10.7
2000 335  0 17 187.0
2000 335  1 17 187.0
2000 335  2 17 187.0
2000 335  3 20 187.0
2000 335  4 20 187.0
2000 335  5 20 187.0
2000 335  6 17 187.0
2000 335  7 17 187.0
2000 335  8 17 187.0
2000 335  9 17 187.0
2000 335 10 17 187.0
2000 335 11 17 187.0
2000 335 12 13 187.0
2000 335 13 13 187.0
2000 335 14 13 187.0
2000 335 15 17 187.0
2000 335 16 17 187.0
2000 335 17 17 187.0
2000 335 18 10 187.0
2000 335 19 10 187.0
2000 335 20 10 187.0
2000 335 21 20 187.0
2000 335 22 20 187.0
2000 335 23 20 187.0
2000 336  0 20 179.3
2000 336  1 20 179.3
2000 336  2 20 179.3
2000 336  3 23 179.3
2000 336  4 23 179.3
2000 336  5 23 179.3
2000 336  6  7 179.3
2000 336  7  7 179.3
2000 336  8  7 179.3
2000 336  9 17 179.3
2000 336 10 17 179.3
2000 336 11 17 179.3
2000 336 12 20 179.3
2000 336 13 20 179.3
2000 336 14 20 179.3
2000 336 15 23 179.3
2000 336 16 23 179.3
2000 336 17 23 179.3
2000 336 18  7 179.3
2000 336 19  7 179.3
2000 336 20  7 179.3
2000 336 21  3 179.3
2000 336 22  3 179.3
2000 336 23  3 179.3
2000 337  0  0 162.3
2000 337  1  0 162.3
2000 337  2  0 162.3
2000 337  3  0 162.3
2000 337  4  0 162.3
2000 337  5  0 162.3
2000 337  6  7 162.3
2000 337  7  7 162.3
2000 337  8  7 162.3
2000 337  9  7 162.3
2000 337 10  7 162.3
2000 337 11  7 162.3
2000 337 12 13 162.3
2000 337 13 13 162.3
2000 337 14 13 162.3
2000 337 15 17 162.3
2000 337 16 17 162.3
2000 337 17 17 162.3
2000 337 18 10 162.3
2000 337 19 10 162.3
2000 337 20 10 162.3
2000 337 21 10 162.3
2000 337 22 10 162.3
2000 337 23 10 162.3
2000 338  0 10 158.9
2000 338  1 10 158.9
2000 338  2 10 158.9
2000 338  3 20 158.9
2000 338  4 20 158.9
2000 338  5 20 158.9
2000 338  6 30 158.9
2000 338  7 30 158.9
2000 338  8 30 158.9
2000 338  9 20 158.9
2000 338 10 20 158.9
2000 338 11 20 158.9
2000 338 12 30 158.9
2000 338 13 30 158.9
2000 338 14 30 158.9
2000 338 15 30 158.9
2000 338 16 30 158.9
2000 338 17 30 158.9
2000 338 18 30 158.9
2000 338 19 30 158.9
2000 338 20 30 158.9
2000 338 21 13 158.9
2000 338 22 13 158.9
2000 338 23 13 158.9
2000 339  0 27 147.6
2000 339  1 27 147.6
2000 339  2 27 147.6
2000 339  3 30 147.6
2000 339  4 30 147.6
2000 339  5 30 147.6
2000 339  6 27 147.6
2000 339  7 27 147.6
2000 339  8 27 147.6
2000 339  9 20 147.6
2000 339 10 20 147.6
2000 339 11 20 147.6
2000 339 12 17 147.6
2000 339 13 17 147.6
2000 339 14 17 147.6
2000 339 15 10 147.6
2000 339 16 10 147.6
2000 339 17 10 147.6
2000 339 18 13 147.6
2000 339 19 13 147.6
2000 339 20 13 147.6
2000 339 21 27 147.6
2000 339 22 27 147.6
2000 339 23 27 147.6
2000 340  0 13 142.7
2000 340  1 13 142.7
2000 340  2 13 142.7
2000 340  3 20 142.7
2000 340  4 20 142.7
2000 340  5 20 142.7
2000 340  6 10 142.7
2000 340  7 10 142.7
2000 340  8 10 142.7
2000 340  9 17 142.7
2000 340 10 17 142.7
2000 340 11 17 142.7
2000 340 12 20 142.7
2000 340 13 20 142.7
2000 340 14 20 142.7
2000 340 15 10 142.7
2000 340 16 10 142.7
2000 340 17 10 142.7
2000 340 18  3 142.7
2000 340 19  3 142.7
2000 340 20  3 142.7
2000 340 21  3 142.7
2000 340 22  3 142.7
2000 340 23  3 142.7
2000 341  0  3 136.9
2000 341  1  3 136.9
2000 341  2  3 136.9
2000 341  3 10 136.9
2000 341  4 10 136.9
2000 341  5 10 136.9
2000 341  6 17 136.9
2000 341  7 17 136.9
2000 341  8 17 136.9
2000 341  9 17 136.9
2000 341 10 17 136.9
2000 341 11 17 136.9
2000 341 12 13 136.9
2000 341 13 13 136.9
2000 341 14 13 136.9
2000 341 15 30 136.9
2000 341 16 30 136.9
2000 341 17 30 136.9
2000 341 18 23 136.9
2000 341 19 23 136.9
2000 341 20 23 136.9
2000 341 21 27 136.9
2000 341 22 27 136.9
2000 341 23 27 136.9
2000 342  0 30 139.9
2000 342  1 30 139.9
2000 342  2 30 139.9
2000 342  3 30 139.9
2000 342  4 30 139.9
2000 342  5 30 139.9
2000 342  6 33 139.9
2000 342  7 33 139.9
2000 342  8 33 139.9
2000 342  9 27 139.9
2000 342 10 27 139.9
2000 342 11 27 139.9
2000 342 12 33 139.9
2000 342 13 33 139.9
2000 342 14 33 139.9
2000 342 15 20 139.9
2000 342 16 20 139.9
2000 342 17 20 139.9
2000 342 18 23 139.9
2000 342 19 23 139.9
