Year  DOY  Hour  Kp  F10.7
2021 244  0 17  85.7
2021 244  1 17  85.7
2021 244  2 17  85.7
2021 244  3 13  85.7
2021 244  4 13  85.7
2021 244  5 13  85.7
2021 244  6 10  85.7
2021 244  7 10  85.7
2021 244  8 10  85.7
2021 244  9 17  85.7
2021 244 10 17  85.7
2021 244 11 17  85.7
2021 244 12 10  85.7
2021 244 13 10  85.7
2021 244 14 10  85.7
2021 244 15  7  85.7
2021 244 16  7  85.7
2021 244 17  7  85.7
2021 244 18  3  85.7
2021 244 19  3  85.7
2021 244 20  3  85.7
2021 244 21 13  85.7
2021 244 22 13  85.7
2021 244 23 13  85.7
2021 245  0  7  87.3
2021 245  1  7  87.3
2021 245  2  7  87.3
2021 245  3  7  87.3
2021 245  4  7  87.3
2021 245  5  7  87.3
2021 245  6  3  87.3
2021 245  7  3  87.3
2021 245  8  3  87.3
2021 245  9 13  87.3
2021 245 10 13  87.3
2021 245 11 13  87.3
2021 245 12 13  87.3
2021 245 13 13  87.3
2021 245 14 13  87.3
2021 245 15  7  87.3
2021 245 16  7  87.3
2021 245 17  7  87.3
2021 245 18 13  87.3
2021 245 19 13  87.3
2021 245 20 13  87.3
2021 245 21  0  87.3
2021 245 22  0  87.3
2021 245 23  0  87.3
2021 246  0 10  85.3
2021 246  1 10  85.3
2021 246  2 10  85.3
2021 246  3 13  85.3
2021 246  4 13  85.3
2021 246  5 13  85.3
2021 246  6 13  85.3
2021 246  7 13  85.3
2021 246  8 13  85.3
2021 246  9 23  85.3
2021 246 10 23  85.3
2021 246 11 23  85.3
2021 246 12 23  85.3
2021 246 13 23  85.3
2021 246 14 23  85.3
2021 246 15 17  85.3
2021 246 16 17  85.3
2021 246 17 17  85.3
2021 246 18 13  85.3
2021 246 19 13  85.3
2021 246 20 13  85.3
2021 246 21 23  85.3
2021 246 22 23  85.3
2021 246 23 23  85.3
2021 247  0 17  88.0
2021 247  1 17  88.0
2021 247  2 17  88.0
2021 247  3  7  88.0
2021 247  4  7  88.0
2021 247  5  7  88.0
2021 247  6 10  88.0
2021 247  7 10  88.0
2021 247  8 10  88.0
2021 247  9 17  88.0
2021 247 10 17  88.0
2021 247 11 17  88.0
2021 247 12  7  88.0
2021 247 13  7  88.0
2021 247 14  7  88.0
2021 247 15  7  88.0
2021 247 16  7  88.0
2021 247 17  7  88.0
2021 247 18  7  88.0
2021 247 19  7  88.0
2021 247 20  7  88.0
2021 247 21 20  88.0
2021 247 22 20  88.0
2021 247 23 20  88.0
2021 248  0 20  94.9
2021 248  1 20  94.9
2021 248  2 20  94.9
2021 248  3 23  94.9
2021 248  4 23  94.9
2021 248  5 23  94.9
2021 248  6 13  94.9
2021 248  7 13  94.9
2021 248  8 13  94.9
2021 248  9 10  94.9
2021 248 10 10  94.9
2021 248 11 10  94.9
2021 248 12 20  94.9
2021 248 13 20  94.9
2021 248 14 20  94.9
2021 248 15 17  94.9
2021 248 16 17  94.9
2021 248 17 17  94.9
2021 248 18  3  94.9
2021 248 19  3  94.9
2021 248 20  3  94.9
2021 248 21 10  94.9
2021 248 22 10  94.9
2021 248 23 10  94.9
2021 249  0 20 101.1
2021 249  1 20 101.1
2021 249  2 20 101.1
2021 249  3 27 101.1
2021 249  4 27 101.1
2021 249  5 27 101.1
2021 249  6  3 101.1
2021 249  7  3 101.1
2021 249  8  3 101.1
2021 249  9 10 101.1
2021 249 10 10 101.1
2021 249 11 10 101.1
2021 249 12  7 101.1
2021 249 13  7 101.1
2021 249 14  7 101.1
2021 249 15 17 101.1
2021 249 16 17 101.1
2021 249 17 17 101.1
2021 249 18 13 101.1
2021 249 19 13 101.1
2021 249 20 13 101.1
2021 249 21 20 101.1
2021 249 22 20 101.1
2021 249 23 20 101.1
2021 250  0  7 102.8
2021 250  1  7 102.8
2021 250  2  7 102.8
2021 250  3  7 102.8
2021 250  4  7 102.8
2021 250  5  7 102.8
2021 250  6 10 102.8
2021 250  7 10 102.8
2021 250  8 10 102.8
2021 250  9 20 102.8
2021 250 10 20 102.8
2021 250 11 20 102.8
2021 250 12 17 102.8
2021 250 13 17 102.8
2021 250 14 17 102.8
2021 250 15 20 102.8
2021 250 16 20 102.8
2021 250 17 20 102.8
2021 250 18 27 102.8
2021 250 19 27 102.8
2021 250 20 27 102.8
2021 250 21 37 102.8
2021 250 22 37 102.8
2021 250 23 37 102.8
2021 251  0 40 101.9
2021 251  1 40 101.9
2021 251  2 40 101.9
2021 251  3 17 101.9
2021 251  4 17 101.9
2021 251  5 17 101.9
2021 251  6 30 101.9
2021 251  7 30 101.9
2021 251  8 30 101.9
2021 251  9 40 101.9
2021 251 10 40 101.9
2021 251 11 40 101.9
2021 251 12 30 101.9
2021 251 13 30 101.9
2021 251 14 30 101.9
2021 251 15 23 101.9
2021 251 16 23 101.9
2021 251 17 23 101.9
2021 251 18 23 101.9
2021 251 19 23 101.9
2021 251 20 23 101.9
2021 251 21 10 101.9
2021 251 22 10 101.9
2021 251 23 10 101.9
2021 252  0  7 101.1
2021 252  1  7 101.1
2021 252  2  7 101.1
2021 252  3 17 101.1
2021 252  4 17 101.1
2021 252  5 17 101.1
2021 252  6 10 101.1
2021 252  7 10 101.1
2021 252  8 10 101.1
2021 252  9 10 101.1
2021 252 10 10 101.1
2021 252 11 10 101.1
2021 252 12  7 101.1
2021 252 13  7 101.1
2021 252 14  7 101.1
2021 252 15  7 101.1
2021 252 16  7 101.1
2021 252 17  7 101.1
2021 252 18 10 101.1
2021 252 19 10 101.1
2021 252 20 10 101.1
2021 252 21 17 101.1
2021 252 22 17 101.1
2021 252 23 17 101.1
2021 253  0 10  97.6
2021 253  1 10  97.6
2021 253  2 10  97.6
2021 253  3 20  97.6
2021 253  4 20  97.6
2021 253  5 20  97.6
2021 253  6 17  97.6
2021 253  7 17  97.6
2021 253  8 17  97.6
2021 253  9  7  97.6
2021 253 10  7  97.6
2021 253 11  7  97.6
2021 253 12  7  97.6
2021 253 13  7  97.6
2021 253 14  7  97.6
2021 253 15 13  97.6
2021 253 16 13  97.6
2021 253 17 13  97.6
2021 253 18 30  97.6
2021 253 19 30  97.6
