Year  DOY  Hour  Kp  F10.7
2021 334  0  3  87.5
2021 334  1  3  87.5
2021 334  2  3  87.5
2021 334  3  0  87.5
2021 334  4  0  87.5
2021 334  5  0  87.5
2021 334  6  7  87.5
2021 334  7  7  87.5
2021 334  8  7  87.5
2021 334  9  3  87.5
2021 334 10  3  87.5
2021 334 11  3  87.5
2021 334 12  3  87.5
2021 334 13  3  87.5
2021 334 14  3  87.5
2021 334 15 10  87.5
2021 334 16 10  87.5
2021 334 17 10  87.5
2021 334 18 20  87.5
2021 334 19 20  87.5
2021 334 20 20  87.5
2021 334 21 53  87.5
2021 334 22 53  87.5
2021 334 23 53  87.5
2021 335  0 40  84.0
2021 335  1 40  84.0
2021 335  2 40  84.0
2021 335  3 37  84.0
2021 335  4 37  84.0
2021 335  5 37  84.0
2021 335  6 27  84.0
2021 335  7 27  84.0
2021 335  8 27  84.0
2021 335  9 23  84.0
2021 335 10 23  84.0
2021 335 11 23  84.0
2021 335 12 30  84.0
2021 335 13 30  84.0
2021 335 14 30  84.0
2021 335 15 33  84.0
2021 335 16 33  84.0
2021 335 17 33  84.0
2021 335 18 30  84.0
2021 335 19 30  84.0
2021 335 20 30  84.0
2021 335 21 37  84.0
2021 335 22 37  84.0
2021 335 23 37  84.0
2021 336  0 23  84.2
2021 336  1 23  84.2
2021 336  2 23  84.2
2021 336  3 17  84.2
2021 336  4 17  84.2
2021 336  5 17  84.2
2021 336  6 30  84.2
2021 336  7 30  84.2
2021 336  8 30  84.2
2021 336  9 13  84.2
2021 336 10 13  84.2
2021 336 11 13  84.2
2021 336 12 17  84.2
2021 336 13 17  84.2
2021 336 14 17  84.2
2021 336 15 27  84.2
2021 336 16 27  84.2
2021 336 17 27  84.2
2021 336 18 27  84.2
2021 336 19 27  84.2
2021 336 20 27  84.2
2021 336 21 20  84.2
2021 336 22 20  84.2
2021 336 23 20  84.2
2021 337  0  7  82.9
2021 337  1  7  82.9
2021 337  2  7  82.9
2021 337  3  7  82.9
2021 337  4  7  82.9
2021 337  5  7  82.9
2021 337  6  3  82.9
2021 337  7  3  82.9
2021 337  8  3  82.9
2021 337  9 20  82.9
2021 337 10 20  82.9
2021 337 11 20  82.9
2021 337 12 23  82.9
2021 337 13 23  82.9
2021 337 14 23  82.9
2021 337 15 30  82.9
2021 337 16 30  82.9
2021 337 17 30  82.9
2021 337 18 33  82.9
2021 337 19 33  82.9
2021 337 20 33  82.9
2021 337 21 20  82.9
2021 337 22 20  82.9
2021 337 23 20  82.9
2021 338  0 30  85.6
2021 338  1 30  85.6
2021 338  2 30  85.6
2021 338  3 23  85.6
2021 338  4 23  85.6
2021 338  5 23  85.6
2021 338  6 23  85.6
2021 338  7 23  85.6
2021 338  8 23  85.6
