Year  DOY  Hour  Kp  F10.7
2019 244  0 47  68.3
2019 244  1 47  68.3
2019 244  2 47  68.3
2019 244  3 47  68.3
2019 244  4 47  68.3
2019 244  5 47  68.3
2019 244  6 53  68.3
2019 244  7 53  68.3
2019 244  8 53  68.3
2019 244  9 50  68.3
2019 244 10 50  68.3
2019 244 11 50  68.3
2019 244 12 53  68.3
2019 244 13 53  68.3
2019 244 14 53  68.3
2019 244 15 43  68.3
2019 244 16 43  68.3
2019 244 17 43  68.3
2019 244 18 47  68.3
2019 244 19 47  68.3
2019 244 20 47  68.3
2019 244 21 47  68.3
2019 244 22 47  68.3
2019 244 23 47  68.3
2019 245  0 50  70.0
2019 245  1 50  70.0
2019 245  2 50  70.0
2019 245  3 40  70.0
2019 245  4 40  70.0
2019 245  5 40  70.0
2019 245  6 37  70.0
2019 245  7 37  70.0
2019 245  8 37  70.0
2019 245  9 27  70.0
2019 245 10 27  70.0
2019 245 11 27  70.0
2019 245 12 20  70.0
2019 245 13 20  70.0
2019 245 14 20  70.0
2019 245 15 27  70.0
2019 245 16 27  70.0
2019 245 17 27  70.0
2019 245 18 40  70.0
2019 245 19 40  70.0
2019 245 20 40  70.0
2019 245 21 33  70.0
2019 245 22 33  70.0
2019 245 23 33  70.0
2019 246  0 30  69.8
2019 246  1 30  69.8
2019 246  2 30  69.8
2019 246  3 27  69.8
2019 246  4 27  69.8
2019 246  5 27  69.8
2019 246  6 23  69.8
2019 246  7 23  69.8
2019 246  8 23  69.8
2019 246  9 20  69.8
2019 246 10 20  69.8
2019 246 11 20  69.8
2019 246 12 17  69.8
2019 246 13 17  69.8
2019 246 14 17  69.8
2019 246 15 13  69.8
2019 246 16 13  69.8
2019 246 17 13  69.8
2019 246 18 17  69.8
2019 246 19 17  69.8
2019 246 20 17  69.8
2019 246 21 17  69.8
2019 246 22 17  69.8
2019 246 23 17  69.8
2019 247  0 30  69.8
2019 247  1 30  69.8
2019 247  2 30  69.8
2019 247  3 27  69.8
2019 247  4 27  69.8
2019 247  5 27  69.8
2019 247  6 27  69.8
2019 247  7 27  69.8
2019 247  8 27  69.8
2019 247  9 20  69.8
2019 247 10 20  69.8
2019 247 11 20  69.8
2019 247 12 23  69.8
2019 247 13 23  69.8
2019 247 14 23  69.8
2019 247 15 20  69.8
2019 247 16 20  69.8
2019 247 17 20  69.8
2019 247 18 30  69.8
2019 247 19 30  69.8
2019 247 20 30  69.8
2019 247 21 20  69.8
2019 247 22 20  69.8
2019 247 23 20  69.8
2019 248  0 33  69.4
2019 248  1 33  69.4
2019 248  2 33  69.4
2019 248  3 40  69.4
2019 248  4 40  69.4
2019 248  5 40  69.4
2019 248  6 30  69.4
2019 248  7 30  69.4
2019 248  8 30  69.4
2019 248  9 27  69.4
2019 248 10 27  69.4
2019 248 11 27  69.4
2019 248 12 17  69.4
2019 248 13 17  69.4
2019 248 14 17  69.4
2019 248 15 13  69.4
2019 248 16 13  69.4
2019 248 17 13  69.4
2019 248 18 20  69.4
2019 248 19 20  69.4
2019 248 20 20  69.4
2019 248 21 23  69.4
2019 248 22 23  69.4
2019 248 23 23  69.4
2019 249  0 17  70.0
2019 249  1 17  70.0
2019 249  2 17  70.0
2019 249  3 33  70.0
2019 249  4 33  70.0
2019 249  5 33  70.0
2019 249  6 20  70.0
2019 249  7 20  70.0
2019 249  8 20  70.0
2019 249  9 27  70.0
2019 249 10 27  70.0
2019 249 11 27  70.0
2019 249 12  7  70.0
2019 249 13  7  70.0
2019 249 14  7  70.0
2019 249 15  3  70.0
2019 249 16  3  70.0
2019 249 17  3  70.0
2019 249 18 17  70.0
2019 249 19 17  70.0
2019 249 20 17  70.0
2019 249 21  7  70.0
2019 249 22  7  70.0
2019 249 23  7  70.0
2019 250  0  3  75.0
2019 250  1  3  75.0
2019 250  2  3  75.0
2019 250  3 13  75.0
2019 250  4 13  75.0
2019 250  5 13  75.0
2019 250  6 23  75.0
2019 250  7 23  75.0
2019 250  8 23  75.0
2019 250  9 13  75.0
2019 250 10 13  75.0
2019 250 11 13  75.0
2019 250 12 13  75.0
2019 250 13 13  75.0
2019 250 14 13  75.0
2019 250 15 17  75.0
2019 250 16 17  75.0
2019 250 17 17  75.0
2019 250 18 17  75.0
2019 250 19 17  75.0
2019 250 20 17  75.0
2019 250 21 23  75.0
2019 250 22 23  75.0
2019 250 23 23  75.0
2019 251  0 17  68.5
2019 251  1 17  68.5
2019 251  2 17  68.5
2019 251  3 20  68.5
2019 251  4 20  68.5
2019 251  5 20  68.5
2019 251  6 23  68.5
2019 251  7 23  68.5
2019 251  8 23  68.5
2019 251  9 17  68.5
2019 251 10 17  68.5
2019 251 11 17  68.5
2019 251 12 17  68.5
2019 251 13 17  68.5
2019 251 14 17  68.5
2019 251 15 23  68.5
2019 251 16 23  68.5
2019 251 17 23  68.5
2019 251 18 23  68.5
2019 251 19 23  68.5
2019 251 20 23  68.5
2019 251 21 27  68.5
2019 251 22 27  68.5
2019 251 23 27  68.5
