Year  DOY  Hour  Kp  F10.7
2012  60  0 27 100.2
2012  60  1 27 100.2
2012  60  2 27 100.2
2012  60  3 33 100.2
2012  60  4 33 100.2
2012  60  5 33 100.2
2012  60  6 27 100.2
2012  60  7 27 100.2
2012  60  8 27 100.2
2012  60  9  3 100.2
2012  60 10  3 100.2
2012  60 11  3 100.2
2012  60 12  0 100.2
2012  60 13  0 100.2
2012  60 14  0 100.2
2012  60 15  3 100.2
2012  60 16  3 100.2
2012  60 17  3 100.2
2012  60 18  7 100.2
2012  60 19  7 100.2
2012  60 20  7 100.2
2012  60 21 10 100.2
2012  60 22 10 100.2
2012  60 23 10 100.2
2012  61  0  3 101.6
2012  61  1  3 101.6
2012  61  2  3 101.6
2012  61  3 30 101.6
2012  61  4 30 101.6
2012  61  5 30 101.6
2012  61  6 37 101.6
2012  61  7 37 101.6
2012  61  8 37 101.6
2012  61  9 37 101.6
2012  61 10 37 101.6
2012  61 11 37 101.6
2012  61 12 30 101.6
2012  61 13 30 101.6
2012  61 14 30 101.6
2012  61 15 27 101.6
2012  61 16 27 101.6
2012  61 17 27 101.6
2012  61 18 40 101.6
2012  61 19 40 101.6
2012  61 20 40 101.6
2012  61 21 37 101.6
2012  61 22 37 101.6
2012  61 23 37 101.6
2012  62  0 30 106.3
2012  62  1 30 106.3
2012  62  2 30 106.3
2012  62  3 30 106.3
2012  62  4 30 106.3
2012  62  5 30 106.3
2012  62  6 27 106.3
2012  62  7 27 106.3
2012  62  8 27 106.3
2012  62  9 17 106.3
2012  62 10 17 106.3
2012  62 11 17 106.3
2012  62 12 27 106.3
2012  62 13 27 106.3
2012  62 14 27 106.3
2012  62 15 20 106.3
2012  62 16 20 106.3
2012  62 17 20 106.3
2012  62 18 20 106.3
2012  62 19 20 106.3
2012  62 20 20 106.3
2012  62 21 20 106.3
2012  62 22 20 106.3
2012  62 23 20 106.3
2012  63  0 23 114.5
2012  63  1 23 114.5
2012  63  2 23 114.5
2012  63  3 23 114.5
2012  63  4 23 114.5
2012  63  5 23 114.5
2012  63  6 23 114.5
2012  63  7 23 114.5
2012  63  8 23 114.5
2012  63  9 20 114.5
2012  63 10 20 114.5
2012  63 11 20 114.5
2012  63 12  7 114.5
2012  63 13  7 114.5
2012  63 14  7 114.5
2012  63 15 27 114.5
2012  63 16 27 114.5
2012  63 17 27 114.5
2012  63 18 10 114.5
2012  63 19 10 114.5
2012  63 20 10 114.5
2012  63 21 20 114.5
2012  63 22 20 114.5
2012  63 23 20 114.5
2012  64  0 37 118.2
2012  64  1 37 118.2
2012  64  2 37 118.2
2012  64  3 30 118.2
2012  64  4 30 118.2
2012  64  5 30 118.2
2012  64  6 30 118.2
2012  64  7 30 118.2
2012  64  8 30 118.2
2012  64  9 23 118.2
2012  64 10 23 118.2
2012  64 11 23 118.2
2012  64 12 23 118.2
2012  64 13 23 118.2
2012  64 14 23 118.2
2012  64 15 17 118.2
2012  64 16 17 118.2
2012  64 17 17 118.2
2012  64 18 30 118.2
2012  64 19 30 118.2
2012  64 20 30 118.2
2012  64 21 17 118.2
2012  64 22 17 118.2
2012  64 23 17 118.2
2012  65  0 27 129.5
2012  65  1 27 129.5
2012  65  2 27 129.5
2012  65  3 20 129.5
2012  65  4 20 129.5
2012  65  5 20 129.5
2012  65  6 20 129.5
2012  65  7 20 129.5
2012  65  8 20 129.5
2012  65  9 23 129.5
2012  65 10 23 129.5
2012  65 11 23 129.5
2012  65 12 13 129.5
2012  65 13 13 129.5
2012  65 14 13 129.5
2012  65 15 17 129.5
2012  65 16 17 129.5
2012  65 17 17 129.5
2012  65 18 27 129.5
2012  65 19 27 129.5
2012  65 20 27 129.5
2012  65 21 33 129.5
2012  65 22 33 129.5
2012  65 23 33 129.5
2012  66  0 30 136.0
2012  66  1 30 136.0
2012  66  2 30 136.0
2012  66  3 20 136.0
2012  66  4 20 136.0
2012  66  5 20 136.0
2012  66  6 27 136.0
2012  66  7 27 136.0
2012  66  8 27 136.0
2012  66  9  7 136.0
2012  66 10  7 136.0
2012  66 11  7 136.0
2012  66 12 27 136.0
2012  66 13 27 136.0
2012  66 14 27 136.0
2012  66 15 20 136.0
2012  66 16 20 136.0
2012  66 17 20 136.0
2012  66 18 20 136.0
2012  66 19 20 136.0
2012  66 20 20 136.0
2012  66 21 27 136.0
2012  66 22 27 136.0
2012  66 23 27 136.0
2012  67  0 37 133.7
2012  67  1 37 133.7
2012  67  2 37 133.7
2012  67  3 47 133.7
2012  67  4 47 133.7
2012  67  5 47 133.7
2012  67  6 60 133.7
2012  67  7 60 133.7
2012  67  8 60 133.7
2012  67  9 57 133.7
2012  67 10 57 133.7
2012  67 11 57 133.7
2012  67 12 53 133.7
2012  67 13 53 133.7
2012  67 14 53 133.7
2012  67 15 53 133.7
2012  67 16 53 133.7
2012  67 17 53 133.7
2012  67 18 47 133.7
2012  67 19 47 133.7
2012  67 20 47 133.7
2012  67 21 40 133.7
2012  67 22 40 133.7
2012  67 23 40 133.7
2012  68  0 20 137.5
2012  68  1 20 137.5
2012  68  2 20 137.5
2012  68  3 10 137.5
2012  68  4 10 137.5
2012  68  5 10 137.5
2012  68  6 17 137.5
2012  68  7 17 137.5
2012  68  8 17 137.5
2012  68  9 50 137.5
2012  68 10 50 137.5
2012  68 11 50 137.5
2012  68 12 47 137.5
2012  68 13 47 137.5
2012  68 14 47 137.5
2012  68 15 47 137.5
2012  68 16 47 137.5
2012  68 17 47 137.5
2012  68 18 40 137.5
2012  68 19 40 137.5
2012  68 20 40 137.5
2012  68 21 40 137.5
2012  68 22 40 137.5
2012  68 23 40 137.5
2012  69  0 47 143.5
2012  69  1 47 143.5
2012  69  2 47 143.5
2012  69  3 63 143.5
2012  69  4 63 143.5
2012  69  5 63 143.5
2012  69  6 80 143.5
2012  69  7 80 143.5
2012  69  8 80 143.5
2012  69  9 73 143.5
2012  69 10 73 143.5
2012  69 11 73 143.5
2012  69 12 67 143.5
2012  69 13 67 143.5
