Year  DOY  Hour  Kp  F10.7
1998 149  0 23  97.6
1998 149  1 23  97.6
1998 149  2 23  97.6
1998 149  3 27  97.6
1998 149  4 27  97.6
1998 149  5 27  97.6
1998 149  6 20  97.6
1998 149  7 20  97.6
1998 149  8 20  97.6
1998 149  9 20  97.6
1998 149 10 20  97.6
1998 149 11 20  97.6
1998 149 12 37  97.6
1998 149 13 37  97.6
1998 149 14 37  97.6
1998 149 15 67  97.6
1998 149 16 67  97.6
1998 149 17 67  97.6
1998 149 18 33  97.6
1998 149 19 33  97.6
1998 149 20 33  97.6
1998 149 21 33  97.6
1998 149 22 33  97.6
1998 149 23 33  97.6
1998 150  0 47  98.8
1998 150  1 47  98.8
1998 150  2 47  98.8
1998 150  3 40  98.8
1998 150  4 40  98.8
1998 150  5 40  98.8
1998 150  6 37  98.8
1998 150  7 37  98.8
1998 150  8 37  98.8
1998 150  9 27  98.8
1998 150 10 27  98.8
1998 150 11 27  98.8
1998 150 12 23  98.8
1998 150 13 23  98.8
1998 150 14 23  98.8
1998 150 15 33  98.8
1998 150 16 33  98.8
1998 150 17 33  98.8
1998 150 18 17  98.8
1998 150 19 17  98.8
1998 150 20 17  98.8
1998 150 21 23  98.8
1998 150 22 23  98.8
1998 150 23 23  98.8
1998 151  0 20  96.8
1998 151  1 20  96.8
1998 151  2 20  96.8
1998 151  3 10  96.8
1998 151  4 10  96.8
1998 151  5 10  96.8
1998 151  6  7  96.8
1998 151  7  7  96.8
1998 151  8  7  96.8
1998 151  9 10  96.8
1998 151 10 10  96.8
1998 151 11 10  96.8
1998 151 12  7  96.8
1998 151 13  7  96.8
1998 151 14  7  96.8
1998 151 15  3  96.8
1998 151 16  3  96.8
1998 151 17  3  96.8
1998 151 18 17  96.8
1998 151 19 17  96.8
1998 151 20 17  96.8
1998 151 21 10  96.8
1998 151 22 10  96.8
1998 151 23 10  96.8
1998 152  0 17 103.0
1998 152  1 17 103.0
1998 152  2 17 103.0
1998 152  3 10 103.0
1998 152  4 10 103.0
1998 152  5 10 103.0
1998 152  6 10 103.0
1998 152  7 10 103.0
1998 152  8 10 103.0
1998 152  9  3 103.0
1998 152 10  3 103.0
1998 152 11  3 103.0
1998 152 12  7 103.0
1998 152 13  7 103.0
1998 152 14  7 103.0
1998 152 15 10 103.0
1998 152 16 10 103.0
1998 152 17 10 103.0
1998 152 18 13 103.0
1998 152 19 13 103.0
1998 152 20 13 103.0
1998 152 21 10 103.0
1998 152 22 10 103.0
1998 152 23 10 103.0
1998 153  0 20 107.7
1998 153  1 20 107.7
1998 153  2 20 107.7
1998 153  3 13 107.7
1998 153  4 13 107.7
1998 153  5 13 107.7
1998 153  6 10 107.7
1998 153  7 10 107.7
1998 153  8 10 107.7
1998 153  9 20 107.7
1998 153 10 20 107.7
1998 153 11 20 107.7
1998 153 12 23 107.7
1998 153 13 23 107.7
1998 153 14 23 107.7
1998 153 15 10 107.7
1998 153 16 10 107.7
1998 153 17 10 107.7
1998 153 18 17 107.7
1998 153 19 17 107.7
1998 153 20 17 107.7
1998 153 21 27 107.7
1998 153 22 27 107.7
1998 153 23 27 107.7
1998 154  0 13 116.4
1998 154  1 13 116.4
1998 154  2 13 116.4
1998 154  3 13 116.4
1998 154  4 13 116.4
1998 154  5 13 116.4
1998 154  6 20 116.4
1998 154  7 20 116.4
1998 154  8 20 116.4
1998 154  9 30 116.4
1998 154 10 30 116.4
1998 154 11 30 116.4
1998 154 12 40 116.4
