Year  DOY  Hour  Kp  F10.7
2007  59  0 37  74.4
2007  59  1 37  74.4
2007  59  2 37  74.4
2007  59  3 43  74.4
2007  59  4 43  74.4
2007  59  5 43  74.4
2007  59  6 43  74.4
2007  59  7 43  74.4
2007  59  8 43  74.4
2007  59  9 37  74.4
2007  59 10 37  74.4
2007  59 11 37  74.4
2007  59 12 27  74.4
2007  59 13 27  74.4
2007  59 14 27  74.4
2007  59 15 30  74.4
2007  59 16 30  74.4
2007  59 17 30  74.4
2007  59 18 30  74.4
2007  59 19 30  74.4
2007  59 20 30  74.4
2007  59 21 40  74.4
2007  59 22 40  74.4
2007  59 23 40  74.4
2007  60  0 43  73.4
2007  60  1 43  73.4
2007  60  2 43  73.4
2007  60  3 27  73.4
2007  60  4 27  73.4
2007  60  5 27  73.4
2007  60  6 27  73.4
2007  60  7 27  73.4
2007  60  8 27  73.4
2007  60  9 20  73.4
2007  60 10 20  73.4
2007  60 11 20  73.4
2007  60 12 27  73.4
2007  60 13 27  73.4
2007  60 14 27  73.4
2007  60 15 23  73.4
2007  60 16 23  73.4
2007  60 17 23  73.4
2007  60 18  7  73.4
2007  60 19  7  73.4
2007  60 20  7  73.4
2007  60 21  7  73.4
2007  60 22  7  73.4
2007  60 23  7  73.4
2007  61  0  0  74.2
2007  61  1  0  74.2
2007  61  2  0  74.2
2007  61  3 13  74.2
2007  61  4 13  74.2
2007  61  5 13  74.2
2007  61  6 20  74.2
2007  61  7 20  74.2
2007  61  8 20  74.2
2007  61  9 10  74.2
2007  61 10 10  74.2
2007  61 11 10  74.2
2007  61 12 10  74.2
2007  61 13 10  74.2
2007  61 14 10  74.2
2007  61 15  7  74.2
2007  61 16  7  74.2
2007  61 17  7  74.2
2007  61 18 13  74.2
2007  61 19 13  74.2
2007  61 20 13  74.2
2007  61 21 13  74.2
2007  61 22 13  74.2
2007  61 23 13  74.2
2007  62  0  0  72.0
2007  62  1  0  72.0
2007  62  2  0  72.0
2007  62  3  0  72.0
2007  62  4  0  72.0
2007  62  5  0  72.0
2007  62  6  3  72.0
2007  62  7  3  72.0
2007  62  8  3  72.0
2007  62  9  0  72.0
