Year  DOY  Hour  Kp  F10.7
2006 149  0  7  83.3
2006 149  1  7  83.3
2006 149  2  7  83.3
2006 149  3  3  83.3
2006 149  4  3  83.3
2006 149  5  3  83.3
2006 149  6  3  83.3
2006 149  7  3  83.3
2006 149  8  3  83.3
2006 149  9  3  83.3
2006 149 10  3  83.3
2006 149 11  3  83.3
2006 149 12  3  83.3
2006 149 13  3  83.3
2006 149 14  3  83.3
2006 149 15  7  83.3
2006 149 16  7  83.3
2006 149 17  7  83.3
2006 149 18  7  83.3
2006 149 19  7  83.3
2006 149 20  7  83.3
2006 149 21 13  83.3
2006 149 22 13  83.3
2006 149 23 13  83.3
2006 150  0 10  82.3
2006 150  1 10  82.3
2006 150  2 10  82.3
2006 150  3 10  82.3
2006 150  4 10  82.3
2006 150  5 10  82.3
2006 150  6  3  82.3
2006 150  7  3  82.3
2006 150  8  3  82.3
2006 150  9 17  82.3
2006 150 10 17  82.3
2006 150 11 17  82.3
2006 150 12 37  82.3
2006 150 13 37  82.3
2006 150 14 37  82.3
2006 150 15 23  82.3
2006 150 16 23  82.3
2006 150 17 23  82.3
2006 150 18 27  82.3
2006 150 19 27  82.3
2006 150 20 27  82.3
2006 150 21 17  82.3
2006 150 22 17  82.3
2006 150 23 17  82.3
2006 151  0 23  80.6
2006 151  1 23  80.6
2006 151  2 23  80.6
2006 151  3 10  80.6
2006 151  4 10  80.6
2006 151  5 10  80.6
2006 151  6 10  80.6
2006 151  7 10  80.6
2006 151  8 10  80.6
2006 151  9  7  80.6
2006 151 10  7  80.6
2006 151 11  7  80.6
2006 151 12 17  80.6
2006 151 13 17  80.6
2006 151 14 17  80.6
2006 151 15 10  80.6
2006 151 16 10  80.6
2006 151 17 10  80.6
2006 151 18 17  80.6
2006 151 19 17  80.6
2006 151 20 17  80.6
2006 151 21  7  80.6
2006 151 22  7  80.6
2006 151 23  7  80.6
2006 152  0 20  79.4
2006 152  1 20  79.4
2006 152  2 20  79.4
2006 152  3 20  79.4
2006 152  4 20  79.4
2006 152  5 20  79.4
2006 152  6 17  79.4
2006 152  7 17  79.4
2006 152  8 17  79.4
2006 152  9 30  79.4
2006 152 10 30  79.4
2006 152 11 30  79.4
2006 152 12 20  79.4
2006 152 13 20  79.4
2006 152 14 20  79.4
2006 152 15 27  79.4
2006 152 16 27  79.4
2006 152 17 27  79.4
2006 152 18 30  79.4
2006 152 19 30  79.4
2006 152 20 30  79.4
2006 152 21 20  79.4
2006 152 22 20  79.4
2006 152 23 20  79.4
2006 153  0 23  77.5
2006 153  1 23  77.5
2006 153  2 23  77.5
2006 153  3 23  77.5
2006 153  4 23  77.5
2006 153  5 23  77.5
2006 153  6 20  77.5
2006 153  7 20  77.5
2006 153  8 20  77.5
2006 153  9 13  77.5
2006 153 10 13  77.5
2006 153 11 13  77.5
2006 153 12 10  77.5
2006 153 13 10  77.5
2006 153 14 10  77.5
2006 153 15 17  77.5
2006 153 16 17  77.5
2006 153 17 17  77.5
2006 153 18 13  77.5
2006 153 19 13  77.5
2006 153 20 13  77.5
2006 153 21  7  77.5
2006 153 22  7  77.5
2006 153 23  7  77.5
2006 154  0 13  78.1
2006 154  1 13  78.1
2006 154  2 13  78.1
2006 154  3  7  78.1
2006 154  4  7  78.1
2006 154  5  7  78.1
2006 154  6 13  78.1
2006 154  7 13  78.1
2006 154  8 13  78.1
2006 154  9  7  78.1
2006 154 10  7  78.1
2006 154 11  7  78.1
2006 154 12 17  78.1
2006 154 13 17  78.1
2006 154 14 17  78.1
2006 154 15 10  78.1
2006 154 16 10  78.1
2006 154 17 10  78.1
2006 154 18  3  78.1
2006 154 19  3  78.1
2006 154 20  3  78.1
2006 154 21  7  78.1
2006 154 22  7  78.1
2006 154 23  7  78.1
2006 155  0  3  77.8
2006 155  1  3  77.8
2006 155  2  3  77.8
2006 155  3  3  77.8
2006 155  4  3  77.8
2006 155  5  3  77.8
2006 155  6  3  77.8
2006 155  7  3  77.8
2006 155  8  3  77.8
2006 155  9  3  77.8
2006 155 10  3  77.8
2006 155 11  3  77.8
2006 155 12  3  77.8
2006 155 13  3  77.8
2006 155 14  3  77.8
2006 155 15  3  77.8
2006 155 16  3  77.8
2006 155 17  3  77.8
2006 155 18  7  77.8
2006 155 19  7  77.8
2006 155 20  7  77.8
2006 155 21  3  77.8
2006 155 22  3  77.8
2006 155 23  3  77.8
2006 156  0  7  80.2
2006 156  1  7  80.2
2006 156  2  7  80.2
2006 156  3  7  80.2
2006 156  4  7  80.2
2006 156  5  7  80.2
2006 156  6  3  80.2
2006 156  7  3  80.2
2006 156  8  3  80.2
2006 156  9  3  80.2
2006 156 10  3  80.2
2006 156 11  3  80.2
2006 156 12  3  80.2
2006 156 13  3  80.2
2006 156 14  3  80.2
2006 156 15 10  80.2
2006 156 16 10  80.2
2006 156 17 10  80.2
2006 156 18 10  80.2
2006 156 19 10  80.2
2006 156 20 10  80.2
2006 156 21  3  80.2
2006 156 22  3  80.2
2006 156 23  3  80.2
2006 157  0 20  80.3
2006 157  1 20  80.3
2006 157  2 20  80.3
2006 157  3 17  80.3
2006 157  4 17  80.3
2006 157  5 17  80.3
2006 157  6 40  80.3
2006 157  7 40  80.3
2006 157  8 40  80.3
2006 157  9 47  80.3
2006 157 10 47  80.3
2006 157 11 47  80.3
2006 157 12 37  80.3
2006 157 13 37  80.3
2006 157 14 37  80.3
2006 157 15 37  80.3
2006 157 16 37  80.3
2006 157 17 37  80.3
2006 157 18 53  80.3
2006 157 19 53  80.3
2006 157 20 53  80.3
2006 157 21 40  80.3
2006 157 22 40  80.3
2006 157 23 40  80.3
2006 158  0 40  85.2
2006 158  1 40  85.2
2006 158  2 40  85.2
2006 158  3 33  85.2
2006 158  4 33  85.2
2006 158  5 33  85.2
2006 158  6 33  85.2
2006 158  7 33  85.2
2006 158  8 33  85.2
2006 158  9 30  85.2
2006 158 10 30  85.2
2006 158 11 30  85.2
2006 158 12 33  85.2
2006 158 13 33  85.2
2006 158 14 33  85.2
2006 158 15 30  85.2
2006 158 16 30  85.2
2006 158 17 30  85.2
2006 158 18 33  85.2
2006 158 19 33  85.2
2006 158 20 33  85.2
2006 158 21 47  85.2
2006 158 22 47  85.2
2006 158 23 47  85.2
2006 159  0 40  82.5
2006 159  1 40  82.5
2006 159  2 40  82.5
2006 159  3 33  82.5
2006 159  4 33  82.5
2006 159  5 33  82.5
2006 159  6 37  82.5
2006 159  7 37  82.5
2006 159  8 37  82.5
2006 159  9 30  82.5
2006 159 10 30  82.5
2006 159 11 30  82.5
2006 159 12 30  82.5
2006 159 13 30  82.5
2006 159 14 30  82.5
2006 159 15 40  82.5
2006 159 16 40  82.5
2006 159 17 40  82.5
2006 159 18 30  82.5
2006 159 19 30  82.5
2006 159 20 30  82.5
2006 159 21 27  82.5
2006 159 22 27  82.5
2006 159 23 27  82.5
2006 160  0 33  80.0
2006 160  1 33  80.0
2006 160  2 33  80.0
2006 160  3 20  80.0
2006 160  4 20  80.0
2006 160  5 20  80.0
2006 160  6 23  80.0
2006 160  7 23  80.0
2006 160  8 23  80.0
2006 160  9 23  80.0
2006 160 10 23  80.0
2006 160 11 23  80.0
2006 160 12 17  80.0
2006 160 13 17  80.0
2006 160 14 17  80.0
2006 160 15 17  80.0
2006 160 16 17  80.0
2006 160 17 17  80.0
2006 160 18 23  80.0
2006 160 19 23  80.0
2006 160 20 23  80.0
2006 160 21 17  80.0
2006 160 22 17  80.0
2006 160 23 17  80.0
2006 161  0 23  78.5
2006 161  1 23  78.5
2006 161  2 23  78.5
2006 161  3 20  78.5
2006 161  4 20  78.5
2006 161  5 20  78.5
2006 161  6 17  78.5
2006 161  7 17  78.5
2006 161  8 17  78.5
2006 161  9 13  78.5
2006 161 10 13  78.5
2006 161 11 13  78.5
2006 161 12 23  78.5
2006 161 13 23  78.5
2006 161 14 23  78.5
2006 161 15 20  78.5
2006 161 16 20  78.5
2006 161 17 20  78.5
2006 161 18 23  78.5
2006 161 19 23  78.5
2006 161 20 23  78.5
2006 161 21 17  78.5
2006 161 22 17  78.5
2006 161 23 17  78.5
2006 162  0 20  76.7
2006 162  1 20  76.7
2006 162  2 20  76.7
2006 162  3 17  76.7
2006 162  4 17  76.7
2006 162  5 17  76.7
2006 162  6 10  76.7
2006 162  7 10  76.7
2006 162  8 10  76.7
2006 162  9 10  76.7
2006 162 10 10  76.7
2006 162 11 10  76.7
2006 162 12 17  76.7
2006 162 13 17  76.7
2006 162 14 17  76.7
2006 162 15 10  76.7
2006 162 16 10  76.7
2006 162 17 10  76.7
2006 162 18 10  76.7
2006 162 19 10  76.7
2006 162 20 10  76.7
2006 162 21 17  76.7
2006 162 22 17  76.7
2006 162 23 17  76.7
2006 163  0 10  76.5
2006 163  1 10  76.5
2006 163  2 10  76.5
2006 163  3  3  76.5
2006 163  4  3  76.5
2006 163  5  3  76.5
2006 163  6  7  76.5
2006 163  7  7  76.5
2006 163  8  7  76.5
2006 163  9  3  76.5
2006 163 10  3  76.5
2006 163 11  3  76.5
2006 163 12 13  76.5
2006 163 13 13  76.5
2006 163 14 13  76.5
2006 163 15 10  76.5
2006 163 16 10  76.5
2006 163 17 10  76.5
2006 163 18  7  76.5
2006 163 19  7  76.5
2006 163 20  7  76.5
2006 163 21 10  76.5
2006 163 22 10  76.5
2006 163 23 10  76.5
2006 164  0 10  79.5
2006 164  1 10  79.5
2006 164  2 10  79.5
2006 164  3  3  79.5
2006 164  4  3  79.5
2006 164  5  3  79.5
2006 164  6  3  79.5
2006 164  7  3  79.5
2006 164  8  3  79.5
2006 164  9  3  79.5
2006 164 10  3  79.5
2006 164 11  3  79.5
2006 164 12  7  79.5
2006 164 13  7  79.5
2006 164 14  7  79.5
2006 164 15  3  79.5
2006 164 16  3  79.5
2006 164 17  3  79.5
2006 164 18  7  79.5
2006 164 19  7  79.5
2006 164 20  7  79.5
2006 164 21  7  79.5
2006 164 22  7  79.5
2006 164 23  7  79.5
2006 165  0 10  77.7
2006 165  1 10  77.7
2006 165  2 10  77.7
2006 165  3  7  77.7
2006 165  4  7  77.7
2006 165  5  7  77.7
2006 165  6  7  77.7
2006 165  7  7  77.7
2006 165  8  7  77.7
2006 165  9 13  77.7
2006 165 10 13  77.7
2006 165 11 13  77.7
2006 165 12 10  77.7
2006 165 13 10  77.7
2006 165 14 10  77.7
2006 165 15 13  77.7
2006 165 16 13  77.7
2006 165 17 13  77.7
2006 165 18 27  77.7
2006 165 19 27  77.7
2006 165 20 27  77.7
2006 165 21 33  77.7
2006 165 22 33  77.7
2006 165 23 33  77.7
2006 166  0 23  78.8
2006 166  1 23  78.8
2006 166  2 23  78.8
2006 166  3 33  78.8
2006 166  4 33  78.8
