Year  DOY  Hour  Kp  F10.7
2022 244  0 23 118.4
2022 244  1 23 118.4
2022 244  2 23 118.4
2022 244  3 33 118.4
2022 244  4 33 118.4
2022 244  5 33 118.4
2022 244  6 27 118.4
2022 244  7 27 118.4
2022 244  8 27 118.4
2022 244  9 23 118.4
2022 244 10 23 118.4
2022 244 11 23 118.4
2022 244 12 10 118.4
2022 244 13 10 118.4
2022 244 14 10 118.4
2022 244 15 13 118.4
2022 244 16 13 118.4
2022 244 17 13 118.4
2022 244 18 13 118.4
2022 244 19 13 118.4
2022 244 20 13 118.4
2022 244 21 13 118.4
2022 244 22 13 118.4
2022 244 23 13 118.4
2022 245  0 13 132.1
2022 245  1 13 132.1
2022 245  2 13 132.1
2022 245  3  7 132.1
2022 245  4  7 132.1
2022 245  5  7 132.1
2022 245  6 17 132.1
2022 245  7 17 132.1
2022 245  8 17 132.1
2022 245  9 23 132.1
2022 245 10 23 132.1
2022 245 11 23 132.1
2022 245 12 23 132.1
2022 245 13 23 132.1
2022 245 14 23 132.1
2022 245 15  7 132.1
2022 245 16  7 132.1
2022 245 17  7 132.1
2022 245 18 13 132.1
2022 245 19 13 132.1
2022 245 20 13 132.1
2022 245 21 37 132.1
2022 245 22 37 132.1
2022 245 23 37 132.1
2022 246  0 50 125.6
2022 246  1 50 125.6
2022 246  2 50 125.6
2022 246  3 33 125.6
2022 246  4 33 125.6
2022 246  5 33 125.6
2022 246  6 33 125.6
2022 246  7 33 125.6
2022 246  8 33 125.6
2022 246  9 33 125.6
2022 246 10 33 125.6
2022 246 11 33 125.6
2022 246 12 30 125.6
2022 246 13 30 125.6
2022 246 14 30 125.6
2022 246 15 27 125.6
2022 246 16 27 125.6
2022 246 17 27 125.6
2022 246 18 33 125.6
2022 246 19 33 125.6
2022 246 20 33 125.6
2022 246 21 43 125.6
2022 246 22 43 125.6
2022 246 23 43 125.6
2022 247  0 50 130.4
2022 247  1 50 130.4
2022 247  2 50 130.4
2022 247  3 57 130.4
2022 247  4 57 130.4
2022 247  5 57 130.4
2022 247  6 60 130.4
2022 247  7 60 130.4
2022 247  8 60 130.4
2022 247  9 63 130.4
2022 247 10 63 130.4
2022 247 11 63 130.4
2022 247 12 47 130.4
2022 247 13 47 130.4
2022 247 14 47 130.4
2022 247 15 60 130.4
2022 247 16 60 130.4
2022 247 17 60 130.4
2022 247 18 47 130.4
2022 247 19 47 130.4
2022 247 20 47 130.4
2022 247 21 50 130.4
2022 247 22 50 130.4
2022 247 23 50 130.4
2022 248  0 50 132.4
2022 248  1 50 132.4
2022 248  2 50 132.4
2022 248  3 47 132.4
2022 248  4 47 132.4
2022 248  5 47 132.4
2022 248  6 43 132.4
2022 248  7 43 132.4
2022 248  8 43 132.4
2022 248  9 47 132.4
2022 248 10 47 132.4
2022 248 11 47 132.4
2022 248 12 43 132.4
2022 248 13 43 132.4
2022 248 14 43 132.4
2022 248 15 50 132.4
2022 248 16 50 132.4
2022 248 17 50 132.4
2022 248 18 37 132.4
2022 248 19 37 132.4
2022 248 20 37 132.4
2022 248 21 43 132.4
2022 248 22 43 132.4
2022 248 23 43 132.4
2022 249  0 40 128.2
2022 249  1 40 128.2
2022 249  2 40 128.2
2022 249  3 40 128.2
2022 249  4 40 128.2
2022 249  5 40 128.2
2022 249  6 30 128.2
2022 249  7 30 128.2
2022 249  8 30 128.2
2022 249  9 30 128.2
2022 249 10 30 128.2
2022 249 11 30 128.2
2022 249 12 27 128.2
2022 249 13 27 128.2
2022 249 14 27 128.2
2022 249 15 33 128.2
2022 249 16 33 128.2
2022 249 17 33 128.2
2022 249 18 37 128.2
2022 249 19 37 128.2
2022 249 20 37 128.2
2022 249 21 33 128.2
2022 249 22 33 128.2
2022 249 23 33 128.2
2022 250  0 30 128.1
2022 250  1 30 128.1
2022 250  2 30 128.1
2022 250  3 20 128.1
2022 250  4 20 128.1
2022 250  5 20 128.1
2022 250  6 30 128.1
2022 250  7 30 128.1
2022 250  8 30 128.1
2022 250  9 23 128.1
2022 250 10 23 128.1
2022 250 11 23 128.1
2022 250 12 30 128.1
2022 250 13 30 128.1
2022 250 14 30 128.1
2022 250 15 37 128.1
2022 250 16 37 128.1
2022 250 17 37 128.1
2022 250 18 30 128.1
2022 250 19 30 128.1
2022 250 20 30 128.1
2022 250 21 13 128.1
2022 250 22 13 128.1
2022 250 23 13 128.1
2022 251  0 20 128.5
2022 251  1 20 128.5
2022 251  2 20 128.5
2022 251  3 40 128.5
2022 251  4 40 128.5
2022 251  5 40 128.5
2022 251  6 40 128.5
2022 251  7 40 128.5
2022 251  8 40 128.5
2022 251  9 30 128.5
2022 251 10 30 128.5
2022 251 11 30 128.5
2022 251 12 30 128.5
2022 251 13 30 128.5
2022 251 14 30 128.5
2022 251 15 27 128.5
2022 251 16 27 128.5
2022 251 17 27 128.5
2022 251 18 30 128.5
2022 251 19 30 128.5
2022 251 20 30 128.5
2022 251 21 43 128.5
2022 251 22 43 128.5
2022 251 23 43 128.5
2022 252  0 37 128.0
2022 252  1 37 128.0
2022 252  2 37 128.0
2022 252  3 20 128.0
2022 252  4 20 128.0
2022 252  5 20 128.0
2022 252  6 27 128.0
2022 252  7 27 128.0
2022 252  8 27 128.0
