Year  DOY  Hour  Kp  F10.7
2013  59  0 17 103.6
2013  59  1 17 103.6
2013  59  2 17 103.6
2013  59  3 10 103.6
2013  59  4 10 103.6
2013  59  5 10 103.6
2013  59  6 17 103.6
2013  59  7 17 103.6
2013  59  8 17 103.6
2013  59  9 10 103.6
2013  59 10 10 103.6
2013  59 11 10 103.6
2013  59 12 17 103.6
2013  59 13 17 103.6
2013  59 14 17 103.6
2013  59 15  7 103.6
2013  59 16  7 103.6
2013  59 17  7 103.6
2013  59 18 17 103.6
2013  59 19 17 103.6
2013  59 20 17 103.6
2013  59 21 40 103.6
2013  59 22 40 103.6
2013  59 23 40 103.6
2013  60  0 47 110.6
2013  60  1 47 110.6
2013  60  2 47 110.6
2013  60  3 37 110.6
2013  60  4 37 110.6
2013  60  5 37 110.6
2013  60  6 47 110.6
2013  60  7 47 110.6
2013  60  8 47 110.6
2013  60  9 50 110.6
2013  60 10 50 110.6
2013  60 11 50 110.6
2013  60 12 43 110.6
2013  60 13 43 110.6
2013  60 14 43 110.6
2013  60 15 43 110.6
2013  60 16 43 110.6
2013  60 17 43 110.6
2013  60 18 40 110.6
2013  60 19 40 110.6
2013  60 20 40 110.6
2013  60 21 43 110.6
2013  60 22 43 110.6
2013  60 23 43 110.6
2013  61  0 40 109.1
2013  61  1 40 109.1
2013  61  2 40 109.1
2013  61  3 33 109.1
2013  61  4 33 109.1
2013  61  5 33 109.1
2013  61  6 27 109.1
2013  61  7 27 109.1
2013  61  8 27 109.1
2013  61  9 13 109.1
2013  61 10 13 109.1
2013  61 11 13 109.1
2013  61 12 20 109.1
2013  61 13 20 109.1
2013  61 14 20 109.1
2013  61 15 27 109.1
2013  61 16 27 109.1
2013  61 17 27 109.1
2013  61 18 30 109.1
2013  61 19 30 109.1
2013  61 20 30 109.1
2013  61 21 33 109.1
2013  61 22 33 109.1
2013  61 23 33 109.1
2013  62  0 27 110.1
2013  62  1 27 110.1
2013  62  2 27 110.1
2013  62  3 30 110.1
2013  62  4 30 110.1
2013  62  5 30 110.1
2013  62  6 23 110.1
2013  62  7 23 110.1
2013  62  8 23 110.1
2013  62  9 17 110.1
2013  62 10 17 110.1
2013  62 11 17 110.1
2013  62 12 17 110.1
2013  62 13 17 110.1
2013  62 14 17 110.1
2013  62 15 17 110.1
2013  62 16 17 110.1
2013  62 17 17 110.1
2013  62 18 20 110.1
2013  62 19 20 110.1
2013  62 20 20 110.1
2013  62 21 23 110.1
2013  62 22 23 110.1
2013  62 23 23 110.1
2013  63  0 23 112.4
2013  63  1 23 112.4
2013  63  2 23 112.4
2013  63  3  7 112.4
2013  63  4  7 112.4
2013  63  5  7 112.4
2013  63  6 13 112.4
2013  63  7 13 112.4
2013  63  8 13 112.4
2013  63  9 13 112.4
2013  63 10 13 112.4
2013  63 11 13 112.4
2013  63 12 17 112.4
2013  63 13 17 112.4
2013  63 14 17 112.4
2013  63 15  3 112.4
2013  63 16  3 112.4
2013  63 17  3 112.4
2013  63 18  3 112.4
2013  63 19  3 112.4
2013  63 20  3 112.4
