Year  DOY  Hour  Kp  F10.7
2015 334  0 30  93.1
2015 334  1 30  93.1
2015 334  2 30  93.1
2015 334  3 33  93.1
2015 334  4 33  93.1
2015 334  5 33  93.1
2015 334  6 50  93.1
2015 334  7 50  93.1
2015 334  8 50  93.1
2015 334  9 37  93.1
2015 334 10 37  93.1
2015 334 11 37  93.1
2015 334 12 23  93.1
2015 334 13 23  93.1
2015 334 14 23  93.1
2015 334 15 17  93.1
2015 334 16 17  93.1
2015 334 17 17  93.1
2015 334 18 23  93.1
2015 334 19 23  93.1
2015 334 20 23  93.1
2015 334 21 23  93.1
2015 334 22 23  93.1
2015 334 23 23  93.1
2015 335  0 23  91.9
2015 335  1 23  91.9
2015 335  2 23  91.9
2015 335  3 30  91.9
2015 335  4 30  91.9
2015 335  5 30  91.9
2015 335  6 10  91.9
2015 335  7 10  91.9
2015 335  8 10  91.9
2015 335  9 20  91.9
2015 335 10 20  91.9
2015 335 11 20  91.9
2015 335 12 30  91.9
2015 335 13 30  91.9
2015 335 14 30  91.9
2015 335 15 37  91.9
2015 335 16 37  91.9
2015 335 17 37  91.9
2015 335 18 27  91.9
2015 335 19 27  91.9
2015 335 20 27  91.9
2015 335 21 37  91.9
2015 335 22 37  91.9
2015 335 23 37  91.9
2015 336  0 20  92.6
2015 336  1 20  92.6
2015 336  2 20  92.6
2015 336  3 20  92.6
2015 336  4 20  92.6
2015 336  5 20  92.6
2015 336  6 27  92.6
2015 336  7 27  92.6
2015 336  8 27  92.6
2015 336  9 13  92.6
2015 336 10 13  92.6
2015 336 11 13  92.6
2015 336 12 23  92.6
2015 336 13 23  92.6
2015 336 14 23  92.6
2015 336 15 23  92.6
2015 336 16 23  92.6
2015 336 17 23  92.6
2015 336 18 17  92.6
2015 336 19 17  92.6
2015 336 20 17  92.6
2015 336 21 17  92.6
2015 336 22 17  92.6
2015 336 23 17  92.6
2015 337  0 10  91.8
2015 337  1 10  91.8
2015 337  2 10  91.8
2015 337  3 13  91.8
2015 337  4 13  91.8
2015 337  5 13  91.8
2015 337  6 10  91.8
2015 337  7 10  91.8
2015 337  8 10  91.8
2015 337  9  3  91.8
2015 337 10  3  91.8
2015 337 11  3  91.8
2015 337 12  3  91.8
2015 337 13  3  91.8
2015 337 14  3  91.8
2015 337 15  3  91.8
2015 337 16  3  91.8
2015 337 17  3  91.8
2015 337 18 10  91.8
2015 337 19 10  91.8
2015 337 20 10  91.8
2015 337 21 13  91.8
2015 337 22 13  91.8
2015 337 23 13  91.8
2015 338  0 10  94.8
2015 338  1 10  94.8
2015 338  2 10  94.8
2015 338  3 23  94.8
2015 338  4 23  94.8
2015 338  5 23  94.8
2015 338  6 13  94.8
2015 338  7 13  94.8
2015 338  8 13  94.8
2015 338  9  3  94.8
2015 338 10  3  94.8
2015 338 11  3  94.8
2015 338 12  3  94.8
2015 338 13  3  94.8
2015 338 14  3  94.8
2015 338 15  7  94.8
2015 338 16  7  94.8
2015 338 17  7  94.8
2015 338 18  3  94.8
2015 338 19  3  94.8
2015 338 20  3  94.8
2015 338 21 17  94.8
2015 338 22 17  94.8
2015 338 23 17  94.8
2015 339  0 13  97.6
2015 339  1 13  97.6
2015 339  2 13  97.6
2015 339  3 13  97.6
2015 339  4 13  97.6
2015 339  5 13  97.6
2015 339  6 37  97.6
2015 339  7 37  97.6
2015 339  8 37  97.6
2015 339  9 37  97.6
2015 339 10 37  97.6
2015 339 11 37  97.6
2015 339 12 23  97.6
2015 339 13 23  97.6
2015 339 14 23  97.6
2015 339 15 33  97.6
2015 339 16 33  97.6
2015 339 17 33  97.6
2015 339 18 33  97.6
2015 339 19 33  97.6
2015 339 20 33  97.6
2015 339 21 30  97.6
2015 339 22 30  97.6
2015 339 23 30  97.6
2015 340  0 20  99.3
2015 340  1 20  99.3
2015 340  2 20  99.3
2015 340  3 40  99.3
2015 340  4 40  99.3
2015 340  5 40  99.3
2015 340  6 27  99.3
2015 340  7 27  99.3
2015 340  8 27  99.3
2015 340  9 43  99.3
2015 340 10 43  99.3
2015 340 11 43  99.3
2015 340 12 43  99.3
2015 340 13 43  99.3
2015 340 14 43  99.3
2015 340 15 37  99.3
2015 340 16 37  99.3
2015 340 17 37  99.3
2015 340 18 37  99.3
2015 340 19 37  99.3
2015 340 20 37  99.3
2015 340 21 37  99.3
2015 340 22 37  99.3
2015 340 23 37  99.3
2015 341  0 33  97.8
2015 341  1 33  97.8
2015 341  2 33  97.8
2015 341  3 37  97.8
2015 341  4 37  97.8
2015 341  5 37  97.8
2015 341  6 33  97.8
2015 341  7 33  97.8
2015 341  8 33  97.8
2015 341  9 33  97.8
2015 341 10 33  97.8
2015 341 11 33  97.8
2015 341 12 37  97.8
2015 341 13 37  97.8
2015 341 14 37  97.8
2015 341 15 37  97.8
2015 341 16 37  97.8
2015 341 17 37  97.8
2015 341 18 37  97.8
2015 341 19 37  97.8
2015 341 20 37  97.8
2015 341 21 23  97.8
2015 341 22 23  97.8
2015 341 23 23  97.8
2015 342  0 37 107.9
2015 342  1 37 107.9
2015 342  2 37 107.9
2015 342  3 27 107.9
2015 342  4 27 107.9
2015 342  5 27 107.9
2015 342  6 17 107.9
2015 342  7 17 107.9
2015 342  8 17 107.9
2015 342  9 27 107.9
2015 342 10 27 107.9
2015 342 11 27 107.9
2015 342 12 27 107.9
2015 342 13 27 107.9
2015 342 14 27 107.9
2015 342 15 13 107.9
2015 342 16 13 107.9
2015 342 17 13 107.9
2015 342 18 10 107.9
