Year  DOY  Hour  Kp  F10.7
2016  59  0 10  91.5
2016  59  1 10  91.5
2016  59  2 10  91.5
2016  59  3  0  91.5
2016  59  4  0  91.5
2016  59  5  0  91.5
2016  59  6 13  91.5
2016  59  7 13  91.5
2016  59  8 13  91.5
2016  59  9 10  91.5
2016  59 10 10  91.5
2016  59 11 10  91.5
2016  59 12 10  91.5
2016  59 13 10  91.5
2016  59 14 10  91.5
2016  59 15  3  91.5
2016  59 16  3  91.5
2016  59 17  3  91.5
2016  59 18  3  91.5
2016  59 19  3  91.5
2016  59 20  3  91.5
2016  59 21  7  91.5
2016  59 22  7  91.5
2016  59 23  7  91.5
2016  60  0 20  89.3
2016  60  1 20  89.3
2016  60  2 20  89.3
2016  60  3  0  89.3
2016  60  4  0  89.3
2016  60  5  0  89.3
2016  60  6  7  89.3
2016  60  7  7  89.3
2016  60  8  7  89.3
2016  60  9 10  89.3
2016  60 10 10  89.3
2016  60 11 10  89.3
2016  60 12 10  89.3
2016  60 13 10  89.3
2016  60 14 10  89.3
2016  60 15  3  89.3
2016  60 16  3  89.3
2016  60 17  3  89.3
2016  60 18  3  89.3
2016  60 19  3  89.3
2016  60 20  3  89.3
2016  60 21 20  89.3
2016  60 22 20  89.3
2016  60 23 20  89.3
2016  61  0 30  95.1
2016  61  1 30  95.1
2016  61  2 30  95.1
2016  61  3 20  95.1
2016  61  4 20  95.1
2016  61  5 20  95.1
2016  61  6 17  95.1
2016  61  7 17  95.1
2016  61  8 17  95.1
2016  61  9 17  95.1
2016  61 10 17  95.1
2016  61 11 17  95.1
2016  61 12 20  95.1
2016  61 13 20  95.1
2016  61 14 20  95.1
2016  61 15 17  95.1
2016  61 16 17  95.1
2016  61 17 17  95.1
2016  61 18 10  95.1
2016  61 19 10  95.1
2016  61 20 10  95.1
2016  61 21 27  95.1
2016  61 22 27  95.1
2016  61 23 27  95.1
2016  62  0 23  96.5
2016  62  1 23  96.5
2016  62  2 23  96.5
2016  62  3 10  96.5
2016  62  4 10  96.5
2016  62  5 10  96.5
2016  62  6  7  96.5
2016  62  7  7  96.5
2016  62  8  7  96.5
2016  62  9 20  96.5
2016  62 10 20  96.5
2016  62 11 20  96.5
2016  62 12 23  96.5
2016  62 13 23  96.5
2016  62 14 23  96.5
2016  62 15 27  96.5
2016  62 16 27  96.5
2016  62 17 27  96.5
2016  62 18 10  96.5
2016  62 19 10  96.5
2016  62 20 10  96.5
2016  62 21  3  96.5
2016  62 22  3  96.5
2016  62 23  3  96.5
2016  63  0 17  97.1
2016  63  1 17  97.1
2016  63  2 17  97.1
2016  63  3 23  97.1
2016  63  4 23  97.1
2016  63  5 23  97.1
2016  63  6 20  97.1
2016  63  7 20  97.1
2016  63  8 20  97.1
2016  63  9 23  97.1
2016  63 10 23  97.1
2016  63 11 23  97.1
2016  63 12 20  97.1
2016  63 13 20  97.1
2016  63 14 20  97.1
2016  63 15 10  97.1
2016  63 16 10  97.1
2016  63 17 10  97.1
2016  63 18  3  97.1
2016  63 19  3  97.1
2016  63 20  3  97.1
2016  63 21 13  97.1
2016  63 22 13  97.1
2016  63 23 13  97.1
2016  64  0 27  98.9
2016  64  1 27  98.9
2016  64  2 27  98.9
2016  64  3 17  98.9
2016  64  4 17  98.9
2016  64  5 17  98.9
2016  64  6  0  98.9
2016  64  7  0  98.9
2016  64  8  0  98.9
2016  64  9  7  98.9
2016  64 10  7  98.9
2016  64 11  7  98.9
2016  64 12  3  98.9
2016  64 13  3  98.9
2016  64 14  3  98.9
2016  64 15  7  98.9
2016  64 16  7  98.9
2016  64 17  7  98.9
2016  64 18  3  98.9
2016  64 19  3  98.9
2016  64 20  3  98.9
2016  64 21  3  98.9
2016  64 22  3  98.9
2016  64 23  3  98.9
2016  65  0  0  94.7
2016  65  1  0  94.7
2016  65  2  0  94.7
2016  65  3  3  94.7
2016  65  4  3  94.7
2016  65  5  3  94.7
2016  65  6 13  94.7
2016  65  7 13  94.7
2016  65  8 13  94.7
2016  65  9 13  94.7
2016  65 10 13  94.7
2016  65 11 13  94.7
2016  65 12 20  94.7
2016  65 13 20  94.7
2016  65 14 20  94.7
2016  65 15  3  94.7
2016  65 16  3  94.7
2016  65 17  3  94.7
2016  65 18  0  94.7
2016  65 19  0  94.7
2016  65 20  0  94.7
2016  65 21  3  94.7
2016  65 22  3  94.7
2016  65 23  3  94.7
2016  66  0  0  94.1
2016  66  1  0  94.1
2016  66  2  0  94.1
2016  66  3  7  94.1
2016  66  4  7  94.1
2016  66  5  7  94.1
2016  66  6 20  94.1
2016  66  7 20  94.1
2016  66  8 20  94.1
2016  66  9 20  94.1
2016  66 10 20  94.1
2016  66 11 20  94.1
2016  66 12 27  94.1
2016  66 13 27  94.1
2016  66 14 27  94.1
2016  66 15 50  94.1
2016  66 16 50  94.1
2016  66 17 50  94.1
2016  66 18 60  94.1
2016  66 19 60  94.1
2016  66 20 60  94.1
2016  66 21 63  94.1
2016  66 22 63  94.1
2016  66 23 63  94.1
2016  67  0 43  92.8
2016  67  1 43  92.8
2016  67  2 43  92.8
2016  67  3 47  92.8
2016  67  4 47  92.8
2016  67  5 47  92.8
2016  67  6 37  92.8
2016  67  7 37  92.8
2016  67  8 37  92.8
2016  67  9 27  92.8
2016  67 10 27  92.8
2016  67 11 27  92.8
2016  67 12 27  92.8
2016  67 13 27  92.8
2016  67 14 27  92.8
2016  67 15 33  92.8
2016  67 16 33  92.8
2016  67 17 33  92.8
2016  67 18 37  92.8
2016  67 19 37  92.8
2016  67 20 37  92.8
2016  67 21 47  92.8
2016  67 22 47  92.8
2016  67 23 47  92.8
2016  68  0 23  94.2
2016  68  1 23  94.2
2016  68  2 23  94.2
2016  68  3 20  94.2
2016  68  4 20  94.2
2016  68  5 20  94.2
2016  68  6 17  94.2
2016  68  7 17  94.2
2016  68  8 17  94.2
2016  68  9 17  94.2
2016  68 10 17  94.2
2016  68 11 17  94.2
2016  68 12 20  94.2
2016  68 13 20  94.2
2016  68 14 20  94.2
2016  68 15 13  94.2
2016  68 16 13  94.2
2016  68 17 13  94.2
2016  68 18 23  94.2
2016  68 19 23  94.2
2016  68 20 23  94.2
2016  68 21  7  94.2
2016  68 22  7  94.2
2016  68 23  7  94.2
2016  69  0 20  96.0
2016  69  1 20  96.0
2016  69  2 20  96.0
2016  69  3 17  96.0
2016  69  4 17  96.0
2016  69  5 17  96.0
2016  69  6 13  96.0
2016  69  7 13  96.0
2016  69  8 13  96.0
2016  69  9 13  96.0
2016  69 10 13  96.0
2016  69 11 13  96.0
2016  69 12 20  96.0
2016  69 13 20  96.0
2016  69 14 20  96.0
2016  69 15 17  96.0
2016  69 16 17  96.0
2016  69 17 17  96.0
2016  69 18 13  96.0
2016  69 19 13  96.0
2016  69 20 13  96.0
2016  69 21 17  96.0
2016  69 22 17  96.0
2016  69 23 17  96.0
2016  70  0 20  93.7
2016  70  1 20  93.7
2016  70  2 20  93.7
2016  70  3 27  93.7
2016  70  4 27  93.7
2016  70  5 27  93.7
2016  70  6 17  93.7
2016  70  7 17  93.7
2016  70  8 17  93.7
2016  70  9 13  93.7
2016  70 10 13  93.7
2016  70 11 13  93.7
2016  70 12 13  93.7
2016  70 13 13  93.7
2016  70 14 13  93.7
2016  70 15 10  93.7
2016  70 16 10  93.7
2016  70 17 10  93.7
2016  70 18 17  93.7
2016  70 19 17  93.7
2016  70 20 17  93.7
2016  70 21 23  93.7
2016  70 22 23  93.7
2016  70 23 23  93.7
2016  71  0 13  93.0
2016  71  1 13  93.0
2016  71  2 13  93.0
2016  71  3 27  93.0
2016  71  4 27  93.0
2016  71  5 27  93.0
2016  71  6 30  93.0
2016  71  7 30  93.0
2016  71  8 30  93.0
2016  71  9 33  93.0
2016  71 10 33  93.0
2016  71 11 33  93.0
2016  71 12 53  93.0
2016  71 13 53  93.0
2016  71 14 53  93.0
2016  71 15 30  93.0
2016  71 16 30  93.0
2016  71 17 30  93.0
2016  71 18 33  93.0
2016  71 19 33  93.0
2016  71 20 33  93.0
2016  71 21 27  93.0
2016  71 22 27  93.0
2016  71 23 27  93.0
2016  72  0 30  93.9
2016  72  1 30  93.9
2016  72  2 30  93.9
2016  72  3 30  93.9
2016  72  4 30  93.9
2016  72  5 30  93.9
2016  72  6 20  93.9
2016  72  7 20  93.9
2016  72  8 20  93.9
2016  72  9 17  93.9
2016  72 10 17  93.9
2016  72 11 17  93.9
2016  72 12 10  93.9
2016  72 13 10  93.9
2016  72 14 10  93.9
2016  72 15 33  93.9
2016  72 16 33  93.9
2016  72 17 33  93.9
2016  72 18 33  93.9
2016  72 19 33  93.9
2016  72 20 33  93.9
2016  72 21  7  93.9
2016  72 22  7  93.9
