Year  DOY  Hour  Kp  F10.7
2008 150  0 30  69.9
2008 150  1 30  69.9
2008 150  2 30  69.9
2008 150  3 23  69.9
2008 150  4 23  69.9
2008 150  5 23  69.9
2008 150  6 17  69.9
2008 150  7 17  69.9
2008 150  8 17  69.9
2008 150  9 10  69.9
2008 150 10 10  69.9
2008 150 11 10  69.9
2008 150 12 23  69.9
2008 150 13 23  69.9
2008 150 14 23  69.9
2008 150 15 27  69.9
2008 150 16 27  69.9
2008 150 17 27  69.9
2008 150 18 27  69.9
2008 150 19 27  69.9
2008 150 20 27  69.9
2008 150 21 17  69.9
2008 150 22 17  69.9
2008 150 23 17  69.9
2008 151  0 33  69.0
2008 151  1 33  69.0
2008 151  2 33  69.0
2008 151  3 10  69.0
2008 151  4 10  69.0
2008 151  5 10  69.0
2008 151  6  7  69.0
2008 151  7  7  69.0
2008 151  8  7  69.0
2008 151  9 10  69.0
2008 151 10 10  69.0
2008 151 11 10  69.0
2008 151 12 23  69.0
2008 151 13 23  69.0
2008 151 14 23  69.0
2008 151 15 37  69.0
2008 151 16 37  69.0
2008 151 17 37  69.0
2008 151 18 33  69.0
2008 151 19 33  69.0
2008 151 20 33  69.0
2008 151 21 17  69.0
2008 151 22 17  69.0
2008 151 23 17  69.0
2008 152  0  7  68.8
2008 152  1  7  68.8
2008 152  2  7  68.8
2008 152  3 17  68.8
2008 152  4 17  68.8
2008 152  5 17  68.8
2008 152  6 23  68.8
2008 152  7 23  68.8
2008 152  8 23  68.8
2008 152  9 23  68.8
2008 152 10 23  68.8
2008 152 11 23  68.8
2008 152 12 30  68.8
2008 152 13 30  68.8
2008 152 14 30  68.8
2008 152 15 23  68.8
2008 152 16 23  68.8
2008 152 17 23  68.8
2008 152 18 27  68.8
2008 152 19 27  68.8
2008 152 20 27  68.8
2008 152 21 17  68.8
2008 152 22 17  68.8
2008 152 23 17  68.8
2008 153  0 20  68.5
2008 153  1 20  68.5
2008 153  2 20  68.5
2008 153  3 20  68.5
2008 153  4 20  68.5
2008 153  5 20  68.5
2008 153  6 17  68.5
2008 153  7 17  68.5
2008 153  8 17  68.5
2008 153  9 13  68.5
2008 153 10 13  68.5
2008 153 11 13  68.5
2008 153 12 17  68.5
2008 153 13 17  68.5
2008 153 14 17  68.5
2008 153 15 27  68.5
2008 153 16 27  68.5
2008 153 17 27  68.5
2008 153 18 23  68.5
2008 153 19 23  68.5
2008 153 20 23  68.5
2008 153 21 17  68.5
2008 153 22 17  68.5
2008 153 23 17  68.5
2008 154  0 17  69.0
2008 154  1 17  69.0
2008 154  2 17  69.0
2008 154  3 13  69.0
2008 154  4 13  69.0
2008 154  5 13  69.0
2008 154  6  7  69.0
2008 154  7  7  69.0
2008 154  8  7  69.0
2008 154  9 10  69.0
2008 154 10 10  69.0
2008 154 11 10  69.0
2008 154 12 13  69.0
2008 154 13 13  69.0
2008 154 14 13  69.0
2008 154 15 13  69.0
2008 154 16 13  69.0
2008 154 17 13  69.0
2008 154 18 13  69.0
2008 154 19 13  69.0
2008 154 20 13  69.0
2008 154 21  7  69.0
2008 154 22  7  69.0
2008 154 23  7  69.0
2008 155  0  3  68.2
2008 155  1  3  68.2
2008 155  2  3  68.2
2008 155  3 17  68.2
2008 155  4 17  68.2
2008 155  5 17  68.2
2008 155  6  7  68.2
2008 155  7  7  68.2
2008 155  8  7  68.2
2008 155  9 10  68.2
2008 155 10 10  68.2
2008 155 11 10  68.2
2008 155 12 10  68.2
2008 155 13 10  68.2
2008 155 14 10  68.2
2008 155 15 13  68.2
2008 155 16 13  68.2
2008 155 17 13  68.2
2008 155 18 13  68.2
2008 155 19 13  68.2
