Year  DOY  Hour  Kp  F10.7
2018  59  0 23  67.5
2018  59  1 23  67.5
2018  59  2 23  67.5
2018  59  3 23  67.5
2018  59  4 23  67.5
2018  59  5 23  67.5
2018  59  6  7  67.5
2018  59  7  7  67.5
2018  59  8  7  67.5
2018  59  9 13  67.5
2018  59 10 13  67.5
2018  59 11 13  67.5
2018  59 12 17  67.5
2018  59 13 17  67.5
2018  59 14 17  67.5
2018  59 15 10  67.5
2018  59 16 10  67.5
2018  59 17 10  67.5
2018  59 18 17  67.5
2018  59 19 17  67.5
2018  59 20 17  67.5
2018  59 21 13  67.5
2018  59 22 13  67.5
2018  59 23 13  67.5
2018  60  0  7  66.0
2018  60  1  7  66.0
2018  60  2  7  66.0
2018  60  3 17  66.0
2018  60  4 17  66.0
2018  60  5 17  66.0
2018  60  6  7  66.0
2018  60  7  7  66.0
2018  60  8  7  66.0
2018  60  9 10  66.0
2018  60 10 10  66.0
2018  60 11 10  66.0
2018  60 12 13  66.0
2018  60 13 13  66.0
2018  60 14 13  66.0
2018  60 15  7  66.0
2018  60 16  7  66.0
2018  60 17  7  66.0
2018  60 18 27  66.0
2018  60 19 27  66.0
2018  60 20 27  66.0
2018  60 21 23  66.0
2018  60 22 23  66.0
2018  60 23 23  66.0
2018  61  0 27  66.6
2018  61  1 27  66.6
2018  61  2 27  66.6
2018  61  3  3  66.6
2018  61  4  3  66.6
2018  61  5  3  66.6
2018  61  6  3  66.6
2018  61  7  3  66.6
2018  61  8  3  66.6
2018  61  9  3  66.6
2018  61 10  3  66.6
2018  61 11  3  66.6
2018  61 12  3  66.6
2018  61 13  3  66.6
2018  61 14  3  66.6
2018  61 15  3  66.6
2018  61 16  3  66.6
2018  61 17  3  66.6
2018  61 18  7  66.6
2018  61 19  7  66.6
2018  61 20  7  66.6
2018  61 21  7  66.6
2018  61 22  7  66.6
2018  61 23  7  66.6
2018  62  0 10  66.7
2018  62  1 10  66.7
2018  62  2 10  66.7
2018  62  3  0  66.7
2018  62  4  0  66.7
2018  62  5  0  66.7
2018  62  6 10  66.7
2018  62  7 10  66.7
2018  62  8 10  66.7
2018  62  9 20  66.7
2018  62 10 20  66.7
2018  62 11 20  66.7
2018  62 12 13  66.7
2018  62 13 13  66.7
2018  62 14 13  66.7
2018  62 15 10  66.7
2018  62 16 10  66.7
2018  62 17 10  66.7
2018  62 18 20  66.7
2018  62 19 20  66.7
2018  62 20 20  66.7
2018  62 21 27  66.7
2018  62 22 27  66.7
2018  62 23 27  66.7
2018  63  0 27  66.4
2018  63  1 27  66.4
2018  63  2 27  66.4
2018  63  3 20  66.4
2018  63  4 20  66.4
2018  63  5 20  66.4
2018  63  6 17  66.4
2018  63  7 17  66.4
2018  63  8 17  66.4
2018  63  9  7  66.4
2018  63 10  7  66.4
2018  63 11  7  66.4
2018  63 12 13  66.4
2018  63 13 13  66.4
2018  63 14 13  66.4
2018  63 15 13  66.4
2018  63 16 13  66.4
2018  63 17 13  66.4
2018  63 18  7  66.4
2018  63 19  7  66.4
2018  63 20  7  66.4
2018  63 21  7  66.4
2018  63 22  7  66.4
