Year  DOY  Hour  Kp  F10.7
1998  59  0 13  92.3
1998  59  1 13  92.3
1998  59  2 13  92.3
1998  59  3 20  92.3
1998  59  4 20  92.3
1998  59  5 20  92.3
1998  59  6 23  92.3
1998  59  7 23  92.3
1998  59  8 23  92.3
1998  59  9 17  92.3
1998  59 10 17  92.3
1998  59 11 17  92.3
1998  59 12 33  92.3
1998  59 13 33  92.3
1998  59 14 33  92.3
1998  59 15 33  92.3
1998  59 16 33  92.3
1998  59 17 33  92.3
1998  59 18 23  92.3
1998  59 19 23  92.3
1998  59 20 23  92.3
1998  59 21 50  92.3
1998  59 22 50  92.3
1998  59 23 50  92.3
1998  60  0 40  96.5
1998  60  1 40  96.5
1998  60  2 40  96.5
1998  60  3 33  96.5
1998  60  4 33  96.5
1998  60  5 33  96.5
1998  60  6 17  96.5
1998  60  7 17  96.5
1998  60  8 17  96.5
1998  60  9 17  96.5
1998  60 10 17  96.5
1998  60 11 17  96.5
1998  60 12 30  96.5
1998  60 13 30  96.5
1998  60 14 30  96.5
1998  60 15 37  96.5
1998  60 16 37  96.5
1998  60 17 37  96.5
1998  60 18 30  96.5
1998  60 19 30  96.5
1998  60 20 30  96.5
1998  60 21 33  96.5
1998  60 22 33  96.5
1998  60 23 33  96.5
1998  61  0 37  89.9
1998  61  1 37  89.9
1998  61  2 37  89.9
1998  61  3 30  89.9
1998  61  4 30  89.9
1998  61  5 30  89.9
1998  61  6 37  89.9
1998  61  7 37  89.9
1998  61  8 37  89.9
1998  61  9 27  89.9
1998  61 10 27  89.9
1998  61 11 27  89.9
1998  61 12 30  89.9
1998  61 13 30  89.9
1998  61 14 30  89.9
1998  61 15 27  89.9
1998  61 16 27  89.9
1998  61 17 27  89.9
1998  61 18 30  89.9
1998  61 19 30  89.9
1998  61 20 30  89.9
1998  61 21 33  89.9
1998  61 22 33  89.9
1998  61 23 33  89.9
1998  62  0 30  95.0
1998  62  1 30  95.0
1998  62  2 30  95.0
1998  62  3 17  95.0
1998  62  4 17  95.0
1998  62  5 17  95.0
1998  62  6  7  95.0
1998  62  7  7  95.0
1998  62  8  7  95.0
1998  62  9  0  95.0
1998  62 10  0  95.0
1998  62 11  0  95.0
1998  62 12  0  95.0
1998  62 13  0  95.0
1998  62 14  0  95.0
1998  62 15  3  95.0
1998  62 16  3  95.0
1998  62 17  3  95.0
1998  62 18 13  95.0
1998  62 19 13  95.0
1998  62 20 13  95.0
1998  62 21  7  95.0
1998  62 22  7  95.0
1998  62 23  7  95.0
1998  63  0 20 100.0
1998  63  1 20 100.0
1998  63  2 20 100.0
1998  63  3 20 100.0
1998  63  4 20 100.0
1998  63  5 20 100.0
1998  63  6 10 100.0
1998  63  7 10 100.0
1998  63  8 10 100.0
