Year  DOY  Hour  Kp  F10.7
2006  59  0  3  75.7
2006  59  1  3  75.7
2006  59  2  3  75.7
2006  59  3  0  75.7
2006  59  4  0  75.7
2006  59  5  0  75.7
2006  59  6 10  75.7
2006  59  7 10  75.7
2006  59  8 10  75.7
2006  59  9 20  75.7
2006  59 10 20  75.7
2006  59 11 20  75.7
2006  59 12 13  75.7
2006  59 13 13  75.7
2006  59 14 13  75.7
2006  59 15  7  75.7
2006  59 16  7  75.7
2006  59 17  7  75.7
2006  59 18 17  75.7
2006  59 19 17  75.7
2006  59 20 17  75.7
2006  59 21 23  75.7
2006  59 22 23  75.7
2006  59 23 23  75.7
2006  60  0 30  75.6
2006  60  1 30  75.6
2006  60  2 30  75.6
2006  60  3 23  75.6
2006  60  4 23  75.6
2006  60  5 23  75.6
2006  60  6 20  75.6
2006  60  7 20  75.6
2006  60  8 20  75.6
2006  60  9 23  75.6
2006  60 10 23  75.6
2006  60 11 23  75.6
2006  60 12 30  75.6
2006  60 13 30  75.6
2006  60 14 30  75.6
2006  60 15 13  75.6
2006  60 16 13  75.6
2006  60 17 13  75.6
2006  60 18  3  75.6
2006  60 19  3  75.6
2006  60 20  3  75.6
2006  60 21  3  75.6
2006  60 22  3  75.6
2006  60 23  3  75.6
2006  61  0  7  74.7
2006  61  1  7  74.7
2006  61  2  7  74.7
2006  61  3  7  74.7
2006  61  4  7  74.7
2006  61  5  7  74.7
2006  61  6 10  74.7
2006  61  7 10  74.7
2006  61  8 10  74.7
2006  61  9  7  74.7
2006  61 10  7  74.7
2006  61 11  7  74.7
2006  61 12  7  74.7
2006  61 13  7  74.7
2006  61 14  7  74.7
2006  61 15  0  74.7
2006  61 16  0  74.7
2006  61 17  0  74.7
2006  61 18  3  74.7
2006  61 19  3  74.7
2006  61 20  3  74.7
2006  61 21 10  74.7
2006  61 22 10  74.7
2006  61 23 10  74.7
2006  62  0 10  74.2
2006  62  1 10  74.2
2006  62  2 10  74.2
2006  62  3  0  74.2
2006  62  4  0  74.2
2006  62  5  0  74.2
2006  62  6  3  74.2
2006  62  7  3  74.2
2006  62  8  3  74.2
2006  62  9  3  74.2
2006  62 10  3  74.2
2006  62 11  3  74.2
2006  62 12  7  74.2
2006  62 13  7  74.2
2006  62 14  7  74.2
2006  62 15 10  74.2
2006  62 16 10  74.2
2006  62 17 10  74.2
2006  62 18 13  74.2
2006  62 19 13  74.2
2006  62 20 13  74.2
2006  62 21  3  74.2
2006  62 22  3  74.2
2006  62 23  3  74.2
2006  63  0  7  73.8
2006  63  1  7  73.8
2006  63  2  7  73.8
2006  63  3 10  73.8
2006  63  4 10  73.8
2006  63  5 10  73.8
2006  63  6 13  73.8
2006  63  7 13  73.8
2006  63  8 13  73.8
2006  63  9  7  73.8
2006  63 10  7  73.8
2006  63 11  7  73.8
2006  63 12  3  73.8
2006  63 13  3  73.8
2006  63 14  3  73.8
2006  63 15  0  73.8
2006  63 16  0  73.8
