Year  DOY  Hour  Kp  F10.7
1998 334  0  3 158.9
1998 334  1  3 158.9
1998 334  2  3 158.9
1998 334  3 40 158.9
1998 334  4 40 158.9
1998 334  5 40 158.9
1998 334  6 37 158.9
1998 334  7 37 158.9
1998 334  8 37 158.9
1998 334  9 30 158.9
1998 334 10 30 158.9
1998 334 11 30 158.9
1998 334 12 17 158.9
1998 334 13 17 158.9
1998 334 14 17 158.9
1998 334 15 33 158.9
1998 334 16 33 158.9
1998 334 17 33 158.9
1998 334 18 43 158.9
1998 334 19 43 158.9
1998 334 20 43 158.9
1998 334 21 43 158.9
1998 334 22 43 158.9
1998 334 23 43 158.9
1998 335  0 33 158.2
1998 335  1 33 158.2
1998 335  2 33 158.2
1998 335  3 33 158.2
1998 335  4 33 158.2
1998 335  5 33 158.2
1998 335  6 20 158.2
1998 335  7 20 158.2
1998 335  8 20 158.2
1998 335  9 27 158.2
1998 335 10 27 158.2
1998 335 11 27 158.2
1998 335 12 33 158.2
1998 335 13 33 158.2
1998 335 14 33 158.2
1998 335 15 23 158.2
1998 335 16 23 158.2
1998 335 17 23 158.2
1998 335 18 13 158.2
1998 335 19 13 158.2
1998 335 20 13 158.2
1998 335 21 10 158.2
1998 335 22 10 158.2
1998 335 23 10 158.2
1998 336  0  7 147.4
1998 336  1  7 147.4
1998 336  2  7 147.4
1998 336  3 17 147.4
1998 336  4 17 147.4
1998 336  5 17 147.4
1998 336  6 20 147.4
1998 336  7 20 147.4
1998 336  8 20 147.4
1998 336  9 10 147.4
1998 336 10 10 147.4
1998 336 11 10 147.4
1998 336 12  3 147.4
1998 336 13  3 147.4
1998 336 14  3 147.4
1998 336 15  7 147.4
1998 336 16  7 147.4
1998 336 17  7 147.4
1998 336 18 13 147.4
1998 336 19 13 147.4
1998 336 20 13 147.4
1998 336 21 13 147.4
1998 336 22 13 147.4
1998 336 23 13 147.4
1998 337  0 17 148.7
1998 337  1 17 148.7
1998 337  2 17 148.7
1998 337  3  7 148.7
1998 337  4  7 148.7
1998 337  5  7 148.7
1998 337  6 17 148.7
1998 337  7 17 148.7
1998 337  8 17 148.7
1998 337  9 10 148.7
1998 337 10 10 148.7
1998 337 11 10 148.7
1998 337 12 23 148.7
1998 337 13 23 148.7
1998 337 14 23 148.7
1998 337 15 33 148.7
1998 337 16 33 148.7
1998 337 17 33 148.7
1998 337 18 23 148.7
1998 337 19 23 148.7
1998 337 20 23 148.7
1998 337 21 10 148.7
1998 337 22 10 148.7
1998 337 23 10 148.7
1998 338  0 13 144.0
1998 338  1 13 144.0
1998 338  2 13 144.0
1998 338  3 23 144.0
1998 338  4 23 144.0
1998 338  5 23 144.0
1998 338  6 20 144.0
1998 338  7 20 144.0
1998 338  8 20 144.0
1998 338  9 20 144.0
1998 338 10 20 144.0
1998 338 11 20 144.0
1998 338 12 27 144.0
1998 338 13 27 144.0
1998 338 14 27 144.0
1998 338 15 33 144.0
1998 338 16 33 144.0
1998 338 17 33 144.0
1998 338 18 27 144.0
1998 338 19 27 144.0
1998 338 20 27 144.0
1998 338 21 23 144.0
1998 338 22 23 144.0
1998 338 23 23 144.0
1998 339  0 27 138.3
1998 339  1 27 138.3
1998 339  2 27 138.3
1998 339  3 30 138.3
1998 339  4 30 138.3
1998 339  5 30 138.3
1998 339  6 37 138.3
1998 339  7 37 138.3
1998 339  8 37 138.3
1998 339  9 27 138.3
1998 339 10 27 138.3
1998 339 11 27 138.3
1998 339 12 33 138.3
1998 339 13 33 138.3
1998 339 14 33 138.3
1998 339 15 23 138.3
1998 339 16 23 138.3
1998 339 17 23 138.3
1998 339 18 30 138.3
1998 339 19 30 138.3
1998 339 20 30 138.3
1998 339 21 13 138.3
1998 339 22 13 138.3
1998 339 23 13 138.3
1998 340  0  0 138.1
1998 340  1  0 138.1
1998 340  2  0 138.1
1998 340  3 23 138.1
1998 340  4 23 138.1
1998 340  5 23 138.1
1998 340  6 17 138.1
1998 340  7 17 138.1
1998 340  8 17 138.1
1998 340  9 23 138.1
1998 340 10 23 138.1
