mlat_n,tec_n,tec_min_n,tec_max_n,tec_q25_n,tec_q75_n,tec_std_n,mlat_s,tec_s,tec_min_s,tec_max_s,tec_q25_s,tec_q75_s,tec_std_s,mlt,asy
16.5,14.900630606480503,7.0468,38.6388,11.983125,17.36345,3.3609599271773183,-8.5,14.416262453717946,6.08359,49.1527,12.281375,16.267275,3.3609599271773183,13.125,3.304362108003525
17.5,15.210613022745678,8.766,24.9014,12.8143,17.73835,3.1741376586339833,-9.5,14.535649890040736,0.39828,39.3147,12.0218,16.5067,3.1741376586339833,13.375,4.53813734305972
17.5,15.592012235259313,9.23387,25.0955,13.0557,17.6968,3.166430526444137,-9.5,14.824035976686805,3.7226,23.5015,12.31,17.2276,3.166430526444137,13.625,5.049809582238105
17.5,15.959238783530196,8.81377,24.596,13.67145,18.034,3.2029341865463823,-8.5,14.709480004644739,5.80413,22.1454,13.06545,16.7611,3.2029341865463823,13.875,8.150055354561026
17.5,16.315901927618434,8.953,25.8428,13.8345,18.4801,3.4599791461227922,-9.5,14.681878545643025,7.24368,26.2636,12.462050000000001,16.77055,3.4599791461227922,14.125,10.542841177837941
17.5,16.47428509829913,8.70093,27.1681,14.353549999999998,18.7491,3.4249978927214215,-9.5,14.628643406136991,6.52802,22.9979,12.812850000000001,16.908575,3.4249978927214215,14.375,11.867960869979823
17.5,16.764106492389185,4.50343,28.0828,14.6538,18.9105,3.649852780641601,-7.5,14.471371437708685,8.32982,26.0149,13.027,16.2625,3.649852780641601,14.625,14.680326389187517
17.5,17.12928741470183,7.81416,28.5482,14.641375,19.34315,3.8079039469516816,-8.5,14.195620932062386,6.56719,21.8953,12.565874999999998,15.92895,3.8079039469516816,14.875,18.730567062888056
17.5,17.16793510825188,7.15741,28.3873,14.63365,18.941200000000002,3.6971966107012433,-9.5,14.312555052197247,4.1717,22.7255,12.0484,16.86835,3.6971966107012433,15.125,18.140632763348904
17.5,17.296941659122655,5.63988,28.576,15.01435,19.178825,3.4806439542638663,-8.5,14.157308426231424,3.91547,34.729,12.068825,16.0422,3.4806439542638663,15.375,19.963173335059903
17.5,17.487522608115164,3.77283,28.8862,15.182125000000001,19.4439,3.524048650451164,-7.5,13.934327311044266,6.65334,21.9942,12.397075,15.617925,3.524048650451164,15.625,22.61607961474186
16.5,17.69836326513478,10.1723,27.557,15.4389,19.39905,3.252719546091707,-0.5,,9.526,18.3712,12.5227,14.758775,3.252719546091707,15.875,
16.5,17.75104917418744,9.17936,26.85,15.7966,19.6073,3.1865114578668745,-0.5,,8.79698,33.7897,11.8708,14.410499999999999,3.1865114578668745,16.125,
16.5,17.719944829083694,9.12168,26.687,15.838025,19.155975,3.0626463842186524,-0.5,,8.96692,28.046,11.6448,13.954275,3.0626463842186524,16.375,
17.5,17.672966723670708,9.25487,67.1108,15.970825,19.50015,3.3808988448455115,-0.5,,8.60248,18.5286,11.3616,13.8922,3.3808988448455115,16.625,
17.5,17.609069560979403,8.37584,28.0959,15.742425,19.516775,2.9289335902802236,-0.5,,8.236,18.0716,11.169575,13.711575,2.9289335902802236,16.875,
17.5,17.41096094109635,9.6696,29.6615,15.4541,19.0038,2.835252456977417,-0.5,,6.63222,44.8789,10.82465,13.29785,2.835252456977417,17.125,
18.5,16.9851729579426,10.317,26.9422,15.17745,18.864150000000002,2.887447951971881,-0.5,,6.72349,21.614,10.67425,12.68835,2.887447951971881,17.375,
18.5,16.574170196697157,8.58679,26.7723,14.7435,18.2812,3.1814945775399845,-0.5,,2.3608,28.5797,10.170850000000002,12.3423,3.1814945775399845,17.625,
18.5,16.059638526295455,5.99108,26.6912,14.025975,18.066425,3.68971833455566,-0.5,,0.529005,18.9072,9.575330000000001,11.70315,3.68971833455566,17.875,
19.5,15.486770530292429,5.85238,25.8303,13.20025,17.55105,3.806074143762489,-0.5,,0.356221,16.3726,8.8364675,11.061575,3.806074143762489,18.125,
18.5,14.73057946927895,4.66331,26.4922,11.8112,16.837825,4.222682008220795,-0.5,,1.06207,17.6417,7.9106749999999995,10.13825,4.222682008220795,18.375,
18.5,13.87051112491961,3.96318,26.0764,10.6664,16.4736,4.392273333516095,-0.5,,1.62481,14.8998,6.7812725,9.134454999999999,4.392273333516095,18.625,
25.5,13.080258831068932,2.95023,22.7868,11.2335,15.411025,3.711668106412342,-0.5,,1.4724,11.9699,5.7653,7.96638,3.711668106412342,18.875,
25.5,12.37856533118109,1.69701,23.1815,10.507175,15.1528,3.7762713553359912,-0.5,,1.06474,15.2074,4.8704149999999995,7.093825000000001,3.7762713553359912,19.125,
26.5,11.42876900276683,3.5129,22.181,9.362665,14.15545,3.4690048397832745,-0.5,,0.248848,9.63018,3.85779,5.993,3.4690048397832745,19.375,
27.5,10.434103499691545,2.91227,19.9734,8.22565,12.3749,2.986420534985729,-6.5,4.321361991605299,0.002107,10.2925,3.05072,5.33046,2.986420534985729,19.625,82.85392977526463
39.5,9.918183539831428,6.47872,19.5636,8.709195,11.153875,1.6851126753608676,-17.5,3.9365599576543593,0.679259,35.2909,3.18758,4.60668,1.6851126753608676,19.875,86.34766256426978
