mlat_n,tec_n,tec_min_n,tec_max_n,tec_q25_n,tec_q75_n,tec_std_n,mlat_s,tec_s,tec_min_s,tec_max_s,tec_q25_s,tec_q75_s,tec_std_s,mlt,asy
14.5,18.45194739945205,9.5,31.5,16.7,20.3,3.0078949730594817,-5.5,18.541928479953334,11.4,25.4,15.9,20.2,3.0078949730594817,13.125,-0.4864647369992301
15.5,18.943105855567012,1.9,28.9,17.2,21.0,3.0310202793041228,-7.5,18.589644174585903,4.8,26.5,16.4,20.7,3.0310202793041228,13.375,1.883484054310683
16.5,19.43537862386857,9.7,28.9,17.5,21.2,2.831797693357832,-7.5,18.64712473747773,12.1,35.7,16.3,20.65,2.831797693357832,13.625,4.139716756072909
16.5,19.89615394195481,10.7,27.7,18.1,21.5,2.7126535419712776,-6.5,18.640736185424323,10.6,26.2,16.7,20.6,2.7126535419712776,13.875,6.515407716506716
16.5,20.30505853797086,12.5,35.8,18.6,22.1,2.755523230967349,-4.5,,11.3,45.7,16.5,20.2,2.755523230967349,14.125,
16.5,20.589734386017902,12.7,28.2,18.7,22.4,2.8175520981504403,-2.5,,11.1,28.8,16.6,20.4,2.8175520981504403,14.375,
16.5,20.77292454440627,10.9,27.8,18.7,22.4,2.810044312034574,-1.5,,12.5,28.7,17.2,20.3,2.810044312034574,14.625,
17.5,21.098832661296594,12.8,29.3,19.275,23.1,2.9392172075124705,-1.5,,12.4,24.5,16.9,20.1,2.9392172075124705,14.875,
17.5,21.428910018482345,10.5,29.8,19.6,23.5,3.086768678050698,-1.5,,12.9,25.0,16.575000000000003,19.8,3.086768678050698,15.125,
16.5,21.67865364817002,11.5,30.1,19.5,23.6,2.9618573239273855,-1.5,,13.0,26.4,16.4,19.5,2.9618573239273855,15.375,
17.5,21.909742360621152,13.6,30.7,20.1,23.9,2.9033156368959223,-1.5,,10.2,24.1,16.225,19.0,2.9033156368959223,15.625,
17.5,22.079461844058724,12.1,30.9,20.1,24.25,3.050509483035438,-1.5,,11.6,24.8,16.2,19.0,3.050509483035438,15.875,
17.5,22.137723257549794,13.4,31.4,19.9,24.6,3.317676605223474,-1.5,,12.1,23.9,16.1,19.2,3.317676605223474,16.125,
17.5,22.088245955515248,13.2,32.5,20.0,24.6,3.416335047773639,-1.5,,3.4,38.0,15.825000000000001,19.1,3.416335047773639,16.375,
17.5,21.892953652291027,12.5,29.6,19.5,24.5,3.4264560492033387,-1.5,,11.1,24.5,16.0,18.7,3.4264560492033387,16.625,
18.5,21.776397458597714,12.4,36.0,19.9,24.4,3.3836104323279943,-0.5,,12.2,22.1,14.8,17.8,3.3836104323279943,16.875,
18.5,21.537094342619284,13.3,30.9,19.6,24.3,3.537383435997322,-0.5,,11.6,20.4,14.4,17.0,3.537383435997322,17.125,
19.5,21.281117915604423,9.7,33.3,18.9,23.4,3.642629103447835,-0.5,,9.6,24.0,13.9,16.7,3.642629103447835,17.375,
19.5,20.755349420998392,10.2,32.5,18.4,23.3,3.67376452258737,-0.5,,7.1,20.5,13.2,16.0,3.67376452258737,17.625,
19.5,20.063538633758593,10.8,31.3,17.4,22.6,3.7538759000295325,-1.5,,7.5,20.2,12.2,15.7,3.7538759000295325,17.875,
19.5,19.308392629959695,10.5,30.1,16.6,21.924999999999997,3.802503154680719,-0.5,,6.2,19.4,10.95,14.7,3.802503154680719,18.125,
19.5,18.568712883728836,8.5,28.6,15.5,20.775,3.8725339167289525,-0.5,,5.3,19.3,10.0,13.5,3.8725339167289525,18.375,
25.5,17.880825612614455,5.7,32.4,14.9,21.0,4.723650634440588,-0.5,,6.3,16.2,9.075,12.0,4.723650634440588,18.625,
26.5,16.943555052448403,5.6,28.6,14.225,20.3,4.407367936541686,-0.5,,3.7,14.5,7.7,10.5,4.407367936541686,18.875,
26.5,15.846064978203072,5.6,25.9,12.7,19.7,4.302443306316237,-0.5,,2.8,14.7,6.4,9.6,4.302443306316237,19.125,
26.5,14.623286142920762,4.9,24.2,11.8,17.8,4.195582665634767,-0.5,,2.4,12.6,5.7,8.5,4.195582665634767,19.375,
26.5,13.524333777767957,4.5,23.5,11.1,16.5,4.050550734612131,-4.5,,2.1,26.5,4.875,7.7,4.050550734612131,19.625,
26.5,12.679534151737707,4.0,22.2,10.4,15.5,3.888898358524236,-3.5,,0.7,19.4,4.6,7.1,3.888898358524236,19.875,
