mlat_n,tec_n,tec_min_n,tec_max_n,tec_q25_n,tec_q75_n,tec_std_n,mlat_s,tec_s,tec_min_s,tec_max_s,tec_q25_s,tec_q75_s,tec_std_s,mlt,asy
15.5,38.09664734532964,10.9,61.2,31.5,42.2,8.62315565680318,-4.5,,13.7,50.7,31.9,38.7,8.62315565680318,13.125,
16.5,39.26617135941684,11.0,66.4,32.9,44.1,9.293457170396206,-4.5,,14.2,51.3,32.1,38.9,9.293457170396206,13.375,
16.5,39.7162103850353,24.5,66.3,32.9,43.8,9.011697402048167,-7.5,36.34998526079796,23.3,50.5,32.2,40.1,9.011697402048167,13.625,8.850778182494105
16.5,40.08358527541971,24.7,62.7,32.650000000000006,43.6,8.571166542681997,-7.5,36.37210919572208,22.1,50.7,32.6,40.7,8.571166542681997,13.875,9.70882837536326
16.5,40.62943109642538,26.2,62.9,33.6,44.724999999999994,8.57820776263081,-8.5,36.44079218713649,21.6,56.4,32.150000000000006,41.3,8.57820776263081,14.125,10.869668545990255
17.5,41.05344342803745,25.7,66.3,35.4,46.775,8.687972766859401,-7.5,36.221608623064114,21.6,50.5,32.9,41.3,8.687972766859401,14.375,12.505549143540058
16.5,41.46844565878187,26.4,63.4,35.25,47.2,8.76188779523686,-7.5,36.16114637578631,21.5,52.7,32.9,40.7,8.76188779523686,14.625,13.673392179189186
16.5,41.68009859043019,26.2,62.4,35.6,47.8,8.837499027819856,-7.5,35.77845246862493,22.5,53.9,31.9,40.025,8.837499027819856,14.875,15.238204281166569
15.5,41.945337321371454,26.6,62.9,36.775,48.824999999999996,8.132646885963721,-6.5,35.15011813291462,22.1,53.1,31.0,39.1,8.132646885963721,15.125,17.628066786598268
15.5,42.0578786443557,27.2,59.3,37.4,47.6,7.365264836945799,-6.5,34.76095122891558,22.8,53.5,29.4,39.0,7.365264836945799,15.375,18.997757262061718
16.5,41.96584170832215,26.5,59.8,37.3,46.875,7.443682668941258,-6.5,34.23713027146585,20.2,51.7,29.35,38.6,7.443682668941258,15.625,20.284540710318378
16.5,41.740225321926175,19.5,59.7,37.3,47.55,7.373838336652632,-5.5,33.823321141776326,21.7,48.3,28.3,37.1,7.373838336652632,15.875,20.95429489655516
17.5,41.151472706857234,25.3,60.8,36.1,46.9,7.6974072291754645,-5.5,33.377269280255625,22.1,47.5,28.4,36.9,7.6974072291754645,16.125,20.862296127166314
17.5,40.41459258231701,26.0,61.5,35.4,45.45,7.459134797899864,-5.5,32.806584400723864,22.5,46.2,29.1,36.8,7.459134797899864,16.375,20.780895623557864
17.5,39.64323289418001,24.7,59.4,34.6,44.6,7.391335275505123,-4.5,,19.4,45.9,27.5,34.7,7.391335275505123,16.625,
18.5,38.945640143627074,23.0,57.6,35.0,44.4,7.137271450485874,-0.5,,15.8,44.1,28.4,34.4,7.137271450485874,16.875,
23.5,38.43790993248341,21.0,55.2,34.9,42.8,6.572544729018797,-0.5,,11.3,42.2,28.4,33.2,6.572544729018797,17.125,
24.5,38.22398441426736,21.1,55.7,34.575,42.9,6.682927386300778,-0.5,,7.8,42.5,26.7,32.0,6.682927386300778,17.375,
24.5,38.01243973024168,19.6,55.3,34.575,42.7,6.951094611783997,-0.5,,8.4,40.4,25.1,30.9,6.951094611783997,17.625,
24.5,37.40575199331268,17.5,55.7,34.0,42.175000000000004,7.149655399933486,-0.5,,15.5,38.5,23.5,29.225,7.149655399933486,17.875,
24.5,36.82338913205983,17.7,53.5,32.7,41.525,7.06849984314456,-0.5,,17.3,35.0,22.5,26.8,7.06849984314456,18.125,
24.5,36.03104318805275,15.8,52.1,32.2,40.7,6.8338692173420865,-5.5,23.36603519624561,14.0,37.1,20.4,26.5,6.8338692173420865,18.375,42.645222075956994
25.5,35.06110608360722,17.9,53.2,31.8,39.1,5.945869607098307,-5.5,21.656717334043787,14.0,34.1,19.0,24.8,5.945869607098307,18.625,47.26693635916885
25.5,33.71498939360456,16.1,50.7,30.4,38.324999999999996,5.7708852755732565,-5.5,19.882009151757224,12.7,32.4,17.1,22.9,5.7708852755732565,18.875,51.61848841270395
25.5,32.05797272946901,14.8,48.5,27.8,36.0,5.546049022871458,-6.5,18.440494265232292,8.9,32.1,15.3,21.3,5.546049022871458,19.125,53.93224497553784
25.5,30.55052495172077,13.0,45.0,26.3,34.8,5.892024044213349,-7.5,17.318054245660928,7.5,30.7,13.8,20.4,5.892024044213349,19.375,55.28666581682721
25.5,29.185443409438047,14.5,47.0,25.375,33.1,5.595237044331677,-7.5,16.462829200188636,5.6,27.9,12.8,19.6,5.595237044331677,19.625,55.741930556935735
25.5,28.049364125403308,14.6,43.8,23.9,31.7,5.48285754366723,-7.5,15.828188872734083,6.8,26.1,12.6,18.65,5.48285754366723,19.875,55.705819571059564
