mlat_n,tec_n,tec_min_n,tec_max_n,tec_q25_n,tec_q75_n,tec_std_n,mlat_s,tec_s,tec_min_s,tec_max_s,tec_q25_s,tec_q75_s,tec_std_s,mlt,asy
13.5,27.292866804209005,15.4,37.8,23.5,31.4,5.3668988814401555,-10.5,26.264236896584,12.7,46.8,19.424999999999997,29.675,5.3668988814401555,13.125,3.841245461560596
14.5,28.23252026385029,14.8,40.9,23.625,32.1,6.077368894612909,-10.5,26.50834334530422,12.7,40.7,21.0,29.8,6.077368894612909,13.375,6.299414385774253
14.5,29.16610225347361,15.8,40.6,25.2,34.925,6.115922395405839,-10.5,26.938336919889558,12.7,44.6,22.849999999999998,31.2,6.115922395405839,13.625,7.94149399372923
16.5,29.32217403002193,16.2,44.7,25.55,34.0,6.65512803086288,-9.5,27.60165990195725,13.4,42.9,24.625,31.75,6.65512803086288,13.875,6.044969248278664
16.5,30.184917961567876,16.6,45.1,25.125,37.475,7.211490480441262,-10.5,27.76888117704841,13.2,41.9,23.9,32.2,7.211490480441262,14.125,8.33780294106583
17.5,31.074432988407846,17.8,45.3,24.6,34.4,6.813042829579263,-10.5,27.68161220751694,16.2,44.8,24.0,32.6,6.813042829579263,14.375,11.548839849848248
18.5,31.698342597451163,18.7,47.0,27.9,36.2,5.947016444951793,-10.5,27.38165526776281,16.1,43.9,22.1,31.4,5.947016444951793,14.625,14.6130246637331
19.5,32.168658325942204,18.1,48.6,30.7,37.4,5.564094537866498,-10.5,26.422452956321607,14.9,41.3,21.325,29.875,5.564094537866498,14.875,19.61459765437164
20.5,33.12943591121725,15.1,49.6,29.5,36.45,6.624495236835567,-10.5,25.739487801968856,15.2,42.3,21.125,28.6,6.624495236835567,15.125,25.10644884643309
20.5,33.031206528230015,15.5,51.2,29.45,37.0,7.433430392905541,-6.5,25.27146840268295,16.1,38.3,22.4,26.8,7.433430392905541,15.375,26.618806546156378
20.5,32.566706458862036,16.2,51.6,27.4,39.2,7.485963513400748,-6.5,25.14049637347562,16.0,38.6,22.075000000000003,26.9,7.485963513400748,15.625,25.737549979549364
19.5,32.32724987744346,18.7,52.7,28.8,36.675000000000004,7.160595943331109,-6.5,24.901735558930657,17.2,33.6,21.5,26.4,7.160595943331109,15.875,25.95018682191498
19.5,31.837665593105594,18.8,45.3,22.8,34.6,6.7318861553647205,-3.5,,18.8,32.9,22.0,26.650000000000002,6.7318861553647205,16.125,
14.5,31.360157418178463,10.2,43.9,24.05,34.575,6.637552397565151,-3.5,,17.9,35.4,22.125,26.4,6.637552397565151,16.375,
14.5,30.308596529692142,10.1,42.4,23.6,33.75,6.404493324381886,-3.5,,17.7,35.5,22.6,26.275,6.404493324381886,16.625,
16.5,30.15390936125509,9.7,44.0,29.5,33.525,5.4889853609370265,-3.5,,17.6,28.4,21.75,25.65,5.4889853609370265,16.875,
17.5,29.641652057490898,9.4,44.1,23.525,33.275,6.872344888771605,-3.5,,16.7,27.7,20.4,23.7,6.872344888771605,17.125,
17.5,29.19366539344033,9.3,42.5,25.1,31.5,5.642209734991547,-3.5,,15.8,27.7,19.2,23.0,5.642209734991547,17.375,
15.5,28.39093272669419,11.7,41.2,22.65,32.2,6.5522647037407635,-2.5,,15.5,26.2,18.775,22.75,6.5522647037407635,17.625,
20.5,27.169538244688926,8.5,36.1,24.05,31.3,6.394155065111385,-4.5,,14.6,26.2,18.6,21.5,6.394155065111385,17.875,
28.5,27.528809338034282,11.0,38.8,25.75,31.7,6.802380276661039,-5.5,17.758662581669522,11.0,23.9,16.025,20.9,6.802380276661039,18.125,43.147238484354155
26.5,27.903562062359907,22.1,39.8,23.5,30.075000000000003,4.011786511014428,-5.5,16.059160172945944,7.4,24.0,14.3,18.5,4.011786511014428,18.375,53.88384197874757
