mlat_n,tec_n,tec_min_n,tec_max_n,tec_q25_n,tec_q75_n,tec_std_n,mlat_s,tec_s,tec_min_s,tec_max_s,tec_q25_s,tec_q75_s,tec_std_s,mlt,asy
25.5,29.53176532244368,22.5,35.1,24.15,32.375,4.181396769904577,-10.5,25.92909184517424,11.8,44.8,19.65,32.675,4.181396769904577,13.125,12.991769912178494
25.5,30.888933189149462,23.8,44.7,30.325,37.275,6.27282326295837,-10.5,25.605811506565107,6.8,38.8,18.5,30.6,6.27282326295837,13.375,18.703055340951412
25.5,31.94163585635047,20.0,46.0,29.075,37.125,6.988384386957351,-9.5,25.533086600021477,14.4,41.5,21.825,30.575000000000003,6.988384386957351,13.625,22.300409579858727
27.5,33.23111902934807,25.2,49.4,32.475,34.75,5.0590355384905275,-9.5,25.3610492451728,4.6,39.0,21.9,28.8,5.0590355384905275,13.875,26.863896715007265
26.5,31.527823044680396,19.1,50.9,27.3,37.25,8.501338925884765,-8.5,25.87553213257896,14.1,42.7,21.075,31.225,8.501338925884765,14.125,19.693242301420803
20.5,31.28303366115157,20.7,46.7,26.7,33.849999999999994,5.21609527322847,-8.5,26.136865837196833,8.0,41.7,23.0,31.6,5.21609527322847,14.375,17.924684191071282
21.5,33.46993802961121,18.1,57.9,24.6,35.650000000000006,7.851255173041301,-8.5,25.90694007725193,9.7,43.6,21.4,32.025,7.851255173041301,14.625,25.47455573109728
21.5,34.348207502199486,18.1,60.0,24.349999999999998,32.1,6.538131461618404,-9.5,25.42127481306443,8.4,44.6,18.8,32.375,6.538131461618404,14.875,29.871206319132867
24.5,33.62747500029734,19.7,42.8,35.6,38.4,5.167332341683837,-4.5,,16.2,38.0,21.9,27.2,5.167332341683837,15.125,
18.5,31.360415012392302,20.5,62.7,27.875,36.9,8.168835730566654,-11.5,24.71327146411529,10.2,44.2,18.0,31.125,8.168835730566654,15.375,23.70860189854602
19.5,31.186975183344092,20.3,54.7,28.125,39.375,9.170692818175063,-11.5,25.17487478500542,5.8,43.9,18.875,31.1,9.170692818175063,15.625,21.333935638077236
13.5,31.17885846033805,21.0,41.3,24.8,34.849999999999994,5.597612759776638,-11.5,25.827361856726075,0.5,41.2,21.075000000000003,32.025,5.597612759776638,15.875,18.775132165743912
15.5,31.36613422913877,17.7,46.5,25.9,34.3,6.319984285818889,-11.5,25.95626742927521,8.7,42.0,21.65,32.824999999999996,6.319984285818889,16.125,18.8752272875834
14.5,31.92705858065281,20.7,41.2,25.8,35.3,6.116342323392951,-11.5,24.941626901997783,3.2,43.3,19.15,32.4,6.116342323392951,16.375,24.566882878930386
23.5,33.19080884403047,33.1,43.3,34.5,39.4,3.662239751845855,-3.5,,19.6,32.5,22.1,26.3,3.662239751845855,16.625,
23.5,32.986055717472425,27.8,43.1,35.8,41.4,4.895150661624217,-3.5,,17.6,33.5,22.1,26.7,4.895150661624217,16.875,
22.5,30.94096336434498,18.1,42.4,29.9,40.8,6.654998880616743,-3.5,,13.7,32.0,20.475,25.175,6.654998880616743,17.125,
21.5,30.24086701911402,17.5,41.0,26.55,35.525,6.759289663363063,-3.5,,14.3,29.3,19.1,23.0,6.759289663363063,17.375,
21.5,29.210664145175766,15.4,38.7,24.1,33.5,6.283427939163993,-0.5,,16.0,27.1,18.3,22.25,6.283427939163993,17.625,
24.5,29.521532994336663,21.1,35.2,25.975,32.45,4.284390271672271,-2.5,,14.8,24.1,17.2,20.075000000000003,4.284390271672271,17.875,
26.5,34.4603765682375,19.2,42.9,31.85,40.349999999999994,7.249792216297456,-2.5,,11.6,22.9,16.25,20.275,7.249792216297456,18.125,
25.5,34.4562437323811,31.7,42.4,33.375,38.45,3.58151821540429,-0.5,,13.2,20.5,15.8,18.4,3.58151821540429,18.375,
24.5,31.204461661991235,31.7,41.3,32.025,36.599999999999994,3.7327826974881164,-3.5,,8.7,21.5,13.55,17.4,3.7327826974881164,18.625,
21.5,25.65939681365406,13.5,44.5,18.7,28.6,8.091416788240835,-3.5,,8.1,21.3,13.5,16.6,8.091416788240835,18.875,
23.5,25.2953420775011,15.5,37.8,23.025,31.1,6.907732240459407,-4.5,,6.3,17.9,10.75,14.0,6.907732240459407,19.125,
23.5,23.284768501940757,18.8,35.8,21.975,28.575,4.424283110940306,-3.5,,5.7,18.4,10.3,13.7,4.424283110940306,19.375,
28.5,22.059841570619273,10.4,28.9,14.65,25.0,5.517813051342462,-2.5,,3.8,19.3,10.7,14.2,5.517813051342462,19.625,
29.5,21.337525608485212,11.9,32.3,19.7,26.2,4.701531563061291,-4.5,,5.3,18.8,10.125,13.174999999999999,4.701531563061291,19.875,
28.5,19.82975355406784,11.8,31.8,19.4,25.0,4.704335703452126,-4.5,,4.3,20.9,9.3,12.8,4.704335703452126,20.125,
