mlat_n,tec_n,tec_min_n,tec_max_n,tec_q25_n,tec_q75_n,tec_std_n,mlat_s,tec_s,tec_min_s,tec_max_s,tec_q25_s,tec_q75_s,tec_std_s,mlt,asy
11.5,36.89257556703767,22.8,54.9,32.82625,40.1,5.083394134105206,-7.5,37.686357970578676,23.9,50.3,34.3,40.6,5.083394134105206,13.125,-2.128704088107236
12.5,37.17251764115903,14.1,56.0,33.4,41.05,5.999629650196686,-7.5,37.77589507046751,26.4,49.5,34.4,40.2,5.999629650196686,13.375,-1.6101139636673856
14.5,37.80927185627027,24.0,62.4,33.8,43.3,7.401647346128424,-8.5,37.73069033742894,23.8,51.6,34.2,39.9,7.401647346128424,13.625,0.20805284132876317
15.5,38.83810081456064,23.0,64.1,34.5,43.349999999999994,7.5372643471255945,-8.5,37.65451495272128,23.7,52.7,34.5,40.1,7.5372643471255945,13.875,3.0946408355030135
14.5,39.7322948181766,24.6,66.2,34.7,44.5,8.100284031808277,-8.5,37.35560677096436,22.5,50.9,34.4,39.7,8.100284031808277,14.125,6.166176528917307
14.5,40.09548521581489,22.1,66.8,34.0,43.3,7.87405469399638,-8.5,36.84098897678608,26.1,53.0,33.7,39.775,7.87405469399638,14.375,8.460216752022145
14.5,40.512253442901816,25.0,68.3,35.3,45.3,8.47236262297943,-8.5,36.19589738377023,24.6,50.5,32.6,39.1,8.47236262297943,14.625,11.253969787082271
13.5,40.68804937205806,26.7,66.8,35.6,46.0,8.067104049776468,-7.5,35.45264898715843,25.2,50.7,32.8,38.2,8.067104049776468,14.875,13.75191060160773
13.5,40.798388222107825,27.4,68.7,35.5,46.4,7.743817941292228,-7.5,34.647110634884605,23.9,49.8,31.9,36.6,7.743817941292228,15.125,16.306546262973267
13.5,40.35669413688774,27.5,68.9,34.4,45.5,7.209480950300807,-7.5,33.97922132707978,24.4,44.3,31.375,35.9,7.209480950300807,15.375,17.158523628862234
14.5,39.814517509089704,23.8,69.1,34.349999999999994,45.4,7.426707112313745,-7.5,33.21484107237068,22.4,49.2,30.8,35.1,7.426707112313745,15.625,18.074036428397307
14.5,39.637805343062546,21.2,67.2,34.4,45.8,7.91845705823366,-7.5,32.76966941143931,21.4,49.1,30.180625,34.5,7.91845705823366,15.875,18.97079260092886
14.5,39.138657508228206,19.0,65.0,34.2,44.8,7.303038934830857,-7.5,32.24857278270185,20.7,46.0,29.9,34.5,7.303038934830857,16.125,19.303409580247465
13.5,38.76245470728739,22.7,57.9,34.1,42.8,6.240937170741051,-6.5,31.88686376745647,22.8,42.9,29.5,34.025,6.240937170741051,16.375,19.46399792176012
13.5,38.321737093918394,22.9,56.6,32.8,42.5,6.206669539246379,-6.5,31.638895819195675,22.6,43.5,29.2,34.875,6.206669539246379,16.625,19.1045763780391
14.5,37.64903662711773,22.2,56.0,33.5,42.3,6.475887209759562,-6.5,31.154396767613694,20.6,42.2,28.7,34.2,6.475887209759562,16.875,18.878824904692504
14.5,36.59946232204003,9.7,52.4,32.8,40.5,6.327935308719602,-6.5,30.399702481276364,20.5,41.5,28.1,33.275,6.327935308719602,17.125,18.50697649430038
15.5,35.34056714754359,18.6979,51.6,31.7,39.05,6.037472699227534,-6.5,29.551865118649,19.2,41.3,26.8,31.9,6.037472699227534,17.375,17.840915579027737
25.5,34.551452818745496,11.8,50.1,29.8,39.6,7.763888203653762,-6.5,28.499035825893174,17.8,40.7,25.7,31.1,7.763888203653762,17.625,19.198636276919554
26.5,33.84350955346,12.9,50.1,29.7,39.5,7.86595303592039,-6.5,27.11290679255119,12.1,39.3,24.2,29.753999999999998,7.86595303592039,17.875,22.083328267539283
26.5,33.30885872865688,13.2,49.1,29.3,39.6,7.571395385344954,-6.5,25.448098555530812,12.4,36.4,22.3,27.8,7.571395385344954,18.125,26.756866034114758
25.5,32.53976248527151,14.0,48.4,28.6,37.525,6.7880516781735345,-6.5,23.834635010006227,10.1,36.6,21.0,26.1,6.7880516781735345,18.375,30.883265673906234
26.5,31.873259603698898,14.6,45.8,28.05,36.75,6.502048095674142,-6.5,22.373289967796953,6.5,33.2,19.9,25.1,6.502048095674142,18.625,35.02515721624351
26.5,30.864043885718143,15.0472,44.1,26.95,35.25,6.364978234214478,-7.5,21.22799291982023,5.2,33.0,18.8,24.1,6.364978234214478,18.875,36.996253388477285
25.5,29.590706502134072,14.3391,44.0,25.9,33.8,5.792983598566541,-7.5,20.52991302501426,5.4,33.4,17.6,23.2,5.792983598566541,19.125,36.15595163268859
25.5,28.431073968125517,14.3,41.9,25.0332,32.6,5.634471064880322,-7.5,20.004154616761998,5.7,33.4,16.8,22.7,5.634471064880322,19.375,34.796653582813235
25.5,27.524063861351692,12.2,41.9,24.0,31.8,5.579106821905472,-7.5,19.562170287213572,6.1,32.4,16.6,22.6,5.579106821905472,19.625,33.81834932484496
25.5,26.613652948299894,11.8,43.7,22.0,30.6,5.798659188091763,-7.5,18.966041562852528,10.7,32.2,15.725,21.6,5.798659188091763,19.875,33.557098034415965
