mlat_n,tec_n,tec_min_n,tec_max_n,tec_q25_n,tec_q75_n,tec_std_n,mlat_s,tec_s,tec_min_s,tec_max_s,tec_q25_s,tec_q75_s,tec_std_s,mlt,asy
8.0,56.53401604364018,36.6226,88.8151,52.71195,62.7769,8.048853040054697,-1.0,,20.2671,73.9628,49.512499999999996,57.489774999999995,8.048853040054697,13.125,
13.0,58.08328911319872,35.6579,96.557,49.6316,67.60079999999999,12.394489826780767,-1.0,,32.6028,74.7877,50.67815,58.09865,12.394489826780767,13.375,
12.0,60.64274336181136,34.2902,92.0352,52.181,68.1411,11.735645199948237,-1.0,,40.7143,76.022,50.084025000000004,58.31765,11.735645199948237,13.625,
11.0,62.542711688748916,33.35,91.9327,52.8667,69.6164,12.525350630263642,-1.0,,36.8382,74.6226,49.393074999999996,58.263075,12.525350630263642,13.875,
11.0,63.70074958433499,32.9111,100.647,53.3923,73.1302,13.390885052263634,-1.0,,29.4604,73.4476,49.55695,58.857325,13.390885052263634,14.125,
11.0,65.39429950874148,34.1443,98.6147,53.98695,72.0239,12.88935222135386,-1.0,,30.0331,71.6849,50.1412,59.0198,12.88935222135386,14.375,
12.0,66.72154680327877,31.0205,101.605,53.726299999999995,75.1677,14.806052516185872,-9.0,55.103331587104144,39.7892,74.2184,49.7195,60.3596,14.806052516185872,14.625,19.073633185078215
12.0,66.76385639576233,30.8584,100.938,56.274249999999995,77.6728,14.475386277981308,-10.0,55.308548555154644,38.2353,79.8321,49.372775,61.007425,14.475386277981308,14.875,18.768054656109467
12.0,67.31494920906907,34.9394,105.169,59.27525,77.00040000000001,13.660565593914992,-9.0,54.9135248451995,39.7422,75.2345,49.7177,59.973150000000004,13.660565593914992,15.125,20.292201894565796
12.0,68.34239475867263,34.413,105.6,60.808,79.6556,13.617131198632249,-9.0,54.657207165871306,19.5899,72.5924,49.27555,59.83725,13.617131198632249,15.375,22.25240956665326
13.0,68.08510412289121,31.1694,111.596,58.359975000000006,80.269125,16.098865731029363,-10.0,54.57976234342191,38.3166,79.1727,49.225525000000005,59.655825,16.098865731029363,15.625,22.0199021423599
13.0,66.8867902826475,30.8635,114.984,57.3816,77.98580000000001,15.493710403130525,-10.0,55.09855207033267,38.1454,81.4743,49.3091,60.0416,15.493710403130525,15.875,19.327302747905645
13.0,65.38089063547329,28.9659,115.279,55.6386,74.6487,15.120304897074124,-11.0,55.66286628162476,36.3798,96.8133,47.78945,61.33485,15.120304897074124,16.125,16.057043504530903
13.0,63.38208932320489,27.4197,121.252,52.9132,73.0546,15.511198877423274,-11.0,56.07097913194637,36.2351,86.281,47.6607,61.8921,15.511198877423274,16.375,12.24097511401053
13.0,61.897496713299304,32.5308,120.341,49.845025,71.3682,15.478459848630134,-11.0,56.09203111233877,2.04555,89.9874,48.5881,62.15345,15.478459848630134,16.625,9.840645535152408
13.0,59.16468427349237,29.0766,120.943,49.074675,69.690775,15.966295314930559,-11.0,55.519196551569856,3.44842,88.1785,48.869600000000005,61.468900000000005,15.966295314930559,16.875,6.357454414161844
13.0,57.16233720903489,31.7037,120.852,47.140100000000004,67.03720000000001,15.771259681648196,-12.0,55.05949013372756,35.4034,90.7776,46.189099999999996,61.9569,15.771259681648196,17.125,3.747661440023682
