mlat_n,tec_n,tec_min_n,tec_max_n,tec_q25_n,tec_q75_n,tec_std_n,mlat_s,tec_s,tec_min_s,tec_max_s,tec_q25_s,tec_q75_s,tec_std_s,mlt,asy
10.0,89.34280875351661,51.2006,122.903,82.350375,95.13145,10.035961924199228,-14.0,82.85399829780191,37.9016,117.207,75.8834,90.25370000000001,10.035961924199228,13.125,7.536504964091336
11.0,90.3300841583801,69.3666,128.178,82.81469999999999,96.51905,10.465609073360815,-14.0,85.30754527666596,12.8416,125.013,77.147575,93.638575,10.465609073360815,13.375,5.7192059558872215
12.0,91.31971549065817,68.0217,128.541,83.01644999999999,98.3866,12.5486070528906,-14.0,87.30888483206542,50.8951,127.419,78.60905,95.06985,12.5486070528906,13.625,4.490692589368657
11.0,91.74923083449082,69.5997,124.937,84.163275,96.72392500000001,10.245038140773632,-13.0,87.60350230389102,51.1176,122.723,79.384275,97.17665,10.245038140773632,13.875,4.622988964880851
11.0,90.88468250640149,69.037,127.863,84.3712,97.01745,9.647043815833513,-13.0,88.08416387881172,55.6938,117.333,79.93164999999999,97.57497500000001,9.647043815833513,14.125,3.1296157785606105
12.0,90.48122811479,65.4137,120.279,82.74445,96.9787,11.114288502414533,-13.0,88.51055386404045,57.6476,116.15,80.0822,96.9686,11.114288502414533,14.375,2.201971765365884
12.0,89.81475566618884,64.1417,136.004,82.2419,96.756425,11.38211658326903,-13.0,90.92245050606124,59.7942,121.49,80.93195,99.6035,11.38211658326903,14.625,-1.225751867401021
12.0,89.2756783076889,62.2831,136.478,81.73282499999999,97.96362500000001,11.74874885195606,-13.0,91.3501019728139,0.309564,124.18,83.278425,100.80475,11.74874885195606,14.875,-2.296929775919606
11.0,87.77874599865743,57.2096,112.217,80.34505,91.5616,9.058843822404091,-13.0,91.34000404628758,61.5574,128.276,84.0625,100.05275,9.058843822404091,15.125,-3.9764212811183044
12.0,86.71582771459889,52.8107,121.687,78.0995,94.939025,12.60728084551274,-13.0,92.38146785392614,46.3915,136.733,83.764175,102.4395,12.60728084551274,15.375,-6.326885195381973
12.0,84.8788142079218,51.982,117.09,75.676225,93.520825,12.460899860599053,-13.0,93.30441764241841,28.1304,132.169,82.51897500000001,104.3915,12.460899860599053,15.625,-9.457234945175365
12.0,83.44375966588424,55.669,122.723,74.2911,91.58850000000001,11.984057341652706,-13.0,92.50195349129805,52.6957,131.0,80.7962,105.355,11.984057341652706,15.875,-10.296578032931794
12.0,81.67163322790061,54.5649,119.8,72.7806,90.1596,11.651450249593253,-13.0,91.1565907266767,28.6332,132.761,78.10549999999999,102.79050000000001,11.651450249593253,16.125,-10.97616729692127
12.0,80.42667478795505,52.218,113.294,71.7216,87.81049999999999,11.607680436398125,-13.0,88.85327391478927,33.3012,131.277,74.039625,101.056,11.607680436398125,16.375,-9.955814839749664
12.0,79.16642618146211,53.6857,112.0,71.0846,89.2219,12.417802224548076,-13.0,87.73997411878854,34.0533,129.107,73.55095,100.0955,12.417802224548076,16.625,-10.273480132461462
12.0,76.98645111114855,38.2978,116.311,69.4076,87.385,12.94060391123097,-13.0,85.49172547444877,35.9927,132.888,73.410375,92.595375,12.94060391123097,16.875,-10.469436009234677
12.0,75.16247488275206,48.1665,113.969,67.435375,84.331075,12.765557328867606,-13.0,83.77515328771032,48.9096,132.405,71.931025,95.21109999999999,12.765557328867606,17.125,-10.837809150796016
13.0,74.08353382304162,41.2806,117.753,63.610150000000004,84.75630000000001,15.001988323548922,-12.0,80.87796655664428,42.969,134.035,69.406,93.0527,15.001988323548922,17.375,-8.769188110537103
14.0,73.56638245183278,37.1425,121.574,60.8148,86.3141,16.547459155067642,-13.0,77.10191755818515,41.6704,121.682,65.43435,86.5162,16.547459155067642,17.625,-4.693137317029916
14.0,72.31140128407552,38.4596,122.603,60.45135,86.122625,16.943458069089036,-13.0,76.65428104540533,42.3424,117.371,65.32,86.5482,16.943458069089036,17.875,-5.830711736310209
14.0,70.21899204389322,38.1094,118.978,58.430475,82.768475,16.72890082861099,-14.0,76.79620760480425,39.4887,111.723,64.3435,88.9251,16.72890082861099,18.125,-8.947667420277249
14.0,68.62051673845723,25.6795,119.587,56.0493,82.8221,18.354400424701897,-14.0,76.11409984275141,34.2585,116.441,67.049,89.767075,18.354400424701897,18.375,-10.35492860146507
15.0,66.82971616458505,22.0202,115.265,52.69745,81.5181,19.464489264288346,-14.0,75.57659793146958,25.25,113.063,66.56875,90.10195,19.464489264288346,18.625,-12.284401604530904
15.0,66.20488032472392,21.224,131.157,51.1082,85.8661,21.453281273726365,-15.0,75.49033671966463,28.2,134.531,62.7438,92.33125,21.453281273726365,18.875,-13.106238288949267
15.0,65.4491570430106,22.4951,114.07,50.323,83.9773,21.027429875490594,-15.0,74.40373970558609,26.049,120.091,62.55075,90.94415,21.027429875490594,19.125,-12.805716393093363
15.0,66.58122040850087,17.7021,113.154,50.139,85.28120000000001,21.51158525941567,-15.0,75.64307257532508,25.8386,118.555,65.9893,93.35445,21.51158525941567,19.375,-12.743044070332969
15.0,68.32638658619898,24.5739,121.391,52.660375,87.72465,21.442043927817487,-15.0,77.18001206959498,20.5641,128.433,68.22874999999999,93.37065000000001,21.442043927817487,19.625,-12.169396762186247
15.0,70.1745437491862,18.7383,128.025,54.842375000000004,90.274175,22.948690565568263,-15.0,77.63278649385339,29.8598,132.626,68.059775,93.420625,22.948690565568263,19.875,-10.09184420340128
15.0,69.7993525825901,24.7558,139.646,55.4069,88.1605,22.789420674996467,-15.0,77.60346379953984,20.9598,140.881,67.3964,93.2983,22.789420674996467,20.125,-10.588822396334958
15.0,69.10186140847973,10.7685,130.878,54.6706,86.1708,21.316054567214508,-15.0,77.54423623433392,4.95209,132.02,65.818675,93.29682500000001,21.316054567214508,20.375,-11.513944062006075
