mlat_n,tec_n,tec_min_n,tec_max_n,tec_q25_n,tec_q75_n,tec_std_n,mlat_s,tec_s,tec_min_s,tec_max_s,tec_q25_s,tec_q75_s,tec_std_s,mlt,asy
9.5,82.80118588124246,62.5686,110.102,76.7021,89.9732,9.03043886903133,-0.5,,58.9,92.7,71.812975,79.6563,9.03043886903133,13.125,
11.5,84.32659314592414,61.187,120.386,74.69595,93.30284999999999,11.98727038217457,-0.5,,56.0947,94.323,71.4399,79.5707,11.98727038217457,13.375,
10.5,86.05620784765036,56.2601,120.602,78.3392,93.4638,10.074864443278292,-0.5,,56.2833,94.2093,69.8459,79.6891,10.074864443278292,13.625,
11.5,87.77762542084426,55.2443,121.187,79.38974999999999,97.90815,12.2031718193152,-7.5,76.17493178010136,53.0849,94.0147,72.291,80.7632,12.2031718193152,13.875,14.153720855384108
11.5,89.32706464109633,59.326,119.155,81.5458,98.1436,11.945332804289128,-7.5,76.77216272397175,52.6789,93.2,72.39727500000001,82.13755,11.945332804289128,14.125,15.117351376391738
12.5,90.56733092477042,53.5,123.402,81.504125,102.8665,13.984554644103765,-7.5,77.08258598093201,54.8477,91.555,72.5,82.770075,13.984554644103765,14.375,16.086789892563004
12.5,90.79684386754802,56.9071,122.538,79.77369999999999,101.95825,14.398136076199842,-7.5,77.34285608124368,55.949,91.1408,73.06475,82.7,14.398136076199842,14.625,16.003344588341548
12.5,90.29072199222031,54.8555,122.708,79.14269999999999,101.292,14.40447528545134,-6.5,77.53763302253432,58.9468,90.3344,73.6,83.0922,14.40447528545134,14.875,15.197776285854442
12.5,89.01209067001331,52.9296,119.76,79.6,98.41645,13.331653494898793,-6.5,77.1295430773551,56.8455,91.3124,73.200425,82.7856,13.331653494898793,15.125,14.304117907888848
12.5,87.28829218938118,52.3415,123.55,79.2004,96.49065,13.565352692168982,-7.5,76.41478637707748,54.0899,92.6687,71.458225,80.707875,13.565352692168982,15.375,13.284424346228016
12.5,86.3849939363851,48.4657,127.063,77.488475,96.51135000000001,13.872298564185163,-7.5,75.66861854170747,54.7164,97.994,71.3,80.2,13.872298564185163,15.625,13.225716145175515
12.5,84.81328991266598,48.3112,125.88,75.09045,95.61225,13.757153745873625,-7.5,74.65946533450112,54.6019,91.0,70.7034,79.39307500000001,13.757153745873625,15.875,12.734243617259171
12.5,82.29244428949146,49.9872,122.12,72.26894999999999,92.7774,14.946171064760497,-7.5,74.128072182501,51.2236,92.3,69.66675000000001,78.8,14.946171064760497,16.125,10.439004155126044
12.5,79.84421707449108,41.7198,131.162,68.631725,90.625925,16.153609985099333,-7.5,73.47101856041832,51.4977,92.3,69.0947,77.9,16.153609985099333,16.375,8.313848897899891
12.5,76.39076639959525,44.1912,119.776,65.689,87.697,15.290505557196358,-7.5,72.62884639841035,52.6939,88.8,67.6578,77.5686,15.290505557196358,16.625,5.048892465294679
12.5,73.8661331603157,38.1696,116.57,63.748599999999996,85.54175,14.798365689119766,-8.5,71.28120105797936,50.6096,89.0486,65.91142500000001,76.8,14.798365689119766,16.875,3.561804446850836
12.5,71.064365548729,39.728,118.758,60.383399999999995,80.525,14.307424710213425,-11.5,70.14549618657786,40.1193,119.4,62.620774999999995,75.534875,14.307424710213425,17.125,1.301423782814166
12.5,69.15465803399611,36.2752,111.947,57.8,79.7,15.642361870383361,-13.5,69.799354510942,34.859,133.709,59.7827,77.769,15.642361870383361,17.375,-0.9279278304214281
12.5,67.03387631952774,33.3375,110.39,55.611,76.815,15.155334509199992,-13.5,69.16857772874017,34.0114,129.311,60.1252,78.27695,15.155334509199992,17.625,-3.134600509409231
12.5,64.61536268232167,27.5811,110.157,54.337,74.645,15.082538863562757,-13.5,68.5463843700908,29.1827,129.546,59.492575,77.8,15.082538863562757,17.875,-5.904130540164634
13.5,62.15542155482297,29.2113,108.314,52.217,73.88617500000001,15.487391480424646,-14.5,68.54987254663004,29.482,127.488,57.0489,81.148,15.487391480424646,18.125,-9.784532502323462
13.5,60.481932568103105,26.5152,110.189,50.741249999999994,72.0,15.499303890288973,-14.5,68.74039277712103,20.505,129.993,57.363025,83.6012,15.499303890288973,18.375,-12.781785480109605
14.5,58.38600673759837,20.6746,108.324,45.7175,70.62145000000001,17.51568359478398,-15.5,69.15338571300042,22.7931,132.909,55.3943,85.1941,17.51568359478398,18.625,-16.884789504658634
14.5,57.51151377598218,15.6665,99.1113,43.3575,71.5749,17.931891924518105,-15.5,70.74502190364684,23.501,133.295,55.9353,89.3785,17.931891924518105,18.875,-20.63599809170043
15.5,57.80834312643685,14.3567,107.023,42.714325,76.51965,21.08735975141602,-16.5,71.92912569260578,20.3,140.495,57.21795,92.34885,21.08735975141602,19.125,-21.768241194630587
15.5,59.26286483132596,16.8762,111.772,43.39275,75.665025,20.473703199617965,-16.5,72.69285823888995,22.2126,141.458,57.3678,92.2999,20.473703199617965,19.375,-20.35530266530033
15.5,60.122226046012635,14.3322,117.749,45.4977,75.6,20.002427327365098,-15.5,72.42208977222373,16.6852,124.061,58.525,89.606675,20.002427327365098,19.625,-18.55962460597468
15.5,60.76949711120615,13.4658,121.489,47.465199999999996,79.865775,21.728993982613986,-15.5,71.29225668767825,2.97824,131.4,58.42825,85.7484,21.728993982613986,19.875,-15.936119692151154
