mlat_n,tec_n,tec_min_n,tec_max_n,tec_q25_n,tec_q75_n,tec_std_n,mlat_s,tec_s,tec_min_s,tec_max_s,tec_q25_s,tec_q75_s,tec_std_s,mlt,asy
1.5,,60.7,71.4,66.5,69.0,2.542496964535171,-0.5,,59.0,72.1,65.275,69.0,2.542496964535171,13.125,
0.5,,60.6,73.8,67.19999999999999,70.8,2.6492275524737074,-1.5,,61.0,74.2,65.97500000000001,69.875,2.6492275524737074,13.375,
0.5,,61.5,74.7,67.4,70.475,2.440966472258759,-2.5,,63.4,75.7,66.275,70.325,2.440966472258759,13.625,
0.5,,63.3,74.3,66.15,70.1,2.7251492503482306,-2.5,,62.9,76.2,66.9,70.4,2.7251492503482306,13.875,
0.5,,52.1,76.5,64.5,70.6,4.0746380239382365,-4.5,,63.3,75.5,67.0,71.45,4.0746380239382365,14.125,
0.5,,6.1,75.3,64.95,69.675,9.503679801158599,-4.5,,64.5,75.6,67.4,71.0,9.503679801158599,14.375,
0.5,,50.1,74.9,66.7,70.35,3.5664125553705888,-4.5,,64.3,75.2,67.125,71.5,3.5664125553705888,14.625,
0.5,,60.5,72.8,65.8,70.15,2.890824195847253,-4.5,,62.4,74.6,66.375,70.725,2.890824195847253,14.875,
0.5,,60.5,72.9,64.4,68.65,3.0585943320176887,-5.5,68.22459117901262,60.5,74.3,65.0,71.175,3.0585943320176887,15.125,
3.5,,54.8,73.2,63.5,68.525,3.5432023528392027,-5.5,67.84823699606113,59.9,75.4,63.849999999999994,70.69999999999999,3.5432023528392027,15.375,
0.5,,59.0,72.8,63.425,68.4,3.1560224298258746,-5.5,67.05624784273539,61.6,76.3,65.4,70.35,3.1560224298258746,15.625,
6.5,66.89012735650495,56.0,73.8,63.5,67.7,3.714920310234448,-6.5,66.69818010915601,57.3,73.8,63.150000000000006,70.55,3.714920310234448,15.875,0.2873713291086875
2.5,,60.5,70.7,66.1,68.1,1.9735064963552718,-5.5,66.97512916391426,58.0,73.7,64.75,68.92500000000001,1.9735064963552718,16.125,
2.5,,60.5,70.0,64.25,67.75,2.3455147933077924,-5.5,66.4535262998602,58.5,73.2,63.475,69.4,2.3455147933077924,16.375,
0.5,,61.1,71.6,65.2,68.175,2.2902863081415687,-0.5,,57.8,70.6,63.35,66.5,2.2902863081415687,16.625,
8.5,63.68069400634385,35.9,83.6,55.05,68.525,10.050498779206372,-4.5,,58.2,70.2,62.9,65.8,10.050498779206372,16.875,
8.5,62.928903398240315,50.3,81.2,56.225,71.15,8.820777041567881,-5.5,63.45755229319431,53.9,70.6,60.849999999999994,66.15,8.820777041567881,17.125,-0.8365594114683651
1.5,,55.3,67.9,58.9,62.125,2.2515901474492197,-7.5,62.07551760325296,53.8,71.2,57.075,65.2,2.2515901474492197,17.375,
6.5,59.903302192388765,48.5,70.3,54.0,63.2,5.7196182829361675,-9.5,60.80389132202704,50.7,71.6,54.25,65.45,5.7196182829361675,17.625,-1.4921880020857607
6.5,60.29238525671297,51.8,70.8,58.225,63.975,4.732973661720472,-10.5,60.41939121244084,47.2,71.9,54.0,64.85000000000001,4.732973661720472,17.875,-0.21042844276312805
6.5,59.41054646921595,50.8,67.1,56.599999999999994,64.125,4.726550685783596,-10.5,59.05661691567307,48.8,67.6,53.425,64.275,4.726550685783596,18.125,0.5975150302079887
8.5,60.80039714408408,53.6,68.8,58.95,65.75,4.378228967161137,-10.5,56.437934068947946,47.0,66.7,52.25,62.8,4.378228967161137,18.375,7.442042256997273
7.5,61.414610321537545,54.6,69.0,57.3,65.05,4.812879545948508,-11.5,52.64317074128436,36.8,66.0,46.199999999999996,57.675,4.812879545948508,18.625,15.380694764563172
11.5,64.26214335599896,37.3,86.6,49.475,71.95,13.75662815452312,-13.5,49.28093037237542,33.8,72.1,42.925,56.475,13.75662815452312,18.875,26.38859860261073
11.5,70.48024280454975,36.6,94.8,53.45,75.3,14.057853783990218,-16.5,48.10845952070754,31.2,74.7,37.625,55.2,14.057853783990218,19.125,37.730041471374484
12.5,74.8260421865824,42.7,118.7,66.4,91.3,16.627231017844032,-15.5,46.402197024173645,31.6,70.1,36.7,56.9,16.627231017844032,19.375,46.893108977675936
12.5,75.91609179767885,45.1,119.6,63.400000000000006,84.85,18.114759110192622,-15.5,44.84111508483421,31.9,72.2,34.7,50.7,18.114759110192622,19.625,51.46686895975999
13.5,78.11416819874279,29.4,133.9,60.45,96.85,26.71003329814246,-14.5,44.705096034890204,32.6,65.5,36.3,49.1,26.71003329814246,19.875,54.40363508496544
13.5,83.9933039684761,40.4,137.7,64.125,103.925,25.427854002720586,-14.5,45.478893731993054,27.5,73.6,37.7,51.0,25.427854002720586,20.125,59.49448749697632
13.5,87.92207520566505,40.9,122.2,67.35,102.925,22.711437222284157,-14.5,44.303186120123996,23.2,76.2,36.35,48.525,22.711437222284157,20.375,65.9766350970844
13.5,87.15740799507921,31.3,127.9,72.9,105.0,22.15324211415532,-14.5,42.802270334175944,23.3,73.6,36.7,46.9,22.15324211415532,20.625,68.25984525527792
13.5,86.62194717995412,30.4,131.5,76.4,108.0,21.33209960105558,-14.5,42.049837877439224,24.1,75.1,36.0,47.975,21.33209960105558,20.875,69.28031546719237
13.5,87.67703146648302,39.4,130.6,81.425,108.275,21.23767127501796,-14.5,42.67109875584494,17.8,73.9,37.5,47.449999999999996,21.23767127501796,21.125,69.05497245549105
12.5,86.14992323475154,34.5,129.6,70.05,102.95,22.988629618729927,-14.5,41.95896880816992,23.1,64.4,37.6,45.2,22.988629618729927,21.375,68.98967545793141
12.5,81.58649269751064,23.7,121.5,62.075,84.9,18.899582126212593,-15.5,41.52469695912951,28.8,66.7,36.9,46.05,18.899582126212593,21.625,65.08229812434494
12.5,81.11245723295094,34.6,112.2,63.475,102.69999999999999,21.199528420772904,-14.5,40.66635884913839,24.7,63.5,36.5,44.3,21.199528420772904,21.875,66.4255076294196
12.5,79.46500765253586,48.2,113.0,66.2,96.825,17.96524248375179,-14.5,39.34888809093367,19.5,61.0,34.5,43.875,17.96524248375179,22.125,67.52765627383634
12.5,77.01589119842349,32.2,111.2,67.6,93.35000000000001,16.775655444574298,-15.5,38.963782266483996,20.0,57.0,33.1,42.5,16.775655444574298,22.375,65.61858262767588
12.5,71.29198119602256,32.9,108.3,63.475,83.8,15.2664679437734,-14.5,38.78528459527371,19.8,58.7,33.75,44.75,15.2664679437734,22.625,59.06159889977779
11.5,67.21470904320232,30.8,112.5,60.1,82.5,17.386728655308723,-14.5,37.339771158322456,15.9,58.0,32.45,42.0,17.386728655308723,22.875,57.14712143811927
