mlat_n,tec_n,tec_min_n,tec_max_n,tec_q25_n,tec_q75_n,tec_std_n,mlat_s,tec_s,tec_min_s,tec_max_s,tec_q25_s,tec_q75_s,tec_std_s,mlt,asy
14.5,85.00236121126251,29.0,125.6,74.4,97.2,20.1375365513338,-6.5,69.42600896509975,53.3,88.0,63.8421,75.95,20.1375365513338,13.125,20.172915414925445
14.5,82.73903799999849,52.1,118.0,71.8,105.6,19.591857615354687,-13.5,70.58738680120958,37.4,101.9,60.4,77.6946,19.591857615354687,13.375,15.850693987737419
13.5,81.20151306056508,44.2,125.3,68.5,97.5,20.296385401726226,-4.5,,41.0905,95.5,63.9,75.3,20.296385401726226,13.625,
12.5,80.11352202683554,29.8,121.9,63.89395,98.39999999999999,23.77069264259514,-3.5,,45.6743,95.9,65.1,74.9,23.77069264259514,13.875,
12.5,79.02508277545073,49.4,123.6,63.34885,92.8945,18.54799619868948,-2.5,,55.4986,98.9,66.65,73.65,18.54799619868948,14.125,
13.5,75.6303965193374,45.7,133.8,61.2,95.25,20.80191042337441,-2.5,,54.1568,82.2,65.7,73.8,20.80191042337441,14.375,
13.5,75.61428796243625,47.3,104.9,61.15,86.55000000000001,16.558637664942886,-1.5,,47.3878,92.9,63.6,71.45,16.558637664942886,14.625,
12.5,79.13309855569427,30.7,118.8,59.9,91.41695,20.689512169504802,-2.5,,44.4534,95.4,64.725,74.8,20.689512169504802,14.875,
13.5,78.24540360985473,53.3,114.2,63.3,89.0,17.37717797034907,-3.5,,43.2065,96.2,66.9,74.69999999999999,17.37717797034907,15.125,
13.5,79.03983122406808,51.8,124.6,65.5385,94.775,19.368847519108513,-3.5,,42.6143,97.5,62.15,75.1,19.368847519108513,15.375,
13.5,79.83138006034403,51.8,123.6,68.6,93.4,17.43401582881358,-3.5,,42.5657,97.5,61.150000000000006,73.35,17.43401582881358,15.625,
13.5,77.86257652958952,41.1,129.9,62.975,98.625,20.474533313672406,-9.5,66.8583814424139,28.9,86.2,62.0,76.14999999999999,20.474533313672406,15.875,15.207465789860791
12.5,73.68861106827642,9.9,125.8,56.35,87.875,23.084863967349726,-2.5,,40.4,89.2,57.84595,69.9,23.084863967349726,16.125,
13.5,71.81101720949815,32.5,110.0,52.55,91.69999999999999,22.323334253718464,-1.5,,41.2,82.8,61.925,69.2,22.323334253718464,16.375,
11.5,69.49705172786992,39.8,101.0,50.7,78.4,15.66461536557776,-1.5,,39.8,84.0,57.95,68.65,15.66461536557776,16.625,
15.5,64.69689502942244,25.9,117.5,41.825,72.725,23.19330307301276,-4.5,,41.7,87.8,57.75,66.0,23.19330307301276,16.875,
14.5,65.40107146096757,24.1,120.1,44.209075,83.525,24.73178649334204,-4.5,,32.5,87.6,53.2,63.575,24.73178649334204,17.125,
12.5,69.81210829008754,12.1,131.6,47.8,82.6,23.945185752553517,-4.5,,39.7,86.3,53.260675,65.92500000000001,23.945185752553517,17.375,
12.5,71.31977923582316,0.3,136.9,41.45,89.9,32.9641605199932,-4.5,,35.628,83.2,51.37195,65.4,32.9641605199932,17.625,
13.5,71.46929545185452,24.6,124.9,53.5,86.5,23.660351614350063,-3.5,,38.8,82.7,53.975,65.725,23.660351614350063,17.875,
13.5,69.41036310852698,17.0,134.7,59.3,88.3,25.13027625903934,-4.5,,31.3,81.2,46.4,60.775,25.13027625903934,18.125,
13.5,68.21331540021562,13.119,163.0,45.4,96.6,33.91439923130422,-4.5,,29.4,79.4,45.8,58.475,33.91439923130422,18.375,
13.5,64.22967922394253,18.8,149.4,39.7,93.35,31.8250760958427,-12.5,49.61064507246928,23.9,72.4,39.75,60.925,31.8250760958427,18.625,25.683402154422758
13.5,64.2217436914237,23.5,136.1,45.775000000000006,91.1,29.24004340176271,-12.5,46.74252967406072,23.1,105.0,40.275,58.275000000000006,29.24004340176271,18.875,31.504219308121765
13.5,64.862696162515,21.8,106.7,39.625,79.575,24.10514008011709,-14.5,43.49998232097374,18.4,95.8299,32.8,53.3,24.10514008011709,19.125,39.42817608517548
14.5,70.85140441222191,14.7,162.6,34.099999999999994,96.25,36.103763229925384,-15.5,42.23903182757323,3.7,96.6,31.0,52.653499999999994,36.103763229925384,19.375,50.60087048206175
13.5,74.33157420485095,26.7,123.4,46.25,96.025,29.038412757224474,-15.5,40.523364339681734,3.7,98.9,33.45,48.225,29.038412757224474,19.625,58.87114702004872
13.5,84.0763954032064,21.1,152.5,46.65,108.55,39.662608836062965,-15.5,39.34757873824622,15.8,91.3,29.8,46.9,39.662608836062965,19.875,72.47994885288298
13.5,76.9250811078873,5.0,177.9,46.8,108.5,45.3667967217253,-15.5,38.124361283515704,1.0,151.899,27.925,46.175000000000004,45.3667967217253,20.125,67.45051347988272
13.5,74.11983841195938,4.5,126.7,43.3,101.1,38.00497924176076,-15.5,37.211694744421536,1.2,103.0,26.924999999999997,45.075,38.00497924176076,20.375,66.30312656468159
12.5,70.40125653700392,31.5,130.9,47.025,108.4,34.11094643463689,-15.5,37.576167820748175,2.1,86.0,27.5,44.150000000000006,34.11094643463689,20.625,60.79991055815383
12.5,78.07667196717183,31.4,113.2,36.95,99.94999999999999,32.7540328305793,-15.5,37.59196017749476,10.5,102.1,28.0853,43.5,32.7540328305793,20.875,70.00119399534854
13.5,73.60041694153446,18.4,138.6,34.6,112.5,40.56617227855413,-15.5,36.48428651829029,4.8,71.8,26.85,45.075,40.56617227855413,21.125,67.43194877531673
14.5,69.15805146659606,16.8,184.5,46.2,113.05,45.90193059683922,-15.5,35.01790021989747,3.3,85.1,24.725,41.7,45.90193059683922,21.375,65.54324811822167
14.5,73.40379359937758,13.8,141.6,54.3,120.05000000000001,39.152353869613385,-15.5,34.21349501781573,12.4,85.3,24.4,42.0,39.152353869613385,21.625,72.83271876690019
13.5,68.93504944675483,16.1,140.9,46.2,102.65,34.29088938926453,-38.5,34.11817297135181,19.2,46.9,31.2,36.9,34.29088938926453,21.875,67.57067010315173
13.5,65.40861168768353,29.0,132.3,43.875,99.5,32.592007488948795,-39.5,34.37297467135661,18.3,46.9,30.3,35.5,32.592007488948795,22.125,62.20714291843911
12.5,58.046245134377855,33.6,124.4,40.900000000000006,79.0,26.0967510749263,-39.5,34.6050497907789,19.0,49.8,30.6,37.0,26.0967510749263,22.375,50.600901719797086
13.5,50.18499845326349,23.5,142.8,32.474999999999994,74.82499999999999,30.10053345120571,-39.5,34.77575555855259,19.9,50.9,30.6,37.5,30.10053345120571,22.625,36.273790349289584
13.5,46.00606436034851,11.5,136.9,29.225,56.825,22.78614624473622,-39.5,34.67332984287681,20.8,51.5,30.85,37.7,22.78614624473622,22.875,28.0932563497574
11.5,44.12937211218433,32.5,66.2,38.325,47.290975,8.840747871589315,-39.5,34.936923893202724,21.3,51.6,31.1,39.1,8.840747871589315,23.125,23.252507537106055
14.5,43.44016351863563,4.9,96.2,24.924999999999997,53.95,22.247439142491977,-39.5,34.60823476068005,20.5,51.0,30.5,38.7,22.247439142491977,23.375,22.631928271861053
13.5,43.5334372991204,10.9,102.7,28.05,49.844,20.568800512353178,-39.5,34.8143821382476,17.5,51.6,29.9,38.1,20.568800512353178,23.625,22.25730141179716
13.5,42.88285214872421,6.0,110.6,24.95,63.55,25.84138232326821,-39.5,34.29420452856666,16.8,51.5,30.0,37.7,25.84138232326821,23.875,22.256997066032806
