mlat_n,tec_n,tec_min_n,tec_max_n,tec_q25_n,tec_q75_n,tec_std_n,mlat_s,tec_s,tec_min_s,tec_max_s,tec_q25_s,tec_q75_s,tec_std_s,mlt,asy
7.5,18.909781894020153,9.8,30.4,14.9,21.475,4.735188224220552,-24.5,18.739842018368005,0.8,108.8,8.25,17.9,4.735188224220552,13.125,0.9027440807780863
6.5,18.87386079237948,7.4,31.2,16.1,20.5,4.1603089517289575,-24.5,19.074905288766644,1.2,108.4,9.174999999999999,17.5,4.1603089517289575,13.375,-1.0595574884161827
5.5,18.580017005147717,10.2,28.4,16.25,21.45,3.4381765976193437,-13.5,19.06116532238702,5.9,52.5,16.3,22.0,3.4381765976193437,13.625,-2.556499490651439
4.5,,9.6,27.0,16.924999999999997,19.875,3.0835794602787763,-13.5,19.175884353665136,3.2,51.7,16.6,23.8,3.0835794602787763,13.875,
3.5,,10.7,26.4,16.6,19.9,2.8518454305626575,-13.5,19.416814400608956,3.4,57.3,16.8,24.15,2.8518454305626575,14.125,
3.5,,9.6,55.4,17.3,20.0,3.792563318584905,-14.5,19.518705001281262,7.0,33.4,16.0,23.3,3.792563318584905,14.375,
2.5,,2.1,38.7,15.8,20.1,4.056671138626515,-13.5,19.505330600087714,3.6,35.6,17.0,22.0,4.056671138626515,14.625,
1.5,,9.0,41.5,16.8,20.3,3.3311399205962435,-13.5,19.983595981161013,4.0,37.3,17.1,24.4,3.3311399205962435,14.875,
0.5,,12.9,30.4,16.9,20.424999999999997,3.011711321548444,-13.5,19.663779496102965,0.1,38.8,17.0,23.075000000000003,3.011711321548444,15.125,
0.5,,8.0,45.0,16.7,20.8,4.479584895163743,-13.5,19.639697358392336,0.0,35.0,17.2,22.4,4.479584895163743,15.375,
7.5,17.281171095400552,8.0,30.4,13.1,18.7,4.003904100508849,-13.5,19.872613939165227,6.5,58.2,16.0,23.2,4.003904100508849,15.625,-13.949818794256052
7.5,17.24529213338258,8.1,28.8,12.850000000000001,19.0,4.570858338847286,-13.5,20.053814635457293,6.0,35.6,16.4,23.1,4.570858338847286,15.875,-15.059462520003217
0.5,,8.5,39.4,15.1,17.975,3.602284362676051,-13.5,20.092331734447782,0.0,58.8,16.9,23.424999999999997,3.602284362676051,16.125,
0.5,,7.5,31.3,14.649999999999999,17.75,3.4145017691213715,-13.5,19.53390546138734,3.5,68.2,15.7,22.3,3.4145017691213715,16.375,
0.5,,8.2,30.3,14.275,17.625,3.04287476847432,-12.5,18.51255693191732,7.6,62.3,16.0,22.4,3.04287476847432,16.625,
0.5,,8.0,23.5,13.925,17.0,2.633682675932859,-13.5,18.170432230622808,1.5,61.5,13.875,21.05,2.633682675932859,16.875,
3.5,,8.5,42.6,13.5,16.1,3.0079591658179297,-13.5,17.17219138863098,4.7,61.7,13.6,20.55,3.0079591658179297,17.125,
0.5,,8.5,21.9,13.625,16.4,2.463595048348855,-24.5,16.591689268347583,0.6,101.9,6.05,12.8,2.463595048348855,17.375,
2.5,,8.3,49.2,12.7,16.0,4.182501877202883,-24.5,16.414028031626845,0.3,102.6,5.675,11.7,4.182501877202883,17.625,
2.5,,6.6,19.2,11.975,15.4,2.2570298923834637,-25.5,16.06796000361894,0.0,107.7,4.9,13.5,2.2570298923834637,17.875,
2.5,,7.8,38.0,11.5,14.5,3.783495415572387,-25.5,16.257180527062367,0.1,106.4,4.5,11.5,3.783495415572387,18.125,
2.5,,7.7,17.4,11.05,14.0,2.2832693493137506,-25.5,15.602509744087303,0.1,104.5,3.925,11.0,2.2832693493137506,18.375,
2.5,,5.1,16.6,10.2,13.425,2.4674846396537857,-26.5,14.856168650806607,0.1,72.6,5.725,12.875,2.4674846396537857,18.625,
5.5,10.682033657361627,4.3,19.6,8.9,13.0,2.9235277668587725,-26.5,14.376864625895198,0.1,74.9,6.3,11.5,2.9235277668587725,18.875,-29.48917328103194
5.5,10.375162430935465,4.0,18.8,7.85,12.1,3.137205272494193,-25.5,14.109861942758785,0.0,97.0,4.85,9.2,3.137205272494193,19.125,-30.505989741515105
5.5,10.099490045110809,1.7,19.8,7.8,12.05,3.172834554851318,-25.5,13.759252400386057,0.0,95.0,4.4,8.5,3.172834554851318,19.375,-30.678585542684353
5.5,9.785029002959494,3.7,21.4,7.35,12.1,3.611982070806241,-24.5,13.968032399495769,0.1,99.7,5.0,10.0,3.611982070806241,19.625,-35.22075176468743
5.5,9.513207781099421,3.4,22.1,7.1,13.4,3.9145147957453186,-23.5,13.75073818139841,1.4,99.1,5.0,10.1,3.9145147957453186,19.875,-36.43002272383209
