mlat_n,tec_n,tec_min_n,tec_max_n,tec_q25_n,tec_q75_n,tec_std_n,mlat_s,tec_s,tec_min_s,tec_max_s,tec_q25_s,tec_q75_s,tec_std_s,mlt,asy
7.5,18.88357523362159,8.86741,28.1003,16.362650000000002,23.015075,4.153855530466863,-16.5,21.6879742604903,0.436206,29.0429,18.590674999999997,25.4267,4.153855530466863,13.125,-13.824461041477901
8.5,18.736199217170103,9.29872,32.8975,14.43935,22.719,5.316125320309959,-16.5,22.214170125619223,10.7039,31.1738,19.254250000000003,26.294475,5.316125320309959,13.375,-16.98627369797597
8.5,18.54907491422846,9.33862,34.6366,15.28745,22.158700000000003,5.601643336656256,-16.5,22.550595287256705,10.7256,30.4014,18.6965,26.8134,5.601643336656256,13.625,-19.472274854816952
8.5,18.52950902875102,10.4163,30.0867,14.883625,22.0597,5.099907527311331,-16.5,22.608344696428887,9.39337,31.9034,18.650675,27.71425,5.099907527311331,13.875,-19.83008493795713
7.5,17.939774851727982,9.10111,24.303,13.7976,20.2979,4.18882420090293,-15.5,23.11659530199499,8.31968,52.8146,19.28395,28.3871,4.18882420090293,14.125,-25.218110762758585
10.5,17.49241512205803,9.63395,39.2492,11.9504,20.3879,5.372409459307627,-15.5,23.535852935789364,1.38228,34.8555,19.1567,29.0526,5.372409459307627,14.375,-29.45987291108876
10.5,18.029206397508077,10.3108,38.0844,12.8961,18.678,5.84428735856741,-14.5,23.780220360199024,12.4428,36.8056,18.0678,29.8237,5.84428735856741,14.625,-27.510609011786137
9.5,18.589814746797142,6.68677,31.6894,15.241175,21.098724999999998,5.052223341283613,-13.5,22.717247401131548,12.0163,38.032,16.53935,31.395200000000003,5.052223341283613,14.875,-19.984150117252398
8.5,17.467600344887646,7.81645,29.2215,13.7801,20.5633,4.949656418760109,-11.5,20.487214809844,11.7849,34.2235,16.3861,25.12535,4.949656418760109,15.125,-15.911627827173934
0.5,,11.6354,21.6875,15.119175,18.740025,2.4990158388961543,-15.5,20.3085965691412,10.928,35.0128,15.9458,23.507425,2.4990158388961543,15.375,
0.5,,11.0767,22.7552,15.341525,18.43255,2.546377747758385,-14.5,20.66404645742348,11.2935,34.7596,16.5054,23.6876,2.546377747758385,15.625,
8.5,16.8980940277898,6.28552,29.1675,14.10365,19.33645,4.169966000469907,-14.5,20.77021612450779,2.88223,35.1431,15.7094,23.2147,4.169966000469907,15.875,-20.559043296938604
8.5,17.846719075152574,7.51683,29.3456,15.037374999999999,20.62975,4.231018733721283,-14.5,20.480793544761735,5.76147,34.5065,15.707975,22.818424999999998,4.231018733721283,16.125,-13.745084350924152
7.5,17.69164414933424,7.40059,37.6134,14.70685,20.972050000000003,4.810942961263547,-14.5,20.349192091996905,5.73222,36.2459,16.3159,23.35505,4.810942961263547,16.375,-13.972079508469127
7.5,16.673150067546285,8.32897,28.9899,12.468875,19.111125,4.261807442203457,-15.5,19.767411958979373,3.57502,36.929,15.557224999999999,22.452824999999997,4.261807442203457,16.625,-16.982514644975712
7.5,16.174547122747637,7.81213,29.1813,13.6755,17.667,4.274111469462017,-14.5,19.364802791204145,8.62489,30.7035,14.9672,23.1965,4.274111469462017,16.875,-17.95337098838772
7.5,16.148639297395395,7.59213,27.7718,13.111675,18.76455,5.091660215446263,-13.5,19.818107005820814,5.69252,31.1608,15.94005,23.3793,5.091660215446263,17.125,-20.404779890235933
7.5,15.628071098408956,7.75461,28.9716,13.286999999999999,18.305500000000002,4.314782131935112,-12.5,19.405350367603972,9.88223,30.6748,14.5537,23.3451,4.314782131935112,17.375,-21.56386165627288
8.5,14.338719847333316,2.05576,27.8807,11.43045,17.0107,4.6638248479846,-13.5,18.271911563002536,3.22992,28.2965,13.2312,21.5388,4.6638248479846,17.625,-24.122143887239215
5.5,13.365969868342482,7.00325,21.1705,11.27335,15.0396,2.804470434331449,-12.5,17.381084811200783,2.53265,27.567,14.5485,20.8672,2.804470434331449,17.875,-26.11707029961247
4.5,,7.30393,19.7858,11.0638,13.9357,2.115717466691417,-11.5,16.445861269171758,6.38815,26.2863,13.336500000000001,20.173925,2.115717466691417,18.125,
5.5,11.855954251786782,7.23558,16.0956,10.6411,13.3388,1.968940483417022,-11.5,14.869824908001709,6.78112,25.2406,12.884825000000001,18.010575,1.968940483417022,18.375,-22.554033977423455
5.5,11.27946960361646,6.6304,16.8525,9.746872499999998,12.10915,1.846130863191978,-15.5,13.476690044794779,3.12942,24.7307,10.3139,16.132,1.846130863191978,18.625,-17.75089894703703
5.5,10.814139409197528,5.51327,17.7242,9.32869,11.88705,2.5600995654174725,-39.5,13.101533367335577,4.11223,31.5861,11.0015,13.9689,2.5600995654174725,18.875,-19.12882802429476
6.5,10.601508855766243,4.57041,18.8153,8.36233,13.318125,3.281021437677193,-39.5,13.326771659394655,6.41579,68.7153,11.3951,14.049525,3.281021437677193,19.125,-22.778592903085475
6.5,10.468426666734382,3.475,17.5115,8.112829999999999,11.606775,3.0260943128445845,-39.5,12.772410680800848,7.12755,28.8853,11.0569,14.4011,3.0260943128445845,19.375,-19.827031011090575
6.5,10.372355080962778,1.642,18.1594,7.40705,11.4623,3.173639345003071,-39.5,12.699361722660507,7.30816,30.1945,10.5142,14.5253,3.173639345003071,19.625,-20.171941789197803
7.5,9.786143386559853,2.36943,19.8281,6.8480525,13.874099999999999,4.486017309975455,-39.5,12.592417439220865,7.24087,20.5466,10.4711,14.461,4.486017309975455,19.875,-25.080022567207333
7.5,9.143907033966125,1.52938,21.6334,6.443945,12.707225000000001,4.4074351477423725,-39.5,12.179865345047395,7.20805,17.6477,10.158825,13.95485,4.4074351477423725,20.125,-28.474870741625498
7.5,8.293822233050674,0.8385,20.3948,6.13725,10.289000000000001,3.723345041743988,-39.5,11.963426603021537,5.68536,17.665,9.713525,13.9529,3.723345041743988,20.375,-36.230036957796315
7.5,7.556941775669084,0.33014,18.6939,5.118585,9.393275,3.335272422389896,-39.5,11.886780265872092,4.88057,17.9849,9.408272499999999,13.314924999999999,3.335272422389896,20.625,-44.537136263853014
7.5,7.057813009799753,0.036349,16.9398,4.249975,8.03382,3.2823880200684297,-39.5,11.461749276764776,6.27781,16.2175,9.0891825,12.445575,3.2823880200684297,20.875,-47.5598310458986
39.5,6.885594927965256,2.37927,10.3815,5.969094999999999,7.79173,1.356540476522138,-39.5,11.26489571505549,6.16266,16.9554,9.143705,12.179400000000001,1.356540476522138,21.125,-48.25545351055476
39.5,7.173349053394509,3.46794,10.6634,6.044264999999999,8.14867,1.4459288289045031,-39.5,11.415526144069654,6.04761,16.8541,9.1133,13.118025000000001,1.4459288289045031,21.375,-45.64210632016992
39.5,7.408465774817336,3.93337,10.9336,6.1739425,8.304974999999999,1.4170645758587828,-39.5,11.101005714245654,6.54183,16.3448,8.4521,12.579474999999999,1.4170645758587828,21.625,-39.898923549602074
39.5,7.590498511467134,3.49831,9.94507,6.4173,8.276800000000001,1.3611259445385528,-39.5,10.98962881940772,6.24599,15.4163,8.35529,12.7766,1.3611259445385528,21.875,-36.5888806616756
39.5,7.732796744648862,3.11429,10.3688,6.290520000000001,8.348615,1.4926888965874912,-39.5,10.322215294294915,5.34838,17.0735,8.1566025,12.203199999999999,1.4926888965874912,22.125,-28.68365353687723
39.5,7.071057996614805,1.8066,11.7762,6.2383325,8.31176,1.721240847325088,-39.5,10.023254676794556,4.82205,14.4581,7.85538,11.3648,1.721240847325088,22.375,-34.5401039115421
39.5,6.374645234552823,1.88665,11.0765,5.1109325,7.817185,2.133607112917112,-39.5,9.26475477802817,4.27398,14.5258,7.5437825,10.2827,2.133607112917112,22.625,-36.95934039861403
39.5,5.853189828782981,2.02719,11.7728,3.982415,7.9191,2.367878613081,-39.5,8.964496834794366,2.76013,14.2738,7.201420000000001,10.304275,2.367878613081,22.875,-41.99450395531902
39.5,6.315604940676742,2.10631,11.6024,4.4018675,8.238154999999999,2.533042914957035,-39.5,9.112532063838058,2.52311,13.8775,7.67637,10.3353,2.533042914957035,23.125,-36.25748361377448
39.5,6.774329162216778,1.87529,11.4476,4.89449,8.515385,2.4315686783393256,-39.5,8.807938226441832,2.33561,13.7113,7.3993325,9.9315875,2.4315686783393256,23.375,-26.101580899647452
39.5,7.294166080892008,1.97704,11.765,5.6614575,9.4189325,2.3750726306322534,-39.5,8.726212009744678,2.55114,13.1129,7.21313,9.3803,2.3750726306322534,23.625,-17.877804390767125
39.5,7.49105720981477,2.89817,11.8725,6.218170000000001,8.653645000000001,2.005605313434051,-39.5,8.600476445820561,3.87461,13.0391,7.08376,9.92933,2.005605313434051,23.875,-13.78885642285896
