mlat_n,tec_n,tec_min_n,tec_max_n,tec_q25_n,tec_q75_n,tec_std_n,mlat_s,tec_s,tec_min_s,tec_max_s,tec_q25_s,tec_q75_s,tec_std_s,mlt,asy
6.5,27.0307343665548,18.3,41.6924,23.450000000000003,30.85,4.976138077143436,-13.5,25.043545558386224,12.6,38.8,21.3,28.3,4.976138077143436,13.125,7.632131682023737
6.5,26.839634822991755,18.7,43.0043,23.450000000000003,30.5,5.172138721693691,-13.5,25.575091103540306,12.6,40.9,21.3,29.00975,5.172138721693691,13.375,4.825146739196604
5.5,26.386294184496233,18.8,43.6486,22.875,26.825,5.470448698354396,-13.5,26.394116607673354,12.7,41.6,22.9,29.75,5.470448698354396,13.625,-0.02964138800632987
6.5,26.18576622832514,16.5,42.5492,22.1,31.1,5.988494892871501,-12.5,26.923654642486603,13.2,41.6,22.0,30.3,5.988494892871501,13.875,-2.7787477327473478
6.5,26.625154460997475,17.0,40.6,23.55,31.2,5.894245086424339,-12.5,27.464922912258416,17.2,43.8,23.85,30.3,5.894245086424339,14.125,-3.105073950869048
5.5,27.240511822858068,18.9,40.3,23.8,28.0,4.318887485874836,-12.5,27.718198581497514,15.5,42.3,25.475,32.125,4.318887485874836,14.375,-1.7383477709898705
5.5,26.82573914342841,19.1,30.3,24.15,27.85,2.857222590249587,-11.5,27.47649528206112,16.9,39.1,23.424999999999997,30.75,2.857222590249587,14.625,-2.3967932278206314
4.5,,11.4,40.0,23.799999999999997,28.549999999999997,5.456111233980741,-10.5,27.448548716471272,18.2,38.8,25.9,30.8,5.456111233980741,14.875,
4.5,,12.4,31.9,23.5,30.8,4.976940729443164,-10.5,27.098184817891077,18.2,38.5,24.8,29.9,4.976940729443164,15.125,
5.5,26.344318026856843,16.9,41.3,21.5,29.7,5.429778395644118,-9.5,26.951983340485324,16.9,37.8,23.0,29.6,5.429778395644118,15.375,-2.280328270587397
5.5,25.352341571233033,15.7,33.6542,23.225,27.575000000000003,3.9482861285803175,-9.5,26.42568985231215,17.0,33.9,24.3,29.225,3.9482861285803175,15.625,-4.145960174882314
6.5,24.488617523164784,16.2,44.0,20.55,28.275,5.650500811458206,-10.5,26.032566469853446,18.3,32.3,24.275,29.1,5.650500811458206,15.875,-6.1120853656241625
5.5,24.580113499641076,16.6,29.4,20.799999999999997,24.0,3.4174068172868606,-11.5,24.894911986793154,15.6,34.5,20.75,28.1,3.4174068172868606,16.125,-1.2725551288028918
3.5,,18.6,30.8,22.400000000000002,25.650000000000002,3.1884620622771487,-11.5,24.041973865237125,13.3,35.3,20.75,27.95,3.1884620622771487,16.375,
7.5,22.339224992779357,10.1,32.1,14.775,25.225,5.978506122853175,-11.5,23.71721687386355,13.9,35.2,19.0,27.7,5.978506122853175,16.625,-5.98392678737184
8.5,21.95932426572699,11.8,33.7,18.725,26.95,5.703236570131933,-10.5,23.925181564599328,10.3,34.0,20.0,26.3,5.703236570131933,16.875,-8.568719498219147
7.5,21.534633164098178,9.8,34.5,14.3,30.325,7.914131927311797,-10.5,23.886900627502218,10.2,34.6,20.379324999999998,26.125,7.914131927311797,17.125,-10.357499040858169
7.5,20.71147772800346,6.8,32.2,13.475,20.35,5.853967682874181,-10.5,23.479231494010225,11.7,36.9,20.775,27.734225,5.853967682874181,17.375,-12.52640572977274
8.5,20.849633600781992,7.4,38.4,12.8,28.4,9.021400126100783,-10.5,22.714612907041094,11.3,34.7,21.200000000000003,26.8,9.021400126100783,17.625,-8.561972056255794
7.5,21.28211661690649,6.4,37.3,12.6,29.8,8.701620034164467,-10.5,21.52333250168991,9.8,36.7,18.9,24.8,8.701620034164467,17.875,-1.1270335424590987
7.5,21.384998310768026,12.0,32.8,15.075,25.625,6.348983090592758,-8.5,19.81010595195277,8.8,29.6,16.2,23.1,6.348983090592758,18.125,7.646017103252933
7.5,21.173573132629304,11.4,29.4,18.675,24.8,4.502007355319098,-8.5,18.17733172361583,7.7,30.5,15.65,21.6,4.502007355319098,18.375,15.22832280456677
6.5,20.418470437271147,12.9,32.2,16.625,23.075000000000003,4.286619019168796,-6.5,16.918371375428766,6.9,26.6,11.274999999999999,17.975,4.286619019168796,18.625,18.748768733041803
5.5,19.493907127867548,5.9,27.0,17.3,20.25,3.4583067420177636,-5.5,15.236498091212813,6.5,25.6,13.55,17.700000000000003,3.4583067420177636,18.875,24.516898146156837
6.5,18.148027554708616,10.7,27.5,16.725,19.849999999999998,3.163832933231294,-5.5,13.841471654507053,5.9,24.0,11.5358,16.3,3.163832933231294,19.125,26.924809744823463
