mlat_n,tec_n,tec_min_n,tec_max_n,tec_q25_n,tec_q75_n,tec_std_n,mlat_s,tec_s,tec_min_s,tec_max_s,tec_q25_s,tec_q75_s,tec_std_s,mlt,asy
5.5,32.43468925721402,10.3017,48.9292,28.5005,36.5763,6.043506248109988,-14.5,34.54244906199128,18.6092,50.4315,31.10155,38.205625,6.043506248109988,13.125,-6.293967934944966
5.5,32.23684418867656,10.2167,49.035,28.4769,36.620575,6.077711317062091,-13.5,34.92559089269156,16.8692,50.5615,30.6014,38.9392,6.077711317062091,13.375,-8.006698091745939
5.5,32.329657109287396,14.396,50.6926,28.2759,36.4589,5.958197426298632,-13.5,35.1524250074989,10.9345,53.5111,30.779025,39.3238,5.958197426298632,13.625,-8.36597748518294
5.5,32.09841912273023,11.7387,50.7359,28.2376,35.4136,5.726511203813389,-13.5,35.770160098184675,17.3908,57.343,31.4816,39.5667,5.726511203813389,13.875,-10.820149817790602
5.5,31.82084374067988,13.0983,49.9792,27.7825,34.9793,5.8844772213713625,-13.5,36.46695613004479,12.0847,58.6188,31.715200000000003,40.923500000000004,5.8844772213713625,14.125,-13.607444955498485
0.5,,18.2259,47.1147,28.48485,35.016099999999994,4.65374766169756,-13.5,37.08588217605784,14.491,67.9737,32.169475000000006,41.750325000000004,4.65374766169756,14.375,
5.5,31.523991773599025,11.4578,44.3646,27.4211,34.7851,5.733949120615448,-13.5,37.51078180001236,16.2793,58.7445,32.138625,41.91485,5.733949120615448,14.625,-17.344273665298992
3.5,,12.7034,43.9207,28.1749,35.215250000000005,5.156536738591864,-13.5,37.20936638953495,12.7352,58.3057,31.9154,41.5513,5.156536738591864,14.875,
1.5,,18.4046,43.5206,29.212474999999998,35.393825,4.759807232089268,-13.5,36.714400747073405,16.2004,56.6062,31.526699999999998,41.37515,4.759807232089268,15.125,
1.5,,17.5369,43.5677,28.5729,35.129,4.748779786190652,-12.5,36.34990724970568,14.7982,57.999,31.0108,41.084,4.748779786190652,15.375,
2.5,,14.4388,44.6095,28.143275000000003,34.293099999999995,4.587842347581213,-12.5,35.948717149127155,15.515,57.275,30.714475,40.812974999999994,4.587842347581213,15.625,
3.5,,9.77675,43.2599,26.7458,33.86665,5.074106507640607,-12.5,35.333449584351115,11.6362,64.9146,30.1765,40.6451,5.074106507640607,15.875,
0.5,,14.8515,40.9152,26.0086,32.2817,4.511013209907273,-12.5,34.31281796390303,15.1488,53.0305,28.7738,39.7858,4.511013209907273,16.125,
4.5,,9.37816,43.6265,25.4087,31.8715,5.153193699703721,-11.5,33.04973929919983,13.565,59.3792,28.001800000000003,37.889849999999996,5.153193699703721,16.375,
4.5,,8.2617,43.2338,24.5679,31.485775,5.35667531738694,-12.5,32.29415345878483,5.72371,53.198,26.8639,37.623625000000004,5.35667531738694,16.625,
6.5,27.647072621834933,8.26487,47.9334,24.26415,32.016450000000006,5.924003707735884,-12.5,31.947979274485665,8.91163,53.9001,26.6796,37.033125,5.924003707735884,16.875,-14.43377097861465
6.5,26.994559058388603,6.89853,46.8182,23.234499999999997,31.023325,6.249861054964561,-11.5,31.286681114895423,11.7322,50.8219,26.61925,35.703125,6.249861054964561,17.125,-14.729000425335212
6.5,26.330519465748846,5.57536,45.8,22.582250000000002,30.627399999999998,6.208664464398179,-11.5,30.189927715157502,11.0036,49.2622,25.53955,34.958200000000005,6.208664464398179,17.375,-13.656679810249043
4.5,,10.5903,55.4503,22.418,29.1288,5.408545374300086,-11.5,29.01545262893228,5.63111,50.8273,24.169325,33.5446,5.408545374300086,17.625,
3.5,,7.5531,40.9157,21.84935,28.5871,4.919919674612061,-12.5,27.695057703662215,3.02531,55.9308,22.831249999999997,33.1025,4.919919674612061,17.875,
6.5,24.047934553598402,1.90226,44.2013,19.66585,28.8684,6.815710450572952,-11.5,26.028641031231263,7.91944,46.158,21.257675,30.8375,6.815710450572952,18.125,-7.9107105647731295
7.5,23.162512358106497,0.769301,46.3335,18.3039,27.9707,7.4018576525534705,-11.5,23.935894837981547,7.41317,41.7858,19.2362,28.824,7.4018576525534705,18.375,-3.2841130981571123
7.5,22.42243128192629,0.152425,48.1638,17.416,27.0418,7.583321974865741,-12.5,22.628901483478053,5.91909,42.6874,17.97645,27.969925,7.583321974865741,18.625,-0.9165997491213627
8.5,22.209621315936076,2.87047,53.6385,16.144125000000003,26.76425,8.107679903907986,-12.5,21.61514744711489,6.2212,48.963,17.4998,26.1922,8.107679903907986,18.875,2.712958382212354
9.5,22.2955644510606,0.233876,54.1506,15.308825,28.5486,9.56911437121746,-13.5,20.70690639053162,5.82361,45.6154,16.3357,24.8474,9.56911437121746,19.125,7.388682693983339
9.5,22.440999191475594,1.88962,54.9219,14.718475,28.5131,9.799090976176357,-13.5,19.955386190254792,2.89791,46.5526,15.2449,24.514375,9.799090976176357,19.375,11.72558923993512
9.5,22.371025283325558,1.5642,61.6452,14.7767,28.30695,9.960832606641246,-13.5,18.978940897887377,3.26914,44.5534,13.9088,23.7735,9.960832606641246,19.625,16.406709357742358
9.5,22.42019894693641,0.354064,58.0456,14.5357,29.2799,10.75509679055516,-39.5,18.334071388534344,9.61711,73.3195,15.2086,20.4391,10.75509679055516,19.875,20.052512410438997
9.5,22.190413346774132,0.438384,59.033,14.531925000000001,29.00065,11.28164612819643,-39.5,17.791292700159968,9.04631,27.1017,14.636425,20.229825,11.28164612819643,20.125,22.005667499281216
9.5,21.49955963917569,0.065323,67.2025,13.98425,28.697699999999998,10.73571421355669,-38.5,17.525056149874658,8.85973,26.5043,14.914475,19.94155,10.73571421355669,20.375,20.369212656880077
9.5,20.545910510998645,0.274741,65.5364,12.621675,26.494525,10.472710521546405,-39.5,17.489407028099656,7.73469,26.143,14.7046,19.81775,10.472710521546405,20.625,16.071923047609975
9.5,19.38797272457562,1.0032,57.0702,12.126075,26.413675,9.964680600637912,-39.5,17.544565566929506,7.17622,25.7961,14.770700000000001,19.5752,9.964680600637912,20.875,9.982564117831648
9.5,18.68658008669174,0.739846,64.9528,11.192425,24.979525,10.011188333111926,-39.5,17.340223350735787,8.61175,25.628,14.445599999999999,19.69175,10.011188333111926,21.125,7.474194807731682
9.5,17.46926503477187,0.346396,58.3844,10.80075,23.129224999999998,8.705298661013202,-39.5,17.313998405901792,8.73372,26.4781,14.5158,19.7947,8.705298661013202,21.375,0.892766310641897
9.5,16.465281281277964,0.128011,58.4232,9.7604425,20.2733,8.806125457106786,-39.5,17.095273138802092,9.31819,26.9861,14.48715,19.2879,8.806125457106786,21.625,-3.7543590587835456
