mlat_n,tec_n,tec_min_n,tec_max_n,tec_q25_n,tec_q75_n,tec_std_n,mlat_s,tec_s,tec_min_s,tec_max_s,tec_q25_s,tec_q75_s,tec_std_s,mlt,asy
8.5,26.403854780386034,12.6,45.4,22.5,30.8,6.49055259641066,-18.5,26.002634902345427,12.3,41.2,22.975,30.1,6.49055259641066,13.125,1.5311839448495372
8.5,26.249319169476376,11.5,43.7,21.9,30.9,6.641683864775034,-18.5,26.27901463058152,11.3,41.2,22.475,29.3,6.641683864775034,13.375,-0.1130645461482835
8.5,26.06627832991405,10.9,44.4,21.6,31.475,6.720295114433593,-17.5,26.48547470171017,13.3,42.5,23.775,29.725,6.720295114433593,13.625,-1.595365892147732
8.5,25.514406982998644,11.7,42.2,21.6,31.025,6.270808719903906,-16.5,26.957760565056688,11.6,45.6,23.6,30.0,6.270808719903906,13.875,-5.501406362663349
8.5,24.661984555418233,10.7,39.6,20.6,28.4,5.60765361851886,-16.5,27.204971897046324,12.1,43.5,23.9,30.3,5.60765361851886,14.125,-9.805808998870827
8.5,24.152423559244426,10.3,40.1,19.9,27.6,5.381049760979561,-16.5,26.608450149060502,12.5,42.1,23.4,29.8,5.381049760979561,14.375,-9.676849157205302
7.5,23.68657840787982,12.0,39.9,20.9,27.2,4.669211750315259,-15.5,26.067361514832502,9.7,45.6,22.8,29.0,4.669211750315259,14.625,-9.570229455801831
8.5,23.513459916742498,11.6,39.9,19.8,27.0,5.274023059920528,-16.5,25.99820555831497,11.7,46.7,21.7,28.7,5.274023059920528,14.875,-10.037010945730419
8.5,23.301287037046116,9.8,40.4,19.7,27.225,5.376296934237626,-17.5,25.67842610518679,11.1,45.1,22.2,29.2,5.376296934237626,15.125,-9.706627154951544
8.5,22.86212915168307,7.1,36.0,19.4,27.0,5.252899864593406,-16.5,25.28894838041566,8.5,48.3,20.675,28.725,5.252899864593406,15.375,-10.080020440310234
8.5,22.486074778505063,8.8,34.4,19.6,25.9,4.588088172703196,-15.5,24.442464542085688,7.1,49.5,19.6,28.0,4.588088172703196,15.625,-8.337739856830458
8.5,22.006009940446813,8.6,34.4,18.8,25.2,4.698676850789203,-14.5,23.64645180455054,6.8,42.9,20.2,27.2,4.698676850789203,15.875,-7.186652379303465
7.5,21.70978855951312,9.3,35.3,18.475,24.7,4.699307213512352,-9.5,23.070188711894104,11.0,40.0,20.2,25.9,4.699307213512352,16.125,-6.0759305174977
7.5,21.151796959705663,7.9,34.3,18.0,23.8,4.856344566037566,-8.5,22.600140465326465,10.8,34.7,19.7,25.3,4.856344566037566,16.375,-6.620705691502246
0.5,,12.0,49.9,18.8,23.2,3.413052716350241,-8.5,22.026533823601195,10.0,34.0,18.7,24.9,3.413052716350241,16.625,
0.5,,11.0,26.9,18.4,22.5,3.203779235160899,-8.5,21.47285533219676,8.3,33.8,18.0,24.6,3.203779235160899,16.875,
0.5,,10.8,27.1,16.9,21.55,3.394490336259006,-8.5,20.684236365298496,8.7,33.8,17.0,23.8,3.394490336259006,17.125,
0.5,,8.0,26.8,16.3,21.2,3.5666079010481595,-8.5,19.764305636353683,4.5,32.1,16.2,22.8,3.5666079010481595,17.375,
0.5,,8.0,27.4,15.9,21.1,3.5691705970675844,-7.5,18.775622041678346,7.7,31.9,15.174999999999999,21.7,3.5691705970675844,17.625,
0.5,,8.0,26.3,15.55,20.45,3.3929658000945304,-7.5,17.775096757754103,7.7,32.0,14.9,21.1,3.3929658000945304,17.875,
0.5,,9.4,25.7,14.8,19.5,3.327448253690259,-1.5,,8.7,25.2,14.1,19.1,3.327448253690259,18.125,
1.5,,6.5,23.4,12.8,17.7,3.388082173438037,-17.5,15.915949916489614,4.6,31.6,12.1,19.1,3.388082173438037,18.375,
7.5,15.196560816224236,0.7,36.6,9.649999999999999,19.4,6.492625879696244,-18.5,15.176414905746503,0.2,30.8,11.5,18.1,6.492625879696244,18.625,0.1326568108580857
8.5,15.004211252978651,1.8,34.7,9.5,20.2,7.236788277222142,-39.5,14.983084747538696,7.5,21.2,12.95,16.1,7.236788277222142,18.875,0.1409030373368172
7.5,14.390312621469707,2.6,34.0,9.350000000000001,18.45,6.2432027595039035,-39.5,14.8958450647894,7.2,21.1,12.8,16.3,6.2432027595039035,19.125,-3.4523644155401474
8.5,13.756287340035252,1.5,33.9,7.95,17.55,6.3836511181384905,-39.5,14.801916191602235,6.2,21.5,12.5,15.8,6.3836511181384905,19.375,-7.322791508286642
8.5,13.412452184711725,2.5,32.1,7.9,17.8,6.429735933502843,-37.5,14.776627371390115,4.9,22.0,13.5,16.175,6.429735933502843,19.625,-9.678749417577905
8.5,13.196419518204497,2.9,34.8,7.65,17.65,6.482609312348705,-39.5,14.731181023411438,6.7,21.4,12.4,15.7,6.482609312348705,19.875,-10.991001557186676
8.5,12.958795192241576,0.5,37.2,7.3,17.4,6.8811102913236,-39.5,14.740640729355686,6.0,21.1,12.5,15.725,6.8811102913236,20.125,-12.865572729766704
