mlat_n,tec_n,tec_min_n,tec_max_n,tec_q25_n,tec_q75_n,tec_std_n,mlat_s,tec_s,tec_min_s,tec_max_s,tec_q25_s,tec_q75_s,tec_std_s,mlt,asy
13.5,94.81012085334125,73.5,125.4,81.57499999999999,111.075,17.334376971786444,-2.5,,85.0,103.8,87.15,95.9,17.334376971786444,13.125,
13.5,96.7215676621465,72.8,127.3,81.475,108.45,17.898825856266857,-2.5,,83.9,102.8,86.35,89.5,17.898825856266857,13.375,
13.5,94.14111285932324,78.7,111.8,83.5,105.4,13.755951093115677,-1.5,,84.7,98.7,87.325,97.2,13.755951093115677,13.625,
14.5,87.35768836940834,78.2,104.6,78.30000000000001,91.5,15.18464136334254,-1.5,,83.9,99.7,85.5,96.95,15.18464136334254,13.875,
0.5,,81.0,94.2,82.3,90.2,4.386693164911004,-1.5,,81.8,100.4,85.05,95.0,4.386693164911004,14.125,
0.5,,79.8,95.8,83.1,92.8,5.4298873349811085,-1.5,,83.7,98.8,89.35,95.075,5.4298873349811085,14.375,
0.5,,82.1,89.4,84.10000000000001,88.64999999999999,2.8289005941228424,-2.5,,83.6,93.0,85.30000000000001,90.65,2.8289005941228424,14.625,
0.5,,86.1,92.1,87.9,90.4,1.8702346852140705,-1.5,,94.8,96.9,94.875,96.825,1.8702346852140705,14.875,
15.5,85.48055697893102,68.5,110.0,82.495325,93.69595,12.529111819703143,-7.5,76.09074302983937,62.4,95.2,68.675,84.025,12.529111819703143,15.125,11.623121121860072
14.5,84.51615642592117,61.0,112.3,68.3,87.9,16.20760613658203,-7.5,77.27469933054624,59.4,94.1,74.0,85.9,16.20760613658203,15.375,8.951627162755095
13.5,88.65136399230086,48.4,111.7,65.775,84.925,15.594500285115695,-7.5,75.78022925516069,55.4,92.3,69.8,82.47500000000001,15.594500285115695,15.625,15.655306237615463
14.5,83.47076017469192,47.0,120.6,72.0,93.45,19.276052042266908,-1.5,,46.9,81.7,78.8,80.9,19.276052042266908,15.875,
12.5,92.8505845902994,59.6,124.5,66.4,104.3,20.981364166091797,-2.5,,79.8,93.2,81.45,88.65,20.981364166091797,16.125,
14.5,85.98705353590263,65.3,120.2,76.125,106.625,18.233309755940766,-1.5,,56.3,86.7,80.85,85.1,18.233309755940766,16.375,
14.5,87.2120305013594,65.2,118.1,74.325,111.9,18.801435767730734,-1.5,,75.0,89.9,83.775,87.3,18.801435767730734,16.625,
14.5,85.66163577408483,67.6,113.4,76.225,106.1,16.877659334617007,-1.5,,73.0,88.4,76.5,85.5,16.877659334617007,16.875,
12.5,92.35976935488914,66.9,126.7,80.0,114.9,21.220004781836796,-1.5,,73.3,85.9,76.025,78.55,21.220004781836796,17.125,
12.5,85.24857333665307,30.5,116.5,71.475,106.97500000000001,26.64364839882106,-1.5,,75.3,84.9,77.1,84.55,26.64364839882106,17.375,
