mlat_n,tec_n,tec_min_n,tec_max_n,tec_q25_n,tec_q75_n,tec_std_n,mlat_s,tec_s,tec_min_s,tec_max_s,tec_q25_s,tec_q75_s,tec_std_s,mlt,asy
4.5,,36.2303,66.6846,46.578225,53.222125,5.137455621839094,-14.5,51.1206307609872,35.9398,65.5375,47.0222,55.625725,5.137455621839094,13.125,
4.5,,35.8401,92.4849,47.7111,53.203950000000006,5.523578778290418,-14.5,52.32392620298438,32.8138,67.3218,47.1929,57.0805,5.523578778290418,13.375,
2.5,,33.129,62.4174,46.966725000000004,51.830925,4.0391081026217,-13.5,53.29465605503787,35.0751,73.4668,47.956875,57.771825,4.0391081026217,13.625,
3.5,,41.6576,76.5031,47.8706,52.017175,4.077523343108161,-13.5,53.595488898490025,37.6969,70.0343,47.4471,58.29255,4.077523343108161,13.875,
2.5,,40.4484,64.2087,47.5707,51.8052,3.4421191120717647,-13.5,54.03429253576658,23.8436,83.2821,47.898975,58.075925,3.4421191120717647,14.125,
3.5,,9.49153,61.7187,47.97965,52.739075,4.930534621688572,-13.5,54.6127613957356,33.8253,74.3055,48.5155,59.43505,4.930534621688572,14.375,
4.5,,38.2265,59.5911,46.0706,51.323049999999995,3.918598077198449,-13.5,54.57131065994277,20.8312,72.9713,48.202125,58.8897,3.918598077198449,14.625,
4.5,,36.6299,58.1094,45.7885,51.3919,4.190020731671745,-12.5,54.27351824391684,34.5609,76.7122,48.8438,58.6901,4.190020731671745,14.875,
9.5,49.32781363755494,26.0758,81.4682,40.785475,54.861149999999995,9.807643330400543,-12.5,54.49238154329831,32.9069,70.1993,48.526325,58.742325,9.807643330400543,15.125,-9.94906221616472
8.5,49.38719594073764,20.6674,71.3629,42.541875000000005,55.05075,8.56226244902605,-12.5,54.47811484162453,33.2399,70.8041,48.5992,60.1242,8.56226244902605,15.375,-9.802924311379236
9.5,49.74478575370458,19.7821,80.173,42.264224999999996,56.496575,10.033814856961595,-12.5,54.294219601151944,33.5701,71.5752,46.3965,61.097825,10.033814856961595,15.625,-8.74563118309357
9.5,49.97381017078154,16.9238,76.9335,42.4432,58.8211,11.03245396641808,-12.5,54.130628995330355,31.5084,70.4005,48.573949999999996,60.918549999999996,11.03245396641808,15.875,-7.985862769821143
9.5,49.280305086193366,20.7135,77.6879,43.321425,56.368275,10.727059014701075,-12.5,53.460265121926625,33.7843,68.7447,47.839825,59.7876,10.727059014701075,16.125,-8.13692201097576
9.5,48.07525590201972,18.9214,76.7981,42.138949999999994,56.0167,11.389158010032977,-12.5,51.87382403161016,30.2906,70.0297,45.076325,58.375675,11.389158010032977,16.375,-7.601006696835712
9.5,47.460174808224174,21.1552,73.5459,40.13075,57.002725,12.226144628460853,-12.5,50.59315678688505,28.4099,70.846,43.8643,57.40285,12.226144628460853,16.625,-6.3903631374767915
9.5,45.913746978893855,17.7734,78.6861,39.1869,58.0167,12.38996032304033,-12.5,49.2538712576199,27.9341,67.4422,43.427800000000005,56.5349,12.38996032304033,16.875,-7.019455442133806
8.5,44.42904911871959,15.3875,77.4399,36.744125,49.2674,10.787122065487774,-12.5,46.99434699590245,21.0821,68.8231,41.4219,54.0089,10.787122065487774,17.125,-5.611906768299476
9.5,43.09731398270595,13.4708,72.7839,37.328875000000004,57.202175,12.91806821037482,-12.5,44.739731866028364,21.5084,65.5919,39.552825,52.1596,12.91806821037482,17.375,-3.7396928993965766
9.5,42.20151498563677,11.7811,70.8777,35.198525,55.214575,12.787194424190732,-12.5,43.21563022563262,16.5878,63.6708,36.7842,50.124700000000004,12.787194424190732,17.625,-2.3745004295977266
8.5,41.71788881454074,11.8189,65.8072,34.396725,46.595200000000006,10.555852677745634,-12.5,42.03568341026652,16.3188,64.3249,35.5007,49.0678,10.555852677745634,17.875,-0.7588800985652773
8.5,40.72850823673789,13.7989,66.8323,34.14905,45.6338,9.846648098972342,-12.5,40.98096435106633,12.539,75.9489,34.3775,47.02565,9.846648098972342,18.125,-0.6179359781258138
9.5,40.60721331765465,8.96287,67.177,32.86165,53.15935,13.52847899068564,-12.5,39.41636493112134,16.868,58.6634,33.970324999999995,46.14425,13.52847899068564,18.375,2.976243783628905
9.5,40.34383377186727,6.39237,64.1134,31.4302,50.7273,12.766833208971148,-13.5,37.44203840182552,14.307,64.3529,30.562275,44.64555,12.766833208971148,18.625,7.460983052454956
