mlat_n,tec_n,tec_min_n,tec_max_n,tec_q25_n,tec_q75_n,tec_std_n,mlat_s,tec_s,tec_min_s,tec_max_s,tec_q25_s,tec_q75_s,tec_std_s,mlt,asy
11.5,51.09857163748755,28.2,72.3,45.25,68.35,14.267919706934604,-4.5,,31.8,64.6,44.5,55.075,14.267919706934604,13.125,
10.5,51.80616355908795,28.2,76.7,38.675000000000004,64.05,13.914637719220103,-2.5,,35.5,62.1,42.3,55.2,13.914637719220103,13.375,
10.5,52.36718945395657,28.4,73.7,39.55,57.6,11.634427960948258,-4.5,,34.8,63.5,45.9,57.7,11.634427960948258,13.625,
10.5,53.47909880595753,28.8,82.7,48.150000000000006,62.55,16.20321175403954,-11.5,49.40190878886388,28.1,74.4,41.1,57.1,16.20321175403954,13.875,7.926030493696055
11.5,51.959068983668516,27.0,84.9,42.25,57.975,14.533957682817366,-10.5,49.39580984640476,26.4,77.8,40.725,58.925,14.533957682817366,14.125,5.057988656986495
10.5,54.375302803657775,27.2,63.6,41.9,56.9,11.025736127028306,-11.5,48.59742739993813,29.6,88.5,39.849999999999994,56.45,11.025736127028306,14.375,11.22214666406481
10.5,62.1172112908644,36.2,82.2,40.75,64.525,15.581130703094948,-11.5,47.896252266876274,26.5,70.9,38.375,55.075,15.581130703094948,14.625,25.85312481598989
10.5,58.514436273311226,35.6,82.0,55.8,77.1,16.26483149589149,-2.5,,35.1,62.8,39.625,48.875,16.26483149589149,14.875,
9.5,57.2498106954321,69.6,69.6,69.6,69.6,0.0,-0.5,,33.0,66.2,39.875,48.4,0.0,15.125,
10.5,55.80858221190933,50.0,78.5,62.6,72.2,7.57073481513028,-0.5,,30.9,66.2,39.8,56.0,7.57073481513028,15.375,
11.5,51.17092733016744,29.4,80.3,33.675000000000004,56.225,17.08873051242589,-1.5,,30.9,65.5,41.099999999999994,47.9,17.08873051242589,15.625,
11.5,50.511192056729556,29.4,79.3,35.1,60.4,17.235113659536538,-3.5,,30.1,64.9,39.95,46.0,17.235113659536538,15.875,
10.5,49.83782923318009,30.3,61.5,40.5,60.95,13.400710713206506,-3.5,,27.7,68.4,35.925000000000004,45.675000000000004,13.400710713206506,16.125,
7.5,47.27432863764032,34.9,71.8,45.7,60.2,11.157485503401771,-2.5,,28.1,69.3,38.150000000000006,55.0,11.157485503401771,16.375,
12.5,46.93163702763156,29.0,54.0,34.5,48.55,8.571890686512544,-2.5,,28.3,68.4,37.975,52.35,8.571890686512544,16.625,
6.5,49.58384368791442,37.2,65.6,50.975,61.125,7.8590187570825805,-3.5,,27.6,66.4,38.0,55.3,7.8590187570825805,16.875,
8.5,49.4879601158646,36.1,52.2,36.9,46.5,5.129664305035266,-3.5,,27.6,65.0,36.4,53.225,5.129664305035266,17.125,
9.5,51.952862279220575,36.6,61.8,45.7,60.65,9.483793193302633,-0.5,,29.9,59.6,34.3,42.5,9.483793193302633,17.375,
9.5,56.389466224747565,30.9,70.8,43.8,58.725,12.329704984305181,-0.5,,29.5,54.3,36.150000000000006,45.825,12.329704984305181,17.625,
9.5,54.53188076583351,22.6,74.2,46.3,57.8,14.313542916500825,-2.5,,29.5,59.4,33.0,45.0,14.313542916500825,17.875,
8.5,45.14440977527381,41.5,68.4,45.2,59.0,8.07200265676098,-0.5,,25.6,54.4,31.575000000000003,50.25,8.07200265676098,18.125,
8.5,49.061608679308485,20.5,63.1,34.6,61.0,16.859006824576326,-0.5,,24.8,55.9,29.4,49.4,16.859006824576326,18.375,
10.5,48.323552197719394,16.4,74.0,48.05,64.7,12.56772443519476,-0.5,,25.7,54.5,27.35,39.474999999999994,12.56772443519476,18.625,
10.5,50.79619827231599,15.2,78.0,33.599999999999994,65.07499999999999,18.068798597544355,-4.5,,18.5,49.5,24.7,33.4,18.068798597544355,18.875,
10.5,52.05399749419868,29.0,72.3,36.599999999999994,60.650000000000006,13.263603688127107,-7.5,28.161817611300663,13.7,46.9,23.8,36.3,13.263603688127107,19.125,59.56974906126722
10.5,51.13185198148835,35.2,86.0,39.1,66.4,16.36152094363274,-11.5,26.63616884653233,4.6,52.6,20.4,31.3,16.36152094363274,19.375,62.996802218039626
